Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,
1516085125400,,,1,90,505,12,612.65625,298.875,912.65625,342.875,1516085125345,0,
1516085125970,,,0,90,505,-,
1516085126184,,,0,90,505,-,
1516085126353,,,0,90,505,-,
1516085126555,,,0,90,505,-,
1516085126754,,,0,90,505,-,
1516085126958,,,0,90,505,-,
1516085127154,,,0,90,505,-,
1516085127355,,,0,90,505,-,
1516085127554,,,0,90,505,-,
1516085127754,,,0,90,505,-,
1516085127839,,,1,113,494,-,
1516085127851,,,1,158,460,-,
1516085127863,,,1,205,426,-,
1516085127881,,,1,250,389,-,
1516085127897,,,1,277,369,-,
1516085127913,,,1,304,347,12,
1516085128097,,,2,304,347,-,
1516085128111,,,3,304,347,10,
1516085128276,,,1,305,347,-,
1516085128283,,,1,316,347,-,
1516085128299,,,1,339,346,-,
1516085128315,,,1,353,346,-,
1516085128331,,,1,394,344,-,
1516085128349,,,1,454,342,-,
1516085128365,,,1,510,342,-,
1516085128382,,,1,558,342,-,
1516085128398,,,1,580,342,-,
1516085128415,,,1,602,342,-,
1516085128433,,,1,613,342,-,
1516085128450,,,1,620,342,-,
1516085128466,,,1,625,342,-,
1516085128483,,,1,628,342,-,
1516085128499,,,1,632,342,-,
1516085128516,,,1,634,342,-,
1516085128533,,,1,637,341,-,
1516085128550,,,1,639,340,-,
1516085128566,,,1,641,338,-,
1516085128582,,,1,643,334,-,
1516085128599,,,1,647,330,-,
1516085128618,,,1,652,325,-,
1516085128633,,,1,656,321,-,
1516085128650,,,1,660,319,-,
1516085128667,,,1,664,317,-,
1516085128684,,,1,667,316,-,
1516085128700,,,1,669,316,-,
1516085128716,,,1,669,316,12,
1516085128853,,,2,669,316,-,
1516085128861,,,3,669,316,10,
