,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831939290,1,2,2,468.0,197.0
1,1522831939296,1,3,2,468.0,197.0
2,1522831940363,1,4,2,,
3,1522831940711,1,5,2,,
4,1522831940794,1,4,2,,
5,1522831940905,1,4,2,,
6,1522831941065,1,4,2,,
7,1522831941114,1,5,2,,
8,1522831941213,1,4,2,,
9,1522831941294,1,4,2,,
10,1522831941333,1,5,2,,
11,1522831941361,1,5,2,,
12,1522831941465,1,5,2,,
13,1522831941482,1,4,2,,
14,1522831941530,1,4,2,,
15,1522831941539,1,4,2,,
16,1522831941562,1,4,2,,
17,1522831941566,1,5,2,,
18,1522831941689,1,5,2,,
19,1522831941710,1,4,2,,
20,1522831941725,1,4,2,,
21,1522831941766,1,5,2,,
22,1522831941774,1,5,2,,
23,1522831941821,1,5,2,,
24,1522831941821,1,5,2,,
25,1522831942018,1,5,2,,
26,1522831942722,2,2,2,481.0,242.0
27,1522831942728,2,3,2,481.0,242.0
28,1522831942890,2,4,2,,
29,1522831943078,2,4,2,,
30,1522831943158,2,5,2,,
31,1522831943275,2,4,2,,
32,1522831943311,2,5,2,,
33,1522831943474,2,4,2,,
34,1522831943538,2,4,2,,
35,1522831943546,2,5,2,,
36,1522831943578,2,5,2,,
37,1522831943683,2,4,2,,
38,1522831943760,2,4,2,,
39,1522831943799,2,5,2,,
40,1522831943816,2,4,2,,
41,1522831943827,2,5,2,,
42,1522831943947,2,5,2,,
43,1522831943962,2,5,2,,
44,1522831943985,2,4,2,,
45,1522831944106,2,4,2,,
46,1522831944196,2,4,2,,
47,1522831944220,2,5,2,,
48,1522831944265,2,5,2,,
49,1522831944422,2,5,2,,
50,1522831945277,2,4,2,,
51,1522831945406,2,4,2,,
52,1522831945415,2,5,2,,
53,1522831945438,2,4,2,,
54,1522831945445,2,4,2,,
55,1522831945489,2,4,2,,
56,1522831945537,2,4,2,,
57,1522831945602,2,5,2,,
58,1522831945674,2,5,2,,
59,1522831945694,2,5,2,,
60,1522831945738,2,4,2,,
61,1522831945761,2,4,2,,
62,1522831945783,2,5,2,,
63,1522831945900,2,4,2,,
64,1522831945918,2,5,2,,
65,1522831945943,2,5,2,,
66,1522831946034,2,5,2,,
67,1522831946111,2,5,2,,
68,1522831947222,3,2,2,456.0,301.0
69,1522831947234,3,3,2,456.0,301.0
70,1522831948232,3,4,2,,
71,1522831948442,3,4,2,,
72,1522831948507,3,5,2,,
73,1522831948638,3,4,2,,
74,1522831948674,3,5,2,,
75,1522831948875,3,5,2,,
76,1522831948887,3,4,2,,
77,1522831949067,3,4,2,,
78,1522831949098,3,5,2,,
79,1522831949224,3,5,2,,
80,1522831949444,4,2,2,501.0,336.0
81,1522831949451,4,3,2,501.0,336.0
82,1522831949647,4,4,2,,
83,1522831949795,4,4,2,,
84,1522831949898,4,5,2,,
85,1522831949971,4,4,2,,
86,1522831950014,4,5,2,,
87,1522831950287,4,5,2,,
88,1522831950781,5,2,7,444.0,371.0
89,1522831950788,5,3,7,444.0,371.0
90,1522831951490,6,2,7,558.0,440.0
91,1522831951496,6,3,7,558.0,440.0
