,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832781241,1,2,2,206.0,197.0
1,1522832781248,1,3,2,206.0,197.0
2,1522832793771,1,4,2,,
3,1522832793842,1,5,2,,
4,1522832793888,1,4,2,,
5,1522832793926,1,5,2,,
6,1522832794002,1,4,2,,
7,1522832794058,1,5,2,,
8,1522832794119,1,4,2,,
9,1522832794146,1,5,2,,
10,1522832795106,1,4,2,,
11,1522832795208,1,5,2,,
12,1522832795486,1,4,2,,
13,1522832795601,1,5,2,,
14,1522832795685,1,4,2,,
15,1522832795707,1,4,2,,
16,1522832795711,1,5,2,,
17,1522832795819,1,5,2,,
18,1522832795865,1,4,2,,
19,1522832795910,1,5,2,,
20,1522832796033,1,4,2,,
21,1522832796097,1,4,2,,
22,1522832796103,1,5,2,,
23,1522832796136,1,5,2,,
24,1522832796256,1,4,2,,
25,1522832796300,1,4,2,,
26,1522832796317,1,5,2,,
27,1522832796357,1,5,2,,
28,1522832797047,1,4,2,,
29,1522832797133,1,5,2,,
30,1522832797584,1,4,2,,
31,1522832798605,1,5,2,,
32,1522832799001,1,4,2,,
33,1522832799133,2,5,2,,
34,1522832801255,2,4,2,,
35,1522832801362,2,5,2,,
36,1522832801650,2,4,2,,
37,1522832801730,2,4,2,,
38,1522832801742,2,5,2,,
39,1522832801821,2,5,2,,
40,1522832802130,2,4,2,,
41,1522832802197,2,5,2,,
42,1522832802278,2,4,2,,
43,1522832802383,2,5,2,,
44,1522832803058,2,4,2,,
45,1522832803121,2,5,2,,
46,1522832803214,2,4,2,,
47,1522832803333,2,5,2,,
48,1522832803749,2,4,2,,
49,1522832803817,2,5,2,,
50,1522832803901,2,4,2,,
51,1522832804032,2,5,2,,
52,1522832804234,2,4,2,,
53,1522832804319,2,5,2,,
54,1522832804414,2,4,2,,
55,1522832804489,2,5,2,,
56,1522832806512,2,4,2,,
57,1522832806589,3,5,2,,
58,1522832808386,3,4,2,,
59,1522832808465,3,4,2,,
60,1522832808587,3,5,2,,
61,1522832808648,3,5,2,,
62,1522832808768,3,4,2,,
63,1522832808852,3,5,2,,
64,1522832809016,3,4,2,,
65,1522832809112,3,4,2,,
66,1522832809180,3,5,2,,
67,1522832809280,3,5,2,,
68,1522832809358,3,4,2,,
69,1522832809466,3,5,2,,
70,1522832810067,3,4,2,,
71,1522832810155,4,5,2,,
72,1522832810371,4,4,2,,
73,1522832810459,4,4,2,,
74,1522832810547,4,5,2,,
75,1522832810615,4,5,2,,
76,1522832810707,4,4,2,,
77,1522832810795,4,5,2,,
78,1522832810940,4,4,2,,
79,1522832811044,4,4,2,,
80,1522832811092,4,5,2,,
81,1522832811180,4,5,2,,
82,1522832811265,4,4,2,,
83,1522832811345,4,5,2,,
84,1522832812753,5,2,7,174.0,448.0
85,1522832812759,5,3,7,174.0,448.0
