,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522830969639,1,2,2,109.0,217.0
1,1522830969645,1,3,2,109.0,217.0
2,1522830970001,1,4,2,,
3,1522830970157,1,4,2,,
4,1522830970194,1,5,2,,
5,1522830970350,1,5,2,,
6,1522830970395,1,4,2,,
7,1522830970529,1,4,2,,
8,1522830970576,1,5,2,,
9,1522830970704,1,5,2,,
10,1522830970956,2,2,2,81.0,293.0
11,1522830970962,2,3,2,81.0,293.0
12,1522830971226,2,4,2,,
13,1522830971407,2,4,2,,
14,1522830971456,2,5,2,,
15,1522830971579,2,4,2,,
16,1522830971602,2,5,2,,
17,1522830971710,2,4,2,,
18,1522830971752,2,5,2,,
19,1522830971839,2,5,2,,
20,1522830972605,3,2,2,89.0,343.0
21,1522830972611,3,3,2,89.0,343.0
22,1522830972734,3,4,2,,
23,1522830972926,3,4,2,,
24,1522830972978,3,5,2,,
25,1522830973078,3,4,2,,
26,1522830973087,3,5,2,,
27,1522830973200,3,4,2,,
28,1522830973250,3,5,2,,
29,1522830973359,3,4,2,,
30,1522830973369,3,5,2,,
31,1522830973466,3,4,2,,
32,1522830973518,3,5,2,,
33,1522830973658,3,5,2,,
34,1522830973684,3,4,2,,
35,1522830973776,3,4,2,,
36,1522830973812,3,5,2,,
37,1522830973948,3,5,2,,
38,1522830973952,3,4,2,,
39,1522830974084,3,4,2,,
40,1522830974123,3,5,2,,
41,1522830974236,3,5,2,,
42,1522830974319,4,2,2,92.0,440.0
43,1522830974324,4,3,2,92.0,440.0
44,1522830974977,4,4,2,,
45,1522830975093,4,4,2,,
46,1522830975153,4,4,2,,
47,1522830975164,4,5,2,,
48,1522830975201,4,5,2,,
49,1522830975297,4,4,2,,
50,1522830975318,4,5,2,,
51,1522830975377,4,4,2,,
52,1522830975421,4,4,2,,
53,1522830975428,4,5,2,,
54,1522830975481,4,5,2,,
55,1522830975588,4,5,2,,
56,1522830975606,4,4,2,,
57,1522830975619,4,4,2,,
58,1522830975677,4,5,2,,
59,1522830975697,4,4,2,,
60,1522830975749,4,5,2,,
61,1522830975873,4,5,2,,
62,1522830975893,4,4,2,,
63,1522830975900,4,4,2,,
64,1522830976024,4,5,2,,
65,1522830976052,4,5,2,,
66,1522830976061,4,4,2,,
67,1522830976120,4,5,2,,
68,1522830976982,5,2,2,71.0,471.0
69,1522830976987,5,3,2,71.0,471.0
70,1522830977958,6,2,7,236.0,568.0
71,1522830977965,6,3,7,236.0,568.0
