,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831819191,1,2,2,492.0,200.0
1,1522831819196,1,3,2,492.0,200.0
2,1522831819885,1,4,2,,
3,1522831820072,1,4,2,,
4,1522831820152,1,5,2,,
5,1522831820286,1,4,2,,
6,1522831820288,1,5,2,,
7,1522831820326,1,4,2,,
8,1522831820462,1,5,2,,
9,1522831820512,1,4,2,,
10,1522831820521,1,4,2,,
11,1522831820534,1,5,2,,
12,1522831820549,1,4,2,,
13,1522831820632,1,4,2,,
14,1522831820668,1,4,2,,
15,1522831820694,1,5,2,,
16,1522831820698,1,5,2,,
17,1522831820711,1,4,2,,
18,1522831820722,1,5,2,,
19,1522831820754,1,5,2,,
20,1522831820795,1,5,2,,
21,1522831820874,1,5,2,,
22,1522831821624,2,2,2,471.0,239.0
23,1522831821630,2,3,2,471.0,239.0
24,1522831821869,2,4,2,,
25,1522831821990,2,4,2,,
26,1522831822107,2,5,2,,
27,1522831822185,2,4,2,,
28,1522831822227,2,5,2,,
29,1522831822245,2,4,2,,
30,1522831822255,2,5,2,,
31,1522831822404,2,5,2,,
32,1522831822427,2,4,2,,
33,1522831822455,2,4,2,,
34,1522831822463,2,4,2,,
35,1522831822511,2,4,2,,
36,1522831822557,2,5,2,,
37,1522831822610,2,5,2,,
38,1522831822637,2,5,2,,
39,1522831822679,2,4,2,,
40,1522831822683,2,5,2,,
41,1522831822722,2,5,2,,
42,1522831823534,3,2,2,469.0,307.0
43,1522831823541,3,3,2,469.0,307.0
44,1522831824574,3,4,2,,
45,1522831824774,3,5,2,,
46,1522831824907,3,4,2,,
47,1522831824998,3,4,2,,
48,1522831825007,3,5,2,,
49,1522831825030,3,5,2,,
50,1522831825157,3,4,2,,
51,1522831825185,3,4,2,,
52,1522831825232,3,4,2,,
53,1522831825289,3,4,2,,
54,1522831825321,3,5,2,,
55,1522831825323,3,5,2,,
56,1522831825328,3,5,2,,
57,1522831825337,3,4,2,,
58,1522831825428,3,5,2,,
59,1522831825481,3,4,2,,
60,1522831825493,3,4,2,,
61,1522831825504,3,5,2,,
62,1522831825548,3,5,2,,
63,1522831825600,3,5,2,,
64,1522831825608,3,4,2,,
65,1522831825792,3,5,2,,
66,1522831826525,4,2,2,466.0,340.0
67,1522831826530,4,3,2,466.0,340.0
68,1522831826831,4,4,2,,
69,1522831827080,4,4,2,,
70,1522831827080,4,5,2,,
71,1522831827175,4,5,2,,
72,1522831827371,4,4,2,,
73,1522831827531,4,5,2,,
74,1522831827535,4,4,2,,
75,1522831827548,4,4,2,,
76,1522831827571,4,4,2,,
77,1522831827687,4,5,2,,
78,1522831827719,4,5,2,,
79,1522831827727,4,4,2,,
80,1522831827735,4,5,2,,
81,1522831827935,4,5,2,,
82,1522831827973,4,4,2,,
83,1522831828172,4,5,2,,
84,1522831828526,4,4,2,,
85,1522831828708,4,5,2,,
86,1522831828712,4,4,2,,
87,1522831828864,4,4,2,,
88,1522831828896,4,5,2,,
89,1522831829012,4,5,2,,
90,1522831829505,5,2,7,416.0,387.0
91,1522831829510,5,3,7,416.0,387.0
92,1522831830167,6,2,7,608.0,445.0
93,1522831830175,6,3,7,608.0,445.0
