,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522830561262,1,2,2,269.0,221.0
1,1522830561316,1,3,2,269.0,221.0
2,1522830562044,1,4,2,,
3,1522830562111,1,5,2,,
4,1522830562207,1,4,2,,
5,1522830562215,1,5,2,,
6,1522830562355,1,4,2,,
7,1522830562364,1,5,2,,
8,1522830562488,1,4,2,,
9,1522830562498,1,5,2,,
10,1522830563405,2,2,7,260.0,240.0
11,1522830563431,2,1,7,260.0,231.0
12,1522830563594,2,3,7,277.0,231.0
13,1522830563908,3,2,2,260.0,280.0
14,1522830563922,3,3,2,260.0,280.0
15,1522830565327,3,4,2,,
16,1522830565394,3,5,2,,
17,1522830565710,3,4,2,,
18,1522830565732,3,5,2,,
19,1522830565872,3,4,2,,
20,1522830565894,3,5,2,,
21,1522830566055,3,4,2,,
22,1522830566070,3,5,2,,
23,1522830566207,3,4,2,,
24,1522830566225,3,5,2,,
25,1522830566323,3,4,2,,
26,1522830566349,3,5,2,,
27,1522830566424,3,4,2,,
28,1522830566446,3,5,2,,
29,1522830566523,3,4,2,,
30,1522830566546,3,5,2,,
31,1522830566622,3,4,2,,
32,1522830566640,3,5,2,,
33,1522830566690,3,4,2,,
34,1522830566706,3,5,2,,
35,1522830566875,3,4,2,,
36,1522830566900,3,5,2,,
37,1522830567984,4,2,2,254.0,355.0
38,1522830568033,4,3,2,254.0,355.0
39,1522830569230,4,4,2,,
40,1522830569258,4,5,2,,
41,1522830569359,4,4,2,,
42,1522830569380,4,5,2,,
43,1522830569478,4,4,2,,
44,1522830569528,4,5,2,,
45,1522830569534,4,4,2,,
46,1522830569548,4,5,2,,
47,1522830570016,5,2,2,263.0,424.0
48,1522830570051,5,3,2,263.0,424.0
49,1522830570994,5,4,2,,
50,1522830571030,5,5,2,,
51,1522830571077,5,4,2,,
52,1522830571092,5,5,2,,
53,1522830571206,5,4,2,,
54,1522830571226,5,5,2,,
55,1522830571306,5,4,2,,
56,1522830571322,5,5,2,,
57,1522830571878,6,2,2,83.0,455.0
58,1522830571895,6,3,2,83.0,455.0
59,1522830572984,7,2,7,99.0,543.0
60,1522830573041,7,3,7,99.0,543.0
