,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831904818,1,2,2,501.0,205.0
1,1522831904824,1,3,2,501.0,205.0
2,1522831905485,1,4,2,,
3,1522831905681,1,5,2,,
4,1522831905813,1,4,2,,
5,1522831906061,1,5,2,,
6,1522831906073,1,4,2,,
7,1522831906285,1,5,2,,
8,1522831906306,1,4,2,,
9,1522831906329,1,4,2,,
10,1522831906478,1,4,2,,
11,1522831906505,1,5,2,,
12,1522831906541,1,5,2,,
13,1522831906630,1,5,2,,
14,1522831907028,2,2,2,481.0,239.0
15,1522831907035,2,3,2,481.0,239.0
16,1522831907200,2,4,2,,
17,1522831907354,2,4,2,,
18,1522831907448,2,5,2,,
19,1522831907532,2,4,2,,
20,1522831907560,2,5,2,,
21,1522831907745,2,5,2,,
22,1522831907768,2,4,2,,
23,1522831907785,2,4,2,,
24,1522831907919,2,4,2,,
25,1522831907925,2,5,2,,
26,1522831907987,2,5,2,,
27,1522831908067,2,5,2,,
28,1522831908418,3,2,2,437.0,286.0
29,1522831908424,3,3,2,437.0,286.0
30,1522831908597,3,4,2,,
31,1522831908757,3,4,2,,
32,1522831908876,3,5,2,,
33,1522831908985,3,5,2,,
34,1522831908989,3,4,2,,
35,1522831909292,3,5,2,,
36,1522831909318,3,4,2,,
37,1522831909346,3,4,2,,
38,1522831909538,3,4,2,,
39,1522831909558,3,5,2,,
40,1522831909578,3,5,2,,
41,1522831909707,3,5,2,,
42,1522831909963,4,2,2,444.0,332.0
43,1522831909969,4,3,2,444.0,332.0
44,1522831910040,4,4,2,,
45,1522831910192,4,4,2,,
46,1522831910304,4,4,2,,
47,1522831910315,4,5,2,,
48,1522831910351,4,5,2,,
49,1522831910487,4,5,2,,
50,1522831910499,4,4,2,,
51,1522831910628,4,4,2,,
52,1522831910779,4,5,2,,
53,1522831910967,4,5,2,,
54,1522831911613,5,2,2,411.0,383.0
55,1522831911619,5,3,2,411.0,383.0
56,1522831912409,6,2,7,590.0,440.0
57,1522831912415,6,3,7,590.0,440.0
