,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831402425,1,2,2,110.0,226.0
1,1522831402431,1,3,2,110.0,226.0
2,1522831404674,1,4,2,,
3,1522831404801,1,4,2,,
4,1522831404843,1,5,2,,
5,1522831404903,1,5,2,,
6,1522831406018,1,4,2,,
7,1522831406136,1,5,2,,
8,1522831406215,1,4,2,,
9,1522831406309,1,5,2,,
10,1522831406433,1,4,2,,
11,1522831406470,1,5,2,,
12,1522831406900,1,4,2,,
13,1522831407049,1,5,2,,
14,1522831407131,1,4,2,,
15,1522831407232,1,5,2,,
16,1522831407460,1,4,2,,
17,1522831407541,1,4,2,,
18,1522831407598,1,5,2,,
19,1522831407676,1,4,2,,
20,1522831407679,1,5,2,,
21,1522831407785,1,5,2,,
22,1522831408138,1,4,2,,
23,1522831408236,1,5,2,,
24,1522831409589,2,2,2,82.0,293.0
25,1522831409595,2,3,2,82.0,293.0
26,1522831411259,2,4,2,,
27,1522831411372,2,5,2,,
28,1522831411540,2,4,2,,
29,1522831411695,2,5,2,,
30,1522831411709,2,4,2,,
31,1522831411725,2,4,2,,
32,1522831411819,2,5,2,,
33,1522831412099,2,5,2,,
34,1522831412178,2,4,2,,
35,1522831412212,2,4,2,,
36,1522831412238,2,4,2,,
37,1522831412251,2,5,2,,
38,1522831412316,2,4,2,,
39,1522831412327,2,5,2,,
40,1522831412450,2,4,2,,
41,1522831412451,2,5,2,,
42,1522831412528,2,5,2,,
43,1522831412598,2,4,2,,
44,1522831412630,2,4,2,,
45,1522831412639,2,5,2,,
46,1522831412764,2,5,2,,
47,1522831412788,2,5,2,,
48,1522831413003,2,4,2,,
49,1522831413115,2,5,2,,
50,1522831413868,3,2,2,131.0,363.0
51,1522831413873,3,3,2,131.0,363.0
52,1522831414343,3,4,2,,
53,1522831414582,3,4,2,,
54,1522831414594,3,5,2,,
55,1522831414603,3,4,2,,
56,1522831414759,3,4,2,,
57,1522831414810,3,5,2,,
58,1522831414814,3,5,2,,
59,1522831414823,3,4,2,,
60,1522831414915,3,4,2,,
61,1522831414922,3,5,2,,
62,1522831414950,3,4,2,,
63,1522831414986,3,5,2,,
64,1522831415075,3,4,2,,
65,1522831415107,3,5,2,,
66,1522831415167,3,4,2,,
67,1522831415178,3,5,2,,
68,1522831415235,3,5,2,,
69,1522831415258,3,4,2,,
70,1522831415302,3,5,2,,
71,1522831415315,3,4,2,,
72,1522831415354,3,4,2,,
73,1522831415378,3,5,2,,
74,1522831415463,3,4,2,,
75,1522831415474,3,5,2,,
76,1522831415483,3,4,2,,
77,1522831415510,3,5,2,,
78,1522831415515,3,4,2,,
79,1522831415587,3,5,2,,
80,1522831415603,3,5,2,,
81,1522831415627,3,5,2,,
82,1522831416691,4,2,2,98.0,435.0
83,1522831416698,4,3,2,98.0,435.0
84,1522831417867,4,4,2,,
85,1522831418060,4,4,2,,
86,1522831418061,4,4,2,,
87,1522831418088,4,5,2,,
88,1522831418243,4,5,2,,
89,1522831418255,4,5,2,,
90,1522831418298,4,4,2,,
91,1522831418369,4,4,2,,
92,1522831418377,4,4,2,,
93,1522831418414,4,5,2,,
94,1522831418473,4,5,2,,
95,1522831418526,4,5,2,,
96,1522831418543,4,4,2,,
97,1522831418545,4,4,2,,
98,1522831418625,4,5,2,,
99,1522831418647,4,4,2,,
100,1522831418658,4,4,2,,
101,1522831418668,4,5,2,,
102,1522831418794,4,4,2,,
103,1522831418802,4,5,2,,
104,1522831418822,4,5,2,,
105,1522831418838,4,4,2,,
106,1522831418847,4,4,2,,
107,1522831418958,4,4,2,,
108,1522831418966,4,5,2,,
109,1522831418974,4,4,2,,
110,1522831418986,4,5,2,,
111,1522831418987,4,5,2,,
112,1522831419082,4,5,2,,
113,1522831419094,4,5,2,,
114,1522831419102,4,4,2,,
115,1522831419170,4,5,2,,
116,1522831420695,5,2,7,83.0,471.0
117,1522831420701,5,3,7,83.0,471.0
118,1522831421553,6,2,7,215.0,558.0
119,1522831421558,6,3,7,215.0,558.0
