,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831491274,1,2,2,470.0,193.0
1,1522831491279,1,3,2,470.0,193.0
2,1522831496212,1,2,2,468.0,196.0
3,1522831496229,1,3,2,468.0,196.0
4,1522831497054,1,4,2,,
5,1522831497249,1,4,2,,
6,1522831497264,1,5,2,,
7,1522831497433,1,4,2,,
8,1522831497475,1,5,2,,
9,1522831497573,1,4,2,,
10,1522831497620,1,5,2,,
11,1522831497719,1,4,2,,
12,1522831497745,1,5,2,,
13,1522831497767,1,4,2,,
14,1522831497856,1,5,2,,
15,1522831497916,1,5,2,,
16,1522831498481,1,4,2,,
17,1522831498575,1,5,2,,
18,1522831499830,2,2,2,445.0,249.0
19,1522831499835,2,3,2,445.0,249.0
20,1522831500128,2,4,2,,
21,1522831500279,2,5,2,,
22,1522831500306,2,4,2,,
23,1522831500462,2,4,2,,
24,1522831500502,2,5,2,,
25,1522831500627,2,5,2,,
26,1522831500674,2,4,2,,
27,1522831500779,2,4,2,,
28,1522831500854,2,5,2,,
29,1522831500941,2,5,2,,
30,1522831501187,2,4,2,,
31,1522831501296,2,5,2,,
32,1522831502127,3,2,2,419.0,288.0
33,1522831502132,3,3,2,419.0,288.0
34,1522831502513,3,4,2,,
35,1522831502628,3,5,2,,
36,1522831503102,3,4,2,,
37,1522831503323,3,4,2,,
38,1522831503341,3,5,2,,
39,1522831503387,3,4,2,,
40,1522831503414,3,5,2,,
41,1522831503511,3,4,2,,
42,1522831503519,3,4,2,,
43,1522831503551,3,5,2,,
44,1522831503559,3,5,2,,
45,1522831503698,3,4,2,,
46,1522831503767,3,5,2,,
47,1522831503835,3,5,2,,
48,1522831504802,4,2,2,460.0,340.0
49,1522831504808,4,3,2,460.0,340.0
50,1522831505114,4,4,2,,
51,1522831505326,4,4,2,,
52,1522831505341,4,5,2,,
53,1522831505346,4,4,2,,
54,1522831505411,4,4,2,,
55,1522831505447,4,5,2,,
56,1522831505495,4,5,2,,
57,1522831505543,4,4,2,,
58,1522831505574,4,5,2,,
59,1522831505619,4,4,2,,
60,1522831505651,4,5,2,,
61,1522831505710,4,5,2,,
62,1522831506046,4,4,2,,
63,1522831506150,4,4,2,,
64,1522831506166,4,4,2,,
65,1522831506235,4,5,2,,
66,1522831506243,4,5,2,,
67,1522831506282,4,5,2,,
68,1522831507434,5,2,7,420.0,381.0
69,1522831507438,5,3,7,420.0,381.0
70,1522831508145,6,2,7,599.0,454.0
71,1522831508150,6,3,7,599.0,454.0
