,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832779099,1,2,2,155.0,234.0
1,1522832779106,1,3,2,155.0,234.0
2,1522832779819,1,4,2,,
3,1522832779895,1,5,2,,
4,1522832779994,1,4,2,,
5,1522832780060,1,5,2,,
6,1522832780140,1,4,2,,
7,1522832780202,1,5,2,,
8,1522832780283,1,4,2,,
9,1522832780333,1,5,2,,
10,1522832780415,1,4,2,,
11,1522832780485,1,5,2,,
12,1522832780566,1,4,2,,
13,1522832780595,1,5,2,,
14,1522832780688,1,4,2,,
15,1522832780761,1,5,2,,
16,1522832780829,1,4,2,,
17,1522832780927,1,5,2,,
18,1522832780951,1,4,2,,
19,1522832781056,1,5,2,,
20,1522832781428,1,4,2,,
21,1522832781520,1,4,2,,
22,1522832781532,1,5,2,,
23,1522832781561,1,4,2,,
24,1522832781598,1,4,2,,
25,1522832781638,1,4,2,,
26,1522832781649,1,5,2,,
27,1522832781675,1,4,2,,
28,1522832781686,1,5,2,,
29,1522832781786,1,4,2,,
30,1522832781816,1,4,2,,
31,1522832781849,1,4,2,,
32,1522832781862,1,5,2,,
33,1522832781866,1,5,2,,
34,1522832781901,1,5,2,,
35,1522832781928,1,5,2,,
36,1522832781934,1,5,2,,
37,1522832781935,1,5,2,,
38,1522832782577,1,4,2,,
39,1522832782647,1,5,2,,
40,1522832783708,2,2,2,150.0,303.0
41,1522832783715,2,3,2,150.0,303.0
42,1522832784300,2,4,2,,
43,1522832784385,2,5,2,,
44,1522832784483,2,4,2,,
45,1522832784557,2,5,2,,
46,1522832784633,2,4,2,,
47,1522832784703,2,5,2,,
48,1522832784784,2,4,2,,
49,1522832784857,2,5,2,,
50,1522832784934,2,4,2,,
51,1522832784991,2,5,2,,
52,1522832785083,2,4,2,,
53,1522832785132,2,5,2,,
54,1522832785239,2,4,2,,
55,1522832785297,2,5,2,,
56,1522832785389,2,4,2,,
57,1522832785447,2,5,2,,
58,1522832785532,2,4,2,,
59,1522832785597,2,5,2,,
60,1522832785689,2,4,2,,
61,1522832785746,2,5,2,,
62,1522832785834,2,4,2,,
63,1522832785914,2,5,2,,
64,1522832786520,2,4,2,,
65,1522832786611,2,4,2,,
66,1522832786654,2,4,2,,
67,1522832786793,2,5,2,,
68,1522832786860,2,5,2,,
69,1522832786909,2,4,2,,
70,1522832786960,2,4,2,,
71,1522832786972,2,5,2,,
72,1522832787056,2,5,2,,
73,1522832787133,2,5,2,,
74,1522832788166,2,4,2,,
75,1522832788211,2,5,2,,
76,1522832788343,2,4,2,,
77,1522832788382,2,5,2,,
78,1522832788646,2,4,2,,
79,1522832788714,2,5,2,,
80,1522832789103,2,4,2,,
81,1522832789133,2,4,2,,
82,1522832789155,2,4,2,,
83,1522832789166,2,5,2,,
84,1522832789173,2,4,2,,
85,1522832789179,2,4,2,,
86,1522832789297,2,4,2,,
87,1522832789313,2,4,2,,
88,1522832789360,2,5,2,,
89,1522832789384,2,5,2,,
90,1522832789479,2,5,2,,
91,1522832789497,2,4,2,,
92,1522832789519,2,5,2,,
93,1522832789532,2,5,2,,
94,1522832789561,2,4,2,,
95,1522832789675,2,5,2,,
96,1522832789679,2,5,2,,
97,1522832789688,2,5,2,,
98,1522832790393,2,4,2,,
99,1522832790457,2,5,2,,
100,1522832790923,2,4,2,,
101,1522832791068,2,4,2,,
102,1522832791179,2,4,2,,
103,1522832791197,2,4,2,,
104,1522832791247,2,4,2,,
105,1522832791303,2,5,2,,
106,1522832791351,2,5,2,,
107,1522832791388,2,5,2,,
108,1522832791456,2,4,2,,
109,1522832791479,2,5,2,,
110,1522832791519,2,5,2,,
111,1522832791715,2,4,2,,
112,1522832791733,2,4,2,,
113,1522832791745,2,5,2,,
114,1522832791807,2,4,2,,
115,1522832791963,2,5,2,,
116,1522832792027,2,5,2,,
117,1522832792042,2,4,2,,
118,1522832792087,2,5,2,,
119,1522832792231,2,5,2,,
120,1522832794920,5,2,7,192.0,565.0
121,1522832794928,5,3,7,192.0,565.0
