,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832799331,1,2,2,233.0,231.0
1,1522832799338,1,3,2,233.0,231.0
2,1522832800033,1,4,2,,
3,1522832800089,1,5,2,,
4,1522832800198,1,4,2,,
5,1522832800268,1,5,2,,
6,1522832800369,1,4,2,,
7,1522832800428,1,5,2,,
8,1522832800527,1,4,2,,
9,1522832800582,1,5,2,,
10,1522832800668,1,4,2,,
11,1522832800773,1,5,2,,
12,1522832800873,1,4,2,,
13,1522832800902,1,5,2,,
14,1522832801002,1,4,2,,
15,1522832801071,1,5,2,,
16,1522832801178,1,4,2,,
17,1522832801228,1,5,2,,
18,1522832801444,1,4,2,,
19,1522832801550,1,5,2,,
20,1522832801968,1,4,2,,
21,1522832802013,1,4,2,,
22,1522832802074,1,4,2,,
23,1522832802122,1,4,2,,
24,1522832802158,1,4,2,,
25,1522832802190,1,4,2,,
26,1522832802206,1,5,2,,
27,1522832802238,1,4,2,,
28,1522832802247,1,5,2,,
29,1522832802271,1,4,2,,
30,1522832802281,1,5,2,,
31,1522832802285,1,5,2,,
32,1522832802286,1,5,2,,
33,1522832802287,1,5,2,,
34,1522832802348,1,5,2,,
35,1522832802489,1,5,2,,
36,1522832802882,1,4,2,,
37,1522832802974,1,4,2,,
38,1522832803041,1,5,2,,
39,1522832803155,1,4,2,,
40,1522832803272,1,4,2,,
41,1522832803315,1,4,2,,
42,1522832803333,1,5,2,,
43,1522832803363,1,4,2,,
44,1522832803404,1,4,2,,
45,1522832803421,1,5,2,,
46,1522832803456,1,4,2,,
47,1522832803465,1,5,2,,
48,1522832803470,1,5,2,,
49,1522832803470,1,5,2,,
50,1522832803472,1,5,2,,
51,1522832803510,1,5,2,,
52,1522832804080,1,4,2,,
53,1522832804149,1,5,2,,
54,1522832805350,2,2,2,197.0,296.0
55,1522832805355,2,3,2,197.0,296.0
56,1522832805996,2,4,2,,
57,1522832806074,2,5,2,,
58,1522832806185,2,4,2,,
59,1522832806250,2,5,2,,
60,1522832806352,2,4,2,,
61,1522832806417,2,5,2,,
62,1522832806510,2,4,2,,
63,1522832806576,2,5,2,,
64,1522832806671,2,4,2,,
65,1522832806725,2,5,2,,
66,1522832806829,2,4,2,,
67,1522832806891,2,5,2,,
68,1522832806996,2,4,2,,
69,1522832807062,2,5,2,,
70,1522832807160,2,4,2,,
71,1522832807230,2,5,2,,
72,1522832807335,2,4,2,,
73,1522832807389,2,5,2,,
74,1522832807492,2,4,2,,
75,1522832807562,2,5,2,,
76,1522832807661,2,4,2,,
77,1522832807732,2,5,2,,
78,1522832807827,2,4,2,,
79,1522832807893,2,5,2,,
80,1522832808272,2,4,2,,
81,1522832808312,2,4,2,,
82,1522832808365,2,4,2,,
83,1522832808435,2,4,2,,
84,1522832808478,2,4,2,,
85,1522832808488,2,5,2,,
86,1522832808518,2,5,2,,
87,1522832808573,2,4,2,,
88,1522832808599,2,4,2,,
89,1522832808611,2,5,2,,
90,1522832808619,2,5,2,,
91,1522832808619,2,5,2,,
92,1522832808621,2,5,2,,
93,1522832808645,2,4,2,,
94,1522832808659,2,5,2,,
95,1522832808747,2,5,2,,
96,1522832808932,2,4,2,,
97,1522832808966,2,5,2,,
98,1522832809359,2,4,2,,
99,1522832809388,2,5,2,,
100,1522832809533,2,4,2,,
101,1522832809570,2,5,2,,
102,1522832809705,2,4,2,,
103,1522832809742,2,5,2,,
104,1522832809869,2,4,2,,
105,1522832809910,2,5,2,,
106,1522832810033,2,4,2,,
107,1522832810081,2,5,2,,
108,1522832810201,2,4,2,,
109,1522832810257,2,5,2,,
110,1522832810365,2,4,2,,
111,1522832810429,2,5,2,,
112,1522832810529,2,4,2,,
113,1522832810591,2,5,2,,
114,1522832810683,2,4,2,,
115,1522832810749,2,5,2,,
116,1522832811391,2,4,2,,
117,1522832811579,2,4,2,,
118,1522832811632,2,4,2,,
119,1522832811656,2,4,2,,
120,1522832811664,2,5,2,,
121,1522832811672,2,4,2,,
122,1522832811731,2,4,2,,
123,1522832811843,2,4,2,,
124,1522832811852,2,5,2,,
