,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831992417,1,2,2,443.0,201.0
1,1522831992423,1,3,2,443.0,201.0
2,1522831993753,1,4,2,,
3,1522831993958,1,5,2,,
4,1522831994622,1,4,2,,
5,1522831994880,1,4,2,,
6,1522831994896,1,5,2,,
7,1522831995105,1,4,2,,
8,1522831995144,1,5,2,,
9,1522831995285,1,4,2,,
10,1522831995356,1,5,2,,
11,1522831995503,1,4,2,,
12,1522831995528,1,5,2,,
13,1522831995657,1,5,2,,
14,1522831997004,2,2,2,486.0,227.0
15,1522831997012,2,3,2,486.0,227.0
16,1522831998579,2,4,2,,
17,1522831998867,2,4,2,,
18,1522831998877,2,5,2,,
19,1522831998899,2,4,2,,
20,1522831998963,2,4,2,,
21,1522831999071,2,5,2,,
22,1522831999075,2,5,2,,
23,1522831999095,2,4,2,,
24,1522831999250,2,4,2,,
25,1522831999256,2,5,2,,
26,1522831999282,2,4,2,,
27,1522831999339,2,5,2,,
28,1522831999482,2,4,2,,
29,1522831999523,2,5,2,,
30,1522831999551,2,5,2,,
31,1522831999646,2,5,2,,
32,1522831999655,2,4,2,,
33,1522831999866,2,5,2,,
34,1522832000545,3,2,2,503.0,287.0
35,1522832000558,3,3,2,503.0,287.0
36,1522832001025,3,4,2,,
37,1522832001216,3,5,2,,
38,1522832001384,3,4,2,,
39,1522832001464,3,5,2,,
40,1522832001583,3,4,2,,
41,1522832001694,3,5,2,,
42,1522832001793,3,4,2,,
43,1522832001866,3,5,2,,
44,1522832001965,3,4,2,,
45,1522832002008,3,5,2,,
46,1522832002128,3,4,2,,
47,1522832002224,3,5,2,,
48,1522832002313,3,4,2,,
49,1522832002384,3,5,2,,
50,1522832002475,3,4,2,,
51,1522832002555,3,5,2,,
52,1522832003625,4,2,2,512.0,342.0
53,1522832003631,4,3,2,512.0,342.0
54,1522832003885,4,4,2,,
55,1522832004093,4,5,2,,
56,1522832004339,4,4,2,,
57,1522832004394,4,5,2,,
58,1522832004518,4,4,2,,
59,1522832004589,4,5,2,,
60,1522832004685,4,4,2,,
61,1522832004753,4,5,2,,
62,1522832004823,4,4,2,,
63,1522832004915,4,5,2,,
64,1522832005147,4,4,2,,
65,1522832005267,4,5,2,,
66,1522832005361,4,4,2,,
67,1522832005448,4,5,2,,
68,1522832006624,5,2,7,434.0,365.0
69,1522832006630,5,3,7,434.0,365.0
70,1522832008954,6,2,7,548.0,449.0
71,1522832008962,6,3,7,548.0,449.0
