,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522830911211,1,2,2,102.0,215.0
1,1522830911213,1,3,2,102.0,215.0
2,1522830915812,1,4,2,,
3,1522830915917,1,5,2,,
4,1522830916002,1,4,2,,
5,1522830916132,1,5,2,,
6,1522830916268,1,4,2,,
7,1522830916333,1,5,2,,
8,1522830916456,1,4,2,,
9,1522830916630,1,5,2,,
10,1522830916649,1,4,2,,
11,1522830916772,1,4,2,,
12,1522830916798,1,5,2,,
13,1522830916902,1,5,2,,
14,1522830917054,1,4,2,,
15,1522830917162,1,4,2,,
16,1522830917228,1,5,2,,
17,1522830917288,1,5,2,,
18,1522830918373,2,2,2,110.0,287.0
19,1522830918379,2,3,2,110.0,287.0
20,1522830919085,2,4,2,,
21,1522830919227,2,5,2,,
22,1522830919319,2,4,2,,
23,1522830919429,2,5,2,,
24,1522830919641,2,4,2,,
25,1522830919738,2,5,2,,
26,1522830920206,2,4,2,,
27,1522830920284,2,5,2,,
28,1522830920431,2,4,2,,
29,1522830920496,2,5,2,,
30,1522830920733,2,4,2,,
31,1522830920844,2,5,2,,
32,1522830920891,2,4,2,,
33,1522830920968,2,5,2,,
34,1522830921052,2,4,2,,
35,1522830921138,2,5,2,,
36,1522830921201,2,4,2,,
37,1522830921298,2,5,2,,
38,1522830921358,2,4,2,,
39,1522830921449,2,5,2,,
40,1522830921535,2,4,2,,
41,1522830921620,2,5,2,,
42,1522830921721,2,4,2,,
43,1522830921776,2,5,2,,
44,1522830922775,3,2,2,146.0,370.0
45,1522830922783,3,3,2,146.0,370.0
46,1522830923968,3,4,2,,
47,1522830924112,3,5,2,,
48,1522830924177,3,4,2,,
49,1522830924304,3,5,2,,
50,1522830924389,3,4,2,,
51,1522830924454,3,4,2,,
52,1522830924469,3,5,2,,
53,1522830924557,3,5,2,,
54,1522830924605,3,4,2,,
55,1522830924693,3,5,2,,
56,1522830924872,3,4,2,,
57,1522830924980,3,5,2,,
58,1522830925018,3,4,2,,
59,1522830925103,3,5,2,,
60,1522830925416,3,4,2,,
61,1522830925536,3,5,2,,
62,1522830926078,3,4,2,,
63,1522830926157,3,5,2,,
64,1522830926293,3,4,2,,
65,1522830926533,3,5,2,,
66,1522830926793,3,4,2,,
67,1522830926889,3,5,2,,
68,1522830927423,4,2,2,163.0,443.0
69,1522830927429,4,3,2,163.0,443.0
70,1522830927848,4,4,2,,
71,1522830927976,4,5,2,,
72,1522830928011,4,4,2,,
73,1522830928151,4,5,2,,
74,1522830928253,4,4,2,,
75,1522830928368,4,5,2,,
76,1522830928448,4,4,2,,
77,1522830928516,4,4,2,,
78,1522830928551,4,5,2,,
79,1522830928611,4,5,2,,
80,1522830928940,4,4,2,,
81,1522830929052,4,5,2,,
82,1522830929094,4,4,2,,
83,1522830929146,4,5,2,,
84,1522830929340,4,4,2,,
85,1522830929431,4,5,2,,
86,1522830929553,4,4,2,,
87,1522830929628,4,5,2,,
88,1522830929874,4,4,2,,
89,1522830930040,4,4,2,,
90,1522830930056,4,5,2,,
91,1522830930224,4,4,2,,
92,1522830930236,4,5,2,,
93,1522830930328,4,5,2,,
94,1522830932279,5,2,7,76.0,465.0
95,1522830932285,5,3,7,76.0,465.0
96,1522830933212,6,2,7,251.0,567.0
97,1522830933217,6,3,7,251.0,567.0
