,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832067090,1,2,7,85.0,515.0
1,1522832067106,1,1,7,86.0,527.0
2,1522832067436,1,3,7,79.0,535.0
3,1522832067810,2,2,2,243.0,221.0
4,1522832067884,2,3,2,243.0,221.0
5,1522832069773,2,4,2,,
6,1522832069855,2,5,2,,
7,1522832070255,2,4,2,,
8,1522832070284,2,5,2,,
9,1522832070474,2,4,2,,
10,1522832070496,2,5,2,,
11,1522832070599,2,4,2,,
12,1522832070610,2,5,2,,
13,1522832071533,3,2,2,232.0,271.0
14,1522832071579,3,3,2,232.0,271.0
15,1522832072919,3,4,2,,
16,1522832072939,3,5,2,,
17,1522832073240,3,4,2,,
18,1522832073274,3,5,2,,
19,1522832073402,3,4,2,,
20,1522832073427,3,5,2,,
21,1522832073606,3,4,2,,
22,1522832073638,3,5,2,,
23,1522832073734,3,4,2,,
24,1522832073757,3,5,2,,
25,1522832073972,3,4,2,,
26,1522832074015,3,5,2,,
27,1522832074218,3,4,2,,
28,1522832074250,3,5,2,,
29,1522832074587,3,4,2,,
30,1522832074606,3,5,2,,
31,1522832074842,3,4,2,,
32,1522832074875,3,5,2,,
33,1522832075002,3,4,2,,
34,1522832075020,3,5,2,,
35,1522832075118,3,4,2,,
36,1522832075140,3,5,2,,
37,1522832075236,3,4,2,,
38,1522832075258,3,5,2,,
39,1522832075336,3,4,2,,
40,1522832075365,3,5,2,,
41,1522832075788,4,2,2,244.0,363.0
42,1522832075827,4,3,2,244.0,363.0
43,1522832077183,4,4,2,,
44,1522832077199,4,5,2,,
45,1522832077416,4,4,2,,
46,1522832077422,4,5,2,,
47,1522832077634,4,4,2,,
48,1522832077642,4,5,2,,
49,1522832077800,4,4,2,,
50,1522832077807,4,5,2,,
51,1522832077918,4,4,2,,
52,1522832077926,4,5,2,,
53,1522832078016,4,4,2,,
54,1522832078025,4,5,2,,
55,1522832078301,4,4,2,,
56,1522832078308,4,5,2,,
57,1522832078451,4,4,2,,
58,1522832078459,4,5,2,,
59,1522832078600,4,4,2,,
60,1522832078607,4,5,2,,
61,1522832078767,4,4,2,,
62,1522832078778,4,5,2,,
63,1522832079066,4,4,2,,
64,1522832079072,4,5,2,,
65,1522832079319,5,2,2,258.0,419.0
66,1522832079368,5,3,2,258.0,419.0
67,1522832080572,5,4,2,,
68,1522832080609,5,5,2,,
69,1522832080940,5,4,2,,
70,1522832080964,5,5,2,,
71,1522832081170,5,4,2,,
72,1522832081200,5,5,2,,
73,1522832081337,5,4,2,,
74,1522832081370,5,5,2,,
75,1522832081556,5,4,2,,
76,1522832081583,5,5,2,,
77,1522832081735,5,4,2,,
78,1522832081757,5,5,2,,
79,1522832081954,5,4,2,,
80,1522832081976,5,5,2,,
81,1522832082101,5,4,2,,
82,1522832082125,5,5,2,,
83,1522832082268,5,4,2,,
84,1522832082287,5,5,2,,
85,1522832082484,5,4,2,,
86,1522832082504,5,5,2,,
87,1522832082617,5,4,2,,
88,1522832082632,5,5,2,,
89,1522832082868,5,4,2,,
90,1522832082889,5,5,2,,
91,1522832084853,6,2,2,89.0,465.0
92,1522832084903,6,3,2,89.0,465.0
93,1522832085936,7,2,7,88.0,539.0
94,1522832085985,7,3,7,88.0,539.0
