,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832038886,1,2,2,441.0,202.0
1,1522832038893,1,3,2,441.0,202.0
2,1522832039612,1,4,2,,
3,1522832039770,1,4,2,,
4,1522832039808,1,4,2,,
5,1522832039852,1,5,2,,
6,1522832039950,1,4,2,,
7,1522832039983,1,5,2,,
8,1522832040152,1,4,2,,
9,1522832040172,1,5,2,,
10,1522832040199,1,4,2,,
11,1522832040223,1,5,2,,
12,1522832040316,1,4,2,,
13,1522832040339,1,5,2,,
14,1522832040359,1,4,2,,
15,1522832040395,1,4,2,,
16,1522832040436,1,5,2,,
17,1522832040439,1,5,2,,
18,1522832040480,1,5,2,,
19,1522832040496,1,5,2,,
20,1522832040820,1,4,2,,
21,1522832040965,1,5,2,,
22,1522832042372,2,2,2,429.0,245.0
23,1522832042377,2,3,2,429.0,245.0
24,1522832042766,2,4,2,,
25,1522832043163,2,4,2,,
26,1522832043174,2,5,2,,
27,1522832043282,2,4,2,,
28,1522832043296,2,4,2,,
29,1522832043308,2,5,2,,
30,1522832043563,2,5,2,,
31,1522832043577,2,4,2,,
32,1522832043606,2,5,2,,
33,1522832043766,2,4,2,,
34,1522832043842,2,4,2,,
35,1522832043852,2,5,2,,
36,1522832044071,2,4,2,,
37,1522832044107,2,5,2,,
38,1522832044107,2,5,2,,
39,1522832044286,2,5,2,,
40,1522832044356,2,4,2,,
41,1522832044500,2,5,2,,
42,1522832045110,3,2,2,474.0,300.0
43,1522832045116,3,3,2,474.0,300.0
44,1522832045581,3,4,2,,
45,1522832045716,3,4,2,,
46,1522832045789,3,5,2,,
47,1522832045837,3,4,2,,
48,1522832045988,3,5,2,,
49,1522832045994,3,4,2,,
50,1522832046024,3,5,2,,
51,1522832046101,3,4,2,,
52,1522832046165,3,5,2,,
53,1522832046169,3,4,2,,
54,1522832046196,3,5,2,,
55,1522832046200,3,4,2,,
56,1522832046317,3,4,2,,
57,1522832046352,3,5,2,,
58,1522832046397,3,4,2,,
59,1522832046436,3,5,2,,
60,1522832046520,3,5,2,,
61,1522832046624,3,5,2,,
62,1522832047427,4,2,2,485.0,344.0
63,1522832047434,4,3,2,485.0,344.0
64,1522832047678,4,4,2,,
65,1522832047850,4,4,2,,
66,1522832047941,4,5,2,,
67,1522832047981,4,4,2,,
68,1522832048023,4,4,2,,
69,1522832048034,4,5,2,,
70,1522832048138,4,4,2,,
71,1522832048169,4,5,2,,
72,1522832048205,4,5,2,,
73,1522832048226,4,4,2,,
74,1522832048346,4,5,2,,
75,1522832048374,4,4,2,,
76,1522832048418,4,5,2,,
77,1522832048449,4,4,2,,
78,1522832048506,4,5,2,,
79,1522832048542,4,5,2,,
80,1522832049381,5,2,7,471.0,362.0
81,1522832049388,5,3,7,471.0,362.0
82,1522832050241,6,2,7,535.0,436.0
83,1522832050245,6,3,7,535.0,436.0
