,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832902785,1,2,2,291.0,202.0
1,1522832902793,1,3,2,291.0,202.0
2,1522832903130,1,4,2,,
3,1522832903194,1,5,2,,
4,1522832903305,1,4,2,,
5,1522832903356,1,5,2,,
6,1522832903443,1,4,2,,
7,1522832903508,1,5,2,,
8,1522832903602,1,4,2,,
9,1522832903657,1,5,2,,
10,1522832903756,1,4,2,,
11,1522832903809,1,5,2,,
12,1522832903892,1,4,2,,
13,1522832903949,1,5,2,,
14,1522832904021,1,4,2,,
15,1522832904070,1,5,2,,
16,1522832904191,1,4,2,,
17,1522832904236,1,5,2,,
18,1522832904320,1,4,2,,
19,1522832904369,1,5,2,,
20,1522832908694,1,4,2,,
21,1522832908743,1,5,2,,
22,1522832908882,1,4,2,,
23,1522832908904,1,5,2,,
24,1522832909049,1,4,2,,
25,1522832909099,1,5,2,,
26,1522832909398,1,4,2,,
27,1522832909435,1,5,2,,
28,1522832909532,1,4,2,,
29,1522832909583,1,5,2,,
30,1522832909654,1,4,2,,
31,1522832909732,1,5,2,,
32,1522832915176,1,4,2,,
33,1522832915268,1,4,2,,
34,1522832915280,1,5,2,,
35,1522832915348,1,5,2,,
36,1522832915532,1,4,2,,
37,1522832915573,1,5,2,,
38,1522832916013,1,4,2,,
39,1522832916068,1,5,2,,
40,1522832916150,1,4,2,,
41,1522832916176,1,5,2,,
42,1522832916566,1,4,2,,
43,1522832916619,1,5,2,,
44,1522832916748,1,4,2,,
45,1522832916783,1,5,2,,
46,1522832916900,1,4,2,,
47,1522832916929,1,5,2,,
48,1522832917066,1,4,2,,
49,1522832917110,1,5,2,,
50,1522832917151,1,4,2,,
51,1522832917232,1,4,2,,
52,1522832917240,1,5,2,,
53,1522832917294,1,5,2,,
54,1522832919034,1,4,2,,
55,1522832919073,1,5,2,,
56,1522832919167,1,4,2,,
57,1522832919205,1,5,2,,
58,1522832919322,1,4,2,,
59,1522832919432,1,4,2,,
60,1522832919439,1,5,2,,
61,1522832919478,1,5,2,,
62,1522832919532,1,4,2,,
63,1522832919568,1,5,2,,
64,1522832919684,1,4,2,,
65,1522832919734,1,5,2,,
66,1522832920534,1,4,2,,
67,1522832920676,1,5,2,,
68,1522832921958,2,2,2,262.0,244.0
69,1522832921965,2,3,2,262.0,244.0
70,1522832922256,2,4,2,,
71,1522832922292,2,5,2,,
72,1522832922395,2,4,2,,
73,1522832922469,2,5,2,,
74,1522832922551,2,4,2,,
75,1522832922628,2,5,2,,
76,1522832922711,2,4,2,,
77,1522832922776,2,5,2,,
78,1522832922858,2,4,2,,
79,1522832922915,2,5,2,,
80,1522832922999,2,4,2,,
81,1522832923059,2,5,2,,
82,1522832923142,2,4,2,,
83,1522832923199,2,5,2,,
84,1522832923288,2,4,2,,
85,1522832923350,2,5,2,,
86,1522832923439,2,4,2,,
87,1522832923532,2,5,2,,
88,1522832923603,2,4,2,,
89,1522832923675,2,5,2,,
90,1522832923747,2,4,2,,
91,1522832923812,2,5,2,,
92,1522832924992,2,4,2,,
93,1522832925065,2,5,2,,
94,1522832925863,2,4,2,,
95,1522832925933,2,5,2,,
96,1522832926004,2,4,2,,
97,1522832926090,2,5,2,,
98,1522832926675,2,4,2,,
99,1522832926744,2,5,2,,
100,1522832926897,2,4,2,,
101,1522832926969,2,5,2,,
102,1522832927185,2,4,2,,
103,1522832927280,2,5,2,,
104,1522832927859,2,4,2,,
105,1522832927930,2,5,2,,
106,1522832928241,2,4,2,,
107,1522832928316,2,5,2,,
108,1522832928558,2,4,2,,
109,1522832928638,2,5,2,,
110,1522832928791,2,4,2,,
111,1522832928875,2,5,2,,
112,1522832928996,2,4,2,,
113,1522832929064,2,5,2,,
114,1522832930165,5,2,7,209.0,456.0
115,1522832930172,5,3,7,209.0,456.0
