time,Acc_x,Acc_y,Acc_z,id,scenario,behavior,class
1509149376512.0,0.24899697303771973,-0.24899697303771973,9.749189376831055,0,1,1,4
1509149376512.0,0.2298433631658554,-0.24899697303771973,9.797073364257812,0,1,1,4
1509149376512.0,0.28730419278144836,-0.2298433631658554,9.825803756713867,0,1,1,4
1509149376512.0,0.3064578175544739,-0.2106897532939911,9.768342971801758,0,1,1,4
1509149376512.0,0.23942017555236816,-0.22026655077934265,9.682151794433594,0,1,1,4
1509149376512.0,0.2585737705230713,-0.23942017555236816,9.672574996948242,0,1,1,4
1509149376512.0,0.2777273952960968,-0.22026655077934265,9.797073364257812,0,1,1,4
1509149376512.0,0.31603461503982544,-0.23942017555236816,9.883264541625977,0,1,1,4
1509149376512.0,0.24899697303771973,-0.2777273952960968,9.835380554199219,0,1,1,4
1509149376512.0,0.181959331035614,-0.20111294090747833,9.806650161743164,0,1,1,4
1509149376512.0,0.3064578175544739,-0.2298433631658554,9.701305389404297,0,1,1,4
1509149376512.0,0.4213795065879822,-0.22026655077934265,9.672574996948242,0,1,1,4
1509149376512.0,0.3734954595565796,-0.22026655077934265,9.701305389404297,0,1,1,4
1509149376512.0,0.363918662071228,-0.20111294090747833,9.77791976928711,0,1,1,4
1509149376512.0,0.28730419278144836,-0.2106897532939911,9.825803756713867,0,1,1,4
1509149376512.0,0.31603461503982544,-0.26815059781074524,9.883264541625977,0,1,1,4
1509149376512.0,0.363918662071228,-0.22026655077934265,9.883264541625977,0,1,1,4
1509149376512.0,0.2968810200691223,-0.1628057211637497,9.835380554199219,0,1,1,4
1509149376512.0,0.43095630407333374,-0.181959331035614,9.864110946655273,0,1,1,4
1509149376512.0,0.28730419278144836,-0.1628057211637497,9.864110946655273,0,1,1,4
1509149376512.0,0.2968810200691223,-0.17238251864910126,9.758766174316406,0,1,1,4
1509149376512.0,0.4118026793003082,-0.12449848651885986,9.730035781860352,0,1,1,4
1509149376512.0,0.6224924325942993,-0.14365209639072418,9.672574996948242,0,1,1,4
1509149376512.0,0.5363011956214905,-0.13407529890537262,9.710882186889648,0,1,1,4
1509149376512.0,0.38307225704193115,-0.1149216815829277,9.84495735168457,0,1,1,4
1509149376512.0,0.4118026793003082,-0.13407529890537262,9.883264541625977,0,1,1,4
1509149376512.0,0.5363011956214905,-0.1149216815829277,9.816226959228516,0,1,1,4
1509149376512.0,0.6033388376235962,-0.08619125932455063,9.787496566772461,0,1,1,4
1509149376512.0,0.49799394607543945,-0.08619125932455063,9.730035781860352,0,1,1,4
1509149376512.0,-0.019153613597154617,0.0,9.768342971801758,1,1,1,4
1509149376512.0,-0.1149216815829277,-0.019153613597154617,9.864110946655273,1,1,1,4
1509149376512.0,-0.08619125932455063,-0.009576806798577309,9.758766174316406,1,1,1,4
1509149376512.0,-0.12449848651885986,-0.009576806798577309,9.653421401977539,1,1,1,4
1509149376512.0,-0.19153612852096558,0.0,9.701305389404297,1,1,1,4
1509149376512.0,-0.3064578175544739,-0.019153613597154617,9.797073364257812,1,1,1,4
1509149376512.0,-0.13407529890537262,-0.019153613597154617,9.84495735168457,1,1,1,4
1509149376512.0,0.0,0.0,9.768342971801758,1,1,1,4
1509149376512.0,-0.1149216815829277,0.019153613597154617,9.768342971801758,1,1,1,4
1509149376512.0,-0.24899697303771973,-0.019153613597154617,9.911994934082031,1,1,1,4
1509149376512.0,-0.1149216815829277,-0.009576806798577309,9.873687744140625,1,1,1,4
1509149376512.0,-0.028730420395731926,0.009576806798577309,9.758766174316406,1,1,1,4
1509149376512.0,-0.14365209639072418,0.0,9.672574996948242,1,1,1,4
1509149376512.0,-0.31603461503982544,0.019153613597154617,9.720458984375,1,1,1,4
1509149376512.0,-0.1628057211637497,0.019153613597154617,9.787496566772461,1,1,1,4
1509149376512.0,-0.23942017555236816,0.009576806798577309,9.864110946655273,1,1,1,4
1509149376512.0,-0.17238251864910126,0.009576806798577309,9.787496566772461,1,1,1,4
1509149376512.0,-0.14365209639072418,0.028730420395731926,9.768342971801758,1,1,1,4
1509149376512.0,-0.22026655077934265,0.019153613597154617,9.816226959228516,1,1,1,4
1509149376512.0,-0.23942017555236816,0.009576806798577309,9.873687744140625,1,1,1,4
1509149376512.0,-0.20111294090747833,0.028730420395731926,9.749189376831055,1,1,1,4
1509149376512.0,-0.14365209639072418,0.05746084079146385,9.701305389404297,1,1,1,4
1509149376512.0,-0.2106897532939911,0.047884032130241394,9.720458984375,1,1,1,4
1509149376512.0,-0.17238251864910126,0.028730420395731926,9.825803756713867,1,1,1,4
1509149376512.0,-0.20111294090747833,0.019153613597154617,9.931148529052734,1,1,1,4
1509149376512.0,-0.2106897532939911,0.009576806798577309,9.911994934082031,1,1,1,4
1509149376512.0,-0.2298433631658554,0.028730420395731926,9.749189376831055,1,1,1,4
1509149376512.0,-0.20111294090747833,0.028730420395731926,9.768342971801758,1,1,1,4
1509149376512.0,-0.17238251864910126,0.019153613597154617,9.816226959228516,1,1,1,4
1509149376512.0,-0.2106897532939911,0.009576806798577309,9.787496566772461,1,1,1,4
1509149376512.0,-0.2585737705230713,0.009576806798577309,9.768342971801758,1,1,1,4
1509149376512.0,-0.09576806426048279,-0.019153613597154617,9.758766174316406,1,1,1,4
1509149376512.0,-0.09576806426048279,0.019153613597154617,9.787496566772461,1,1,1,4
1509149376512.0,-0.181959331035614,0.0,9.835380554199219,1,1,1,4
1509149376512.0,-0.15322890877723694,0.009576806798577309,9.806650161743164,1,1,1,4
1509149376512.0,-0.15322890877723694,0.028730420395731926,9.835380554199219,1,1,1,4
1509149376512.0,-0.2298433631658554,0.019153613597154617,9.797073364257812,1,1,1,4
1509149376512.0,-0.1149216815829277,0.028730420395731926,9.816226959228516,1,1,1,4
1509149376512.0,-0.1149216815829277,0.028730420395731926,9.825803756713867,1,1,1,4
1509149376512.0,-0.2298433631658554,0.009576806798577309,9.797073364257812,1,1,1,4
1509149376512.0,-0.2968810200691223,0.019153613597154617,9.787496566772461,1,1,1,4
1509149376512.0,-0.1628057211637497,0.019153613597154617,9.806650161743164,1,1,1,4
1509149376512.0,-0.17238251864910126,0.0,9.806650161743164,1,1,1,4
1509149376512.0,-0.3064578175544739,-0.009576806798577309,9.739612579345703,1,1,1,4
1509149376512.0,-0.20111294090747833,0.019153613597154617,9.768342971801758,1,1,1,4
1509149376512.0,-0.06703764945268631,0.038307227194309235,9.835380554199219,1,1,1,4
1509149376512.0,-0.1149216815829277,0.019153613597154617,9.816226959228516,1,1,1,4
1509149376512.0,-0.2106897532939911,0.0,9.787496566772461,1,1,1,4
1509149376512.0,-0.20111294090747833,0.019153613597154617,9.749189376831055,1,1,1,4
1509149376512.0,-0.2106897532939911,0.038307227194309235,9.864110946655273,1,1,1,4
1509149376512.0,-0.15322890877723694,0.038307227194309235,9.816226959228516,1,1,1,4
1509149376512.0,-0.13407529890537262,0.038307227194309235,9.749189376831055,1,1,1,4
1509149376512.0,-0.1628057211637497,0.0,9.797073364257812,1,1,1,4
1509149376512.0,-0.2585737705230713,0.0,9.816226959228516,1,1,1,4
1509149376512.0,-0.2106897532939911,0.0,9.854534149169922,1,1,1,4
1509149376512.0,-0.1149216815829277,0.0,9.825803756713867,1,1,1,4
1509149376512.0,-0.17238251864910126,0.019153613597154617,9.768342971801758,1,1,1,4
1509149376512.0,-0.2298433631658554,0.009576806798577309,9.739612579345703,1,1,1,4
1509149376512.0,-0.15322890877723694,0.009576806798577309,9.797073364257812,1,1,1,4
1509149376512.0,-0.17238251864910126,0.0,9.873687744140625,1,1,1,4
1509150294016.0,-1.647210717201233,5.583278179168701,7.603984832763672,2,1,1,4
1509150294016.0,-1.158793568611145,5.669469833374023,7.268796443939209,2,1,1,4
1509150294016.0,-1.6663644313812256,5.861005783081055,7.824251174926758,2,1,1,4
1509150294016.0,-0.7086837291717529,5.870582580566406,7.354987621307373,2,1,1,4
1509150294016.0,-0.8619126081466675,5.621585369110107,8.02536392211914,2,1,1,4
1509150294016.0,-0.7086837291717529,5.535394191741943,8.101978302001953,2,1,1,4
1509150294016.0,-0.6703764796257019,5.190629482269287,8.149862289428711,2,1,1,4
1509150294016.0,-0.47884035110473633,4.711789131164551,8.35097599029541,2,1,1,4
1509150294016.0,0.33518823981285095,4.51067590713501,9.394847869873047,2,1,1,4
1509150294016.0,-0.871489405632019,2.806004285812378,8.992621421813965,2,1,1,4
1509150294016.0,-1.072602391242981,1.4748282432556152,8.312667846679688,2,1,1,4
1509150294016.0,0.7852981686592102,1.1492167711257935,8.772355079650879,2,1,1,4
1509150294016.0,0.7469909191131592,0.028730420395731926,10.90798282623291,2,1,1,4
1509150294016.0,-0.2777273952960968,-1.0630255937576294,9.768342971801758,2,1,1,4
1509150294016.0,-0.6703764796257019,-0.38307225704193115,9.672574996948242,2,1,1,4
1509150294016.0,0.6129156351089478,0.22026655077934265,9.720458984375,2,1,1,4
1509150294016.0,0.3447650372982025,-0.13407529890537262,9.835380554199219,2,1,1,4
1509150294016.0,0.33518823981285095,-0.22026655077934265,9.739612579345703,2,1,1,4
1509150294016.0,0.26815059781074524,-0.12449848651885986,9.816226959228516,2,1,1,4
1509150294016.0,0.2777273952960968,-0.15322890877723694,9.84495735168457,2,1,1,4
1509150294016.0,0.2298433631658554,-0.1628057211637497,9.806650161743164,2,1,1,4
1509150294016.0,0.38307225704193115,-0.17238251864910126,9.768342971801758,2,1,1,4
1509150294016.0,0.2968810200691223,-0.17238251864910126,9.768342971801758,2,1,1,4
1509150294016.0,0.26815059781074524,-0.181959331035614,9.787496566772461,2,1,1,4
1509150294016.0,0.33518823981285095,-0.181959331035614,9.825803756713867,2,1,1,4
1509150294016.0,0.2585737705230713,-0.1628057211637497,9.825803756713867,2,1,1,4
1509150294016.0,0.2585737705230713,-0.17238251864910126,9.758766174316406,2,1,1,4
1509150294016.0,0.2777273952960968,-0.17238251864910126,9.854534149169922,2,1,1,4
1509150294016.0,0.2968810200691223,-0.17238251864910126,9.816226959228516,2,1,1,4
1509150294016.0,0.3256114423274994,-0.19153612852096558,9.787496566772461,2,1,1,4
1509150294016.0,0.2298433631658554,-0.17238251864910126,9.768342971801758,2,1,1,4
1509150294016.0,0.3256114423274994,-0.20111294090747833,9.806650161743164,2,1,1,4
1509150294016.0,0.28730419278144836,-0.17238251864910126,9.797073364257812,2,1,1,4
1509150294016.0,0.3256114423274994,-0.17238251864910126,9.758766174316406,2,1,1,4
1509150294016.0,0.3064578175544739,-0.17238251864910126,9.77791976928711,2,1,1,4
1509150294016.0,0.28730419278144836,-0.1628057211637497,9.816226959228516,2,1,1,4
1509150294016.0,0.2585737705230713,-0.15322890877723694,9.797073364257812,2,1,1,4
1509150294016.0,0.24899697303771973,-0.13407529890537262,9.816226959228516,2,1,1,4
1509150294016.0,0.2777273952960968,-0.14365209639072418,9.730035781860352,2,1,1,4
1509150294016.0,0.4405331015586853,-0.2777273952960968,9.490615844726562,3,1,1,4
1509150294016.0,0.2585737705230713,-0.2968810200691223,9.605537414550781,3,1,1,4
1509150294016.0,0.2585737705230713,-0.31603461503982544,9.567230224609375,3,1,1,4
1509150294016.0,0.22026655077934265,-0.33518823981285095,9.624691009521484,3,1,1,4
1509150294016.0,0.24899697303771973,-0.24899697303771973,9.825803756713867,3,1,1,4
1509150294016.0,0.3064578175544739,-0.26815059781074524,9.797073364257812,3,1,1,4
1509150294016.0,0.2585737705230713,-0.24899697303771973,9.96945571899414,3,1,1,4
1509150294016.0,0.2106897532939911,-0.26815059781074524,9.854534149169922,3,1,1,4
1509150294016.0,0.2777273952960968,-0.23942017555236816,9.825803756713867,3,1,1,4
1509150294016.0,0.363918662071228,-0.31603461503982544,9.66299819946289,3,1,1,4
1509150294016.0,0.2777273952960968,-0.2968810200691223,9.605537414550781,3,1,1,4
1509150294016.0,0.13407529890537262,-0.3064578175544739,9.701305389404297,3,1,1,4
1509150294016.0,0.3064578175544739,-0.3447650372982025,9.787496566772461,3,1,1,4
1509150294016.0,0.47884035110473633,-0.33518823981285095,9.797073364257812,3,1,1,4
1509150294016.0,0.2777273952960968,-0.363918662071228,9.691728591918945,3,1,1,4
1509150294016.0,0.2106897532939911,-0.33518823981285095,9.77791976928711,3,1,1,4
1509150294016.0,0.181959331035614,-0.3447650372982025,9.787496566772461,3,1,1,4
1509150294016.0,0.4405331015586853,-0.3447650372982025,9.787496566772461,3,1,1,4
1509150294016.0,0.4118026793003082,-0.35434186458587646,9.624691009521484,3,1,1,4
1509150294016.0,0.2777273952960968,-0.3447650372982025,9.691728591918945,3,1,1,4
1509150294016.0,0.2298433631658554,-0.3447650372982025,9.77791976928711,3,1,1,4
1509150294016.0,0.40222588181495667,-0.38307225704193115,9.835380554199219,3,1,1,4
1509150294016.0,0.2585737705230713,-0.35434186458587646,9.710882186889648,3,1,1,4
1509150294016.0,0.26815059781074524,-0.35434186458587646,9.624691009521484,3,1,1,4
1509150294016.0,0.2968810200691223,-0.38307225704193115,9.691728591918945,3,1,1,4
1509150294016.0,0.2298433631658554,-0.40222588181495667,9.864110946655273,3,1,1,4
1509150294016.0,0.20111294090747833,-0.4213795065879822,9.883264541625977,3,1,1,4
1509150294016.0,0.2298433631658554,-0.40222588181495667,9.806650161743164,3,1,1,4
1509150294016.0,0.2777273952960968,-0.40222588181495667,9.66299819946289,3,1,1,4
1509150294016.0,0.3447650372982025,-0.363918662071228,9.615114212036133,3,1,1,4
1509150294016.0,0.3256114423274994,-0.3926490843296051,9.710882186889648,3,1,1,4
1509150294016.0,0.181959331035614,-0.35434186458587646,9.835380554199219,3,1,1,4
1509150294016.0,0.22026655077934265,-0.3926490843296051,9.883264541625977,3,1,1,4
1509150294016.0,0.3064578175544739,-0.3926490843296051,9.749189376831055,3,1,1,4
1509150294016.0,0.2298433631658554,-0.3734954595565796,9.710882186889648,3,1,1,4
1509150294016.0,0.3064578175544739,-0.38307225704193115,9.768342971801758,3,1,1,4
1509150294016.0,0.20111294090747833,-0.35434186458587646,9.835380554199219,3,1,1,4
1509150294016.0,0.23942017555236816,-0.35434186458587646,9.730035781860352,3,1,1,4
1509150294016.0,0.2968810200691223,-0.33518823981285095,9.730035781860352,3,1,1,4
1509150294016.0,0.22026655077934265,-0.35434186458587646,9.816226959228516,3,1,1,4
1509150294016.0,0.13407529890537262,-0.35434186458587646,9.749189376831055,3,1,1,4
1509150294016.0,0.28730419278144836,-0.363918662071228,9.768342971801758,3,1,1,4
1509150294016.0,0.2968810200691223,-0.3734954595565796,9.797073364257812,3,1,1,4
1509150294016.0,0.24899697303771973,-0.3926490843296051,9.682151794433594,3,1,1,4
1509150294016.0,0.35434186458587646,-0.4213795065879822,9.720458984375,3,1,1,4
1509150294016.0,0.23942017555236816,-0.3447650372982025,9.730035781860352,3,1,1,4
1509150294016.0,0.31603461503982544,-0.3734954595565796,9.892841339111328,3,1,1,4
1509150294016.0,0.2777273952960968,-0.40222588181495667,9.710882186889648,3,1,1,4
1509150294016.0,0.28730419278144836,-0.3734954595565796,9.816226959228516,3,1,1,4
1509150294016.0,0.3447650372982025,-0.3256114423274994,9.816226959228516,3,1,1,4
1509150294016.0,0.2777273952960968,-0.28730419278144836,9.758766174316406,3,1,1,4
1509150294016.0,0.24899697303771973,-0.3064578175544739,9.749189376831055,3,1,1,4
1509150294016.0,0.40222588181495667,-0.3064578175544739,9.682151794433594,3,1,1,4
1509150294016.0,0.3256114423274994,-0.33518823981285095,9.710882186889648,3,1,1,4
1509150294016.0,0.2298433631658554,-0.3256114423274994,9.672574996948242,3,1,1,4
1509150294016.0,0.2777273952960968,-0.3447650372982025,9.768342971801758,3,1,1,4
1509150294016.0,0.26815059781074524,-0.363918662071228,9.739612579345703,3,1,1,4
1509150294016.0,0.2585737705230713,-0.35434186458587646,9.787496566772461,3,1,1,4
1509150294016.0,0.2968810200691223,-0.35434186458587646,9.84495735168457,3,1,1,4
1509150294016.0,0.3447650372982025,-0.35434186458587646,9.720458984375,3,1,1,4
1509150294016.0,0.3256114423274994,-0.33518823981285095,9.749189376831055,3,1,1,4
1509150294016.0,0.2968810200691223,-0.31603461503982544,9.691728591918945,3,1,1,4
1509150294016.0,0.3734954595565796,-0.3064578175544739,9.701305389404297,3,1,1,4
1509150294016.0,0.24899697303771973,-0.31603461503982544,9.701305389404297,3,1,1,4
1509150294016.0,0.3447650372982025,-0.24899697303771973,9.77791976928711,3,1,1,4
1509150294016.0,0.31603461503982544,-0.24899697303771973,9.701305389404297,3,1,1,4
1509150294016.0,0.22026655077934265,-0.26815059781074524,9.720458984375,3,1,1,4
1509150294016.0,0.35434186458587646,-0.26815059781074524,9.816226959228516,3,1,1,4
1509150294016.0,0.2777273952960968,-0.363918662071228,9.720458984375,3,1,1,4
1509150294016.0,0.31603461503982544,-0.2968810200691223,9.749189376831055,3,1,1,4
1509150294016.0,0.2106897532939911,-0.3064578175544739,9.806650161743164,3,1,1,4
1509150294016.0,0.2777273952960968,-0.35434186458587646,9.787496566772461,3,1,1,4
1509150294016.0,0.33518823981285095,-0.33518823981285095,9.710882186889648,3,1,1,4
1509156454400.0,0.4213795065879822,2.126051187515259,9.634267807006836,4,1,1,4
1509156454400.0,0.4596867263317108,2.1164743900299072,9.605537414550781,4,1,1,4
1509156454400.0,0.10534487664699554,2.2026655673980713,9.232041358947754,4,1,1,4
1509156454400.0,0.07661445438861847,1.944091796875,9.47146224975586,4,1,1,4
1509156454400.0,-0.009576806798577309,2.0590133666992188,10.113107681274414,4,1,1,4
1509156454400.0,0.20111294090747833,2.0207061767578125,9.730035781860352,4,1,1,4
1509156454400.0,0.507570743560791,1.9153614044189453,9.2033109664917,4,1,1,4
1509156454400.0,0.3256114423274994,2.2409727573394775,9.308655738830566,4,1,1,4
1509156454400.0,0.45010992884635925,1.8100165128707886,9.959878921508789,4,1,1,4
1509156454400.0,0.181959331035614,2.0398597717285156,9.59596061706543,4,1,1,4
1509156454400.0,0.019153613597154617,2.2026655673980713,8.992621421813965,4,1,1,4
1509156454400.0,-0.13407529890537262,1.522712230682373,10.362105369567871,4,1,1,4
1509156454400.0,-0.24899697303771973,1.6950948238372803,9.730035781860352,4,1,1,4
1509156454400.0,-0.009576806798577309,1.9632453918457031,9.289502143859863,4,1,1,4
1509156454400.0,0.4213795065879822,1.8770540952682495,9.84495735168457,4,1,1,4
1509156454400.0,0.4692635238170624,2.212242364883423,9.41400146484375,4,1,1,4
1509156454400.0,0.2106897532939911,2.097320795059204,9.040505409240723,4,1,1,4
1509156454400.0,-0.12449848651885986,2.183511972427368,9.615114212036133,4,1,1,4
1509156454400.0,-0.181959331035614,2.231395959854126,9.394847869873047,4,1,1,4
1509156454400.0,-0.06703764945268631,2.279279947280884,9.241618156433105,4,1,1,4
1509156454400.0,-0.06703764945268631,2.1164743900299072,8.695740699768066,4,1,1,4
1509156454400.0,0.07661445438861847,2.0207061767578125,9.77791976928711,4,1,1,4
1509156454400.0,0.2777273952960968,2.0590133666992188,9.557653427124023,4,1,1,4
1509156454400.0,0.15322890877723694,2.451662540435791,9.576807022094727,4,1,1,4
1509156454400.0,0.3926490843296051,2.0590133666992188,9.35654067993164,4,1,1,4
1509156454400.0,-0.4692635238170624,2.4420857429504395,9.59596061706543,4,1,1,4
1509156454400.0,-0.07661445438861847,1.8483237028121948,9.500192642211914,4,1,1,4
1509156454400.0,-0.6799532771110535,2.1547815799713135,9.117119789123535,4,1,1,4
1509156454400.0,0.15322890877723694,1.656787633895874,9.174580574035645,4,1,1,4
1509156454400.0,-0.17238251864910126,2.250549554824829,8.983044624328613,4,1,1,4
1509156454400.0,0.33518823981285095,1.9728221893310547,9.940725326538086,4,1,1,4
1509156454400.0,-0.009576806798577309,2.3942017555236816,8.877699851989746,4,1,1,4
1509156454400.0,-0.07661445438861847,2.298433542251587,9.682151794433594,4,1,1,4
1509156454400.0,-0.26815059781074524,2.0398597717285156,9.097966194152832,4,1,1,4
1509156454400.0,-0.6607996821403503,2.403778553009033,10.017339706420898,4,1,1,4
1509156454400.0,0.0,2.183511972427368,8.868123054504395,4,1,1,4
1509156454400.0,0.0,2.365471363067627,9.059659004211426,4,1,1,4
1509156454400.0,-0.17238251864910126,2.403778553009033,9.433155059814453,4,1,1,4
1509156454400.0,-0.17238251864910126,2.365471363067627,9.404424667358398,4,1,1,4
1509156454400.0,0.24899697303771973,2.3750481605529785,9.337387084960938,4,1,1,4
1509156454400.0,0.08619125932455063,2.346317768096924,9.557653427124023,4,1,1,4
1509156454400.0,0.1149216815829277,2.183511972427368,8.791508674621582,4,1,1,4
1509156454400.0,-0.5841852426528931,2.6144683361053467,9.634267807006836,4,1,1,4
1509156454400.0,0.028730420395731926,1.9823989868164062,9.404424667358398,4,1,1,4
1509156454400.0,0.13407529890537262,2.518700122833252,9.002198219299316,4,1,1,4
1509156454400.0,0.2585737705230713,2.4899697303771973,10.065223693847656,4,1,1,4
1509156454400.0,0.6512228846549988,2.279279947280884,9.35654067993164,4,1,1,4
1509156454400.0,0.038307227194309235,2.6431987285614014,9.193734169006348,4,1,1,4
1509156454400.0,-0.1628057211637497,2.4612393379211426,9.634267807006836,4,1,1,4
1509156454400.0,-0.06703764945268631,2.4420857429504395,9.08838939666748,4,1,1,4
1509156454400.0,0.23942017555236816,2.4612393379211426,8.9064302444458,4,1,1,4
1509156454400.0,0.3926490843296051,2.585737943649292,9.078812599182129,4,1,1,4
1509156454400.0,0.10534487664699554,2.3367409706115723,10.295066833496094,4,1,1,4
1509156454400.0,0.507570743560791,2.346317768096924,8.753201484680176,4,1,1,4
1509156454400.0,0.23942017555236816,2.5665841102600098,9.59596061706543,4,1,1,4
1509156454400.0,0.9481038451194763,2.145204782485962,9.136273384094238,4,1,1,4
1509156454400.0,1.1013327836990356,2.470816135406494,9.289502143859863,4,1,1,4
1509156454400.0,0.7757213711738586,2.4899697303771973,9.959878921508789,4,1,1,4
1509156454400.0,1.216254472732544,1.944091796875,8.370129585266113,4,1,1,4
1509156454400.0,0.15322890877723694,2.537853717803955,9.806650161743164,4,1,1,4
1509156454400.0,0.4692635238170624,2.212242364883423,9.835380554199219,4,1,1,4
1509156454400.0,0.49799394607543945,2.298433542251587,9.165003776550293,4,1,1,4
1509156454400.0,0.727837324142456,1.9632453918457031,9.528923034667969,4,1,1,4
1509156454400.0,0.7852981686592102,1.8579005002975464,9.423578262329102,4,1,1,4
1509156454400.0,0.9959878921508789,1.7908629179000854,9.576807022094727,4,1,1,4
1509156454400.0,1.4077905416488647,1.8962076902389526,9.643844604492188,4,1,1,4
1509156454400.0,1.7142484188079834,2.0685901641845703,9.279925346374512,4,1,1,4
1509156454400.0,1.4173674583435059,2.1739351749420166,9.318233489990234,4,1,1,4
1509156454400.0,1.2066776752471924,1.8195933103561401,9.528923034667969,4,1,1,4
1509156454400.0,0.5841852426528931,2.1739351749420166,9.21288776397705,4,1,1,4
1509262360576.0,-1.2545616626739502,3.9456443786621094,8.71489429473877,5,1,1,4
1509262360576.0,-1.2545616626739502,4.01268196105957,8.619126319885254,5,1,1,4
1509262360576.0,-1.2258312702178955,3.974374771118164,8.676587104797363,5,1,1,4
1509262360576.0,-1.2449848651885986,4.022258758544922,8.628703117370605,5,1,1,4
1509262360576.0,-1.2545616626739502,4.022258758544922,8.619126319885254,5,1,1,4
1509262360576.0,-1.235408067703247,3.993528366088867,8.638279914855957,5,1,1,4
1509262360576.0,-1.2641384601593018,4.031835556030273,8.609549522399902,5,1,1,4
1509262360576.0,-1.1875240802764893,3.955221176147461,8.686163902282715,5,1,1,4
1509262360576.0,-1.3215993642807007,4.050989151000977,8.561665534973145,5,1,1,4
1509262360576.0,-1.216254472732544,3.9647979736328125,8.65743350982666,5,1,1,4
1509262360576.0,-1.2258312702178955,3.974374771118164,8.647856712341309,5,1,1,4
1509262360576.0,-1.1971008777618408,3.936067581176758,8.667010307312012,5,1,1,4
1509262360576.0,-1.235408067703247,4.1180267333984375,8.40843677520752,5,1,1,4
1509247156224.0,8.726394653320312,2.4309234619140625,-4.3424835205078125,6,1,1,4
1509247156224.0,8.59710693359375,2.7693023681640625,-4.1509552001953125,6,1,1,4
1509247156224.0,11.327301025390625,1.2018890380859375,-1.9530792236328125,6,1,1,4
1509247156224.0,4.578033447265625,4.8921661376953125,-5.9442138671875,6,1,1,4
1509247156224.0,3.341033935546875,3.4189300537109375,-3.1844940185546875,6,1,1,4
1509247156224.0,19.201019287109375,-8.991012573242188,1.5328826904296875,6,1,1,4
1509247156224.0,-5.1591796875,9.959884643554688,-5.1102294921875,6,1,1,4
1509247156224.0,12.39111328125,-0.321624755859375,-2.07757568359375,6,1,1,4
1509247156224.0,10.14935302734375,1.2322235107421875,-4.1796875,6,1,1,4
1509247156224.0,5.1247100830078125,6.7740020751953125,-2.190093994140625,6,1,1,4
1509247156224.0,13.144485473632812,0.7884979248046875,-2.13104248046875,6,1,1,4
1509247156224.0,0.0106964111328125,10.063629150390625,-5.1964263916015625,6,1,1,4
1509247156224.0,17.527481079101562,-5.1036376953125,0.3166351318359375,6,1,1,4
