ACCtime_mean,ACCtime_std,ACCtime_max,ACCtime_min,ACCtime_range,ACCtime_average_deviaton,ACCtime_skew,ACCtime_kurt,ACCtime_rms,ACCfreq_dc,ACCfreq_shape_mean,ACCfreq_shape_std2,ACCfreq_shape_std,ACCfreq_skew,ACCfreq_shape_kurt,ACCfreq_mean,ACCfreq_var,ACCfreq_std,ACCfreq_skew,ACCfreq_kurt,Gyrtime_mean,Gyrtime_std,Gyrtime_max,Gyrtime_min,Gyrtime_range,Gyrtime_average_deviaton,Gyrtime_skew,Gyrtime_kurt,Gyrtime_rms,Gyrfreq_dc,Gyrfreq_shape_mean,Gyrfreq_shape_std2,Gyrfreq_shape_std,Gyrfreq_skew,Gyrfreq_shape_kurt,Gyrfreq_mean,Gyrfreq_var,Gyrfreq_std,Gyrfreq_skew,Gyrfreq_kurt,scenario,behavior,class
95.48221396277806,1.1136367088363572,97.85987214575727,93.68288948685233,4.176982658904933,-1.4210854715202004e-13,0.36911927024221997,-0.6482118846724756,675.2071300702104,4774.110698138903,8.157414624769217,31.96042737952348,5.653355408916326,161.5698401911184,3348.7945476571176,6.007465082051265,25.927498962454205,5.091905238950761,1.3835137718183363,1.752421247555979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
95.96505190319309,1.1310658168018206,98.66852438202058,93.20413635253195,5.464388029488632,1.7053025658242404e-12,0.09203022052859425,0.3590018629637908,678.6225201341497,4798.252595159656,10.489274940267101,41.574764318091795,6.447849588668442,141.39918167097798,4088.6566838464773,6.397325111586907,24.27802560206867,4.92727364797904,1.6462225272341977,1.980620939530223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
95.23876170683505,1.8167983445138993,99.51890722036944,90.34299103184175,9.175916188527694,8.384404281969182e-13,-0.30120180594271634,0.0875996668108594,673.5622646673411,4761.938085341753,9.909232311404581,41.41380934165328,6.435356193844539,135.8584555541005,3625.7198682496173,11.23244208708474,38.94008854874371,6.240199399758289,0.8672291828421376,-0.23028817197014287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
93.9370798701812,6.704480880961498,109.70985641327356,80.09986420769943,29.60999220557413,-1.8474111129762605e-13,0.23937221875873219,-0.2650453352286455,665.9251098441918,4696.853993509059,13.629537040639782,46.10118860779896,6.789785608382562,-118.79065387604852,4618.9527341032,42.73291480326456,439.90828789377736,20.973990747918656,0.14431622910420697,-1.2820977007665781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
176.01313413622324,102.97905368330214,451.86717809876427,32.992592624854296,418.87458547391,-4.547473508864641e-13,0.9213644735661458,-0.011950601838614627,1441.9658263281508,8800.656706811162,13.795894041926285,59.28878479013027,7.699921089863861,-114.94316563946516,5357.586706960738,593.654494568232,180214.0257742483,424.51622557241353,1.5335170785885206,1.8387185908542305,8.746620104480535,9.793904858163536,39.30422983155586,0.0637912645470351,39.24043856700882,-6.394884621840902e-14,1.7314547681776316,2.5221110526742274,92.8504000052941,437.33100522402674,9.5178315190546,53.22948383493678,7.295853879768754,190.73712490115017,5403.316088988148,58.363504465638144,1400.292107594004,37.4204771160658,1.393685214599563,1.627175468095769,1.0,1.0,4.0
157.94680917189922,84.96524018465558,437.3067196670454,51.51862274715677,385.78809691988863,1.7053025658242404e-13,1.0572388922625815,0.8409380719559412,1268.1933324067859,7897.340458594961,13.43810806137144,66.27851850134785,8.141161987170372,-102.7621628093302,6463.7625375567595,535.4504718806877,107821.13207696675,328.36128285315056,1.001220158364003,0.17728971512657055,7.193231092202478,6.129343668658261,28.438105470966548,0.1311344369314611,28.306971034035087,-4.263256414560601e-14,1.3920257222825418,2.595601093066267,66.82493073484983,359.66155461012386,10.242110909836084,43.573189327337374,6.600999115841281,106.91397074191813,3878.0679215839796,35.88247430798544,592.9811240659382,24.351203749834177,2.247793014962818,6.751477935622066,1.0,1.0,4.0
95.23396102562252,32.08060148676129,161.00112009742503,34.997153475076004,126.00396662234903,1.5489831639570184e-12,0.44998178525055604,-0.629828068973584,710.5868111772899,4761.698051281127,14.364401594961535,34.22576784649864,5.850279296452319,-81.46862958568457,3106.633314396453,144.74240762271126,30604.120920769776,174.94033531684389,3.2614086900733894,11.375759851996648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
91.52998824666842,4.327589114021091,102.48021081036144,80.18671768897661,22.293493121384827,1.0658141036401503e-12,0.1939235129419283,1.13240515076998,647.9377584295833,4576.499412333422,13.484725240760108,56.124761809004184,7.491646134796023,-132.27368781201258,5975.7265967053245,28.24120127139436,181.6772650222011,13.47877090176256,0.09515226779098127,-1.0985755214144561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
92.94479980250642,6.553898067787972,106.66645871631353,79.06375439176999,27.602704324543538,-1.1652900866465643e-12,0.09964084677460991,-0.5229336860287122,658.8508704635271,4647.23999012532,13.830385138707117,50.5237606365398,7.1080067977274615,-90.26489348355932,4948.458187522711,43.10586793030396,371.7472758620527,19.280748840801092,0.7200105828203677,0.08878646690730725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
93.03753293602261,7.540014758422233,111.82580299532118,79.22975870318841,32.596044292132774,-6.252776074688882e-13,0.3581652824435227,-0.31052897786659495,660.031603689502,4651.87664680113,13.68505235200763,44.36871674699203,6.66098466797455,-88.24585267527426,3837.106794062027,47.33127514788742,671.6297331475679,25.915820132644228,1.3099998520733818,1.75591651423569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
