ACCtime_mean,ACCtime_std,ACCtime_max,ACCtime_min,ACCtime_range,ACCtime_average_deviaton,ACCtime_skew,ACCtime_kurt,ACCtime_rms,ACCfreq_dc,ACCfreq_shape_mean,ACCfreq_shape_std2,ACCfreq_shape_std,ACCfreq_skew,ACCfreq_shape_kurt,ACCfreq_mean,ACCfreq_var,ACCfreq_std,ACCfreq_skew,ACCfreq_kurt,Gyrtime_mean,Gyrtime_std,Gyrtime_max,Gyrtime_min,Gyrtime_range,Gyrtime_average_deviaton,Gyrtime_skew,Gyrtime_kurt,Gyrtime_rms,Gyrfreq_dc,Gyrfreq_shape_mean,Gyrfreq_shape_std2,Gyrfreq_shape_std,Gyrfreq_skew,Gyrfreq_shape_kurt,Gyrfreq_mean,Gyrfreq_var,Gyrfreq_std,Gyrfreq_skew,Gyrfreq_kurt,scenario,behavior,class
95.48221396277808,1.113636708836362,97.85987214575728,93.68288948685232,4.1769826589049615,-8.384404281969182e-13,0.3691192702422177,-0.6482118846724809,675.2071300702104,4774.110698138903,8.157414624769181,31.96042737952313,5.653355408916295,161.56984019111718,3348.7945476570762,6.007465082051276,25.927498962454717,5.091905238950811,1.383513771818323,1.7524212475559324,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
95.96505190319309,1.1310658168018226,98.66852438202056,93.20413635253195,5.464388029488617,1.8758328224066645e-12,0.09203022052860667,0.3590018629637943,678.6225201341497,4798.252595159656,10.489274940267086,41.574764318091745,6.447849588668438,141.39918167097832,4088.6566838464855,6.397325111586919,24.27802560206895,4.927273647979068,1.6462225272341604,1.9806209395301013,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
95.23876170683505,1.8167983445139002,99.51890722036943,90.34299103184178,9.175916188527651,1.0089706847793423e-12,-0.301201805942707,0.08759966681082254,673.5622646673411,4761.938085341753,9.909232311404562,41.41380934165323,6.435356193844536,135.85845555410157,3625.7198682496264,11.232442087084745,38.9400885487439,6.240199399758304,0.8672291828421321,-0.2302881719701737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
93.93707987018121,6.704480880961499,109.7098564132736,80.09986420769944,29.60999220557416,-7.815970093361102e-13,0.23937221875872242,-0.26504533522864904,665.9251098441918,4696.853993509059,13.629537040639779,46.10118860779899,6.789785608382564,-118.79065387604827,4618.952734103201,42.732914803264585,439.90828789377633,20.97399074791863,0.1443162291042065,-1.2820977007665721,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
176.01313413622324,102.97905368330214,451.8671780987642,32.992592624854296,418.8745854739099,-7.247535904753022e-13,0.9213644735661457,-0.01195060183861596,1441.9658263281508,8800.656706811162,13.795894041926285,59.28878479013027,7.699921089863861,-114.9431656394652,5357.58670696074,593.654494568232,180214.02577424824,424.5162255724135,1.5335170785885197,1.8387185908542296,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
157.94680917189922,84.96524018465558,437.3067196670453,51.51862274715678,385.7880969198885,-8.526512829121202e-14,1.0572388922625804,0.8409380719559376,1268.1933324067857,7897.340458594961,13.438108061371436,66.27851850134785,8.141161987170372,-102.76216280932954,6463.762537556757,535.4504718806877,107821.13207696672,328.3612828531505,1.0012201583640021,0.17728971512656982,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
95.23396102562252,32.080601486761296,161.0011200974251,34.997153475076004,126.00396662234908,1.7408297026122455e-12,0.44998178525055366,-0.6298280689735862,710.5868111772899,4761.698051281128,14.36440159496153,34.225767846498634,5.850279296452318,-81.46862958568417,3106.6333143964503,144.74240762271128,30604.120920769776,174.94033531684389,3.2614086900733894,11.375759851996648,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
91.52998824666842,4.32758911402109,102.48021081036144,80.18671768897661,22.293493121384827,1.1937117960769683e-12,0.1939235129419283,1.1324051507699897,647.9377584295831,4576.499412333423,13.484725240760115,56.12476180900421,7.491646134796024,-132.27368781201326,5975.726596705328,28.24120127139434,181.67726502220125,13.478770901762566,0.0951522677909814,-1.098575521414452,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
92.94479980250641,6.553898067787971,106.66645871631351,79.06375439176998,27.602704324543538,-6.536993168992922e-13,0.09964084677460708,-0.5229336860287108,658.850870463527,4647.239990125319,13.830385138707115,50.52376063653979,7.108006797727461,-90.26489348355922,4948.458187522709,43.10586793030396,371.74727586205086,19.280748840801046,0.7200105828203711,0.08878646690731688,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
93.03753293602266,7.54001475842223,111.8258029953212,79.22975870318841,32.59604429213279,-2.7142732506035827e-12,0.3581652824435232,-0.3105289778665945,660.031603689502,4651.876646801131,13.68505235200763,44.36871674699201,6.660984667974549,-88.24585267527391,3837.1067940620237,47.33127514788741,671.6297331475673,25.915820132644217,1.309999852073376,1.755916514235678,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
