time,Acc_x,Acc_y,Acc_z,id,scenario,behavior,class,Rss
1509149376512.0,-0.15322890877723694,0.028730420395731926,9.83538055419922,1,1,1,4,96.75901518146134
1509149376512.0,-0.2298433631658554,0.019153613597154617,9.797073364257812,1,1,1,4,96.03584133715512
1509149376512.0,-0.1149216815829277,0.028730420395731926,9.816226959228516,1,1,1,4,96.37234414503867
1509149376512.0,-0.1149216815829277,0.028730420395731926,9.825803756713867,1,1,1,4,96.5604518954063
1509149376512.0,-0.2298433631658554,0.009576806798577309,9.797073364257812,1,1,1,4,96.03556619146974
1509149376512.0,-0.2968810200691223,0.019153613597154617,9.787496566772461,1,1,1,4,95.88359424557382
1509149376512.0,-0.1628057211637497,0.019153613597154617,9.806650161743164,1,1,1,4,96.1972599585747
1509149376512.0,-0.17238251864910126,0.0,9.806650161743164,1,1,1,4,96.20010312755304
1509149376512.0,-0.3064578175544739,-0.009576806798577309,9.739612579345703,1,1,1,4,94.95406130491777
1509149376512.0,-0.2011129409074784,0.019153613597154617,9.768342971801758,1,1,1,4,95.46133769066309
1509149376512.0,-0.06703764945268631,0.038307227194309235,9.83538055419922,1,1,1,4,96.74067213601961
1509149376512.0,-0.1149216815829277,0.019153613597154617,9.816226959228516,1,1,1,4,96.37188556889639
1509149376512.0,-0.2106897532939911,0.0,9.787496566772461,1,1,1,4,95.83947921672579
1509149376512.0,-0.2011129409074784,0.019153613597154617,9.749189376831056,1,1,1,4,95.0875067812298
1509149376512.0,-0.2106897532939911,0.038307227194309235,9.864110946655273,1,1,1,4,97.34654238372279
1509150294016.0,0.4405331015586853,-0.2777273952960968,9.490615844726562,2,1,1,4,90.34299103184175
1509150294016.0,0.2585737705230713,-0.2968810200691223,9.60553741455078,2,1,1,4,92.42134775721468
1509150294016.0,0.2585737705230713,-0.31603461503982544,9.567230224609377,2,1,1,4,91.69863244338507
1509150294016.0,0.22026655077934265,-0.3351882398128509,9.624691009521484,2,1,1,4,92.79554553826476
1509150294016.0,0.2489969730377197,-0.2489969730377197,9.825803756713867,2,1,1,4,96.67041845061624
1509150294016.0,0.3064578175544739,-0.26815059781074524,9.797073364257812,2,1,1,4,96.1484676416964
1509150294016.0,0.2585737705230713,-0.2489969730377197,9.96945571899414,2,1,1,4,99.51890722036944
1509150294016.0,0.2106897532939911,-0.26815059781074524,9.854534149169922,2,1,1,4,97.2281382124055
1509150294016.0,0.2777273952960968,-0.2394201755523681,9.825803756713867,2,1,1,4,96.68087399201183
1509150294016.0,0.363918662071228,-0.31603461503982544,9.66299819946289,2,1,1,4,93.60584887333015
1509150294016.0,0.2777273952960968,-0.2968810200691223,9.60553741455078,2,1,1,4,92.43161986851011
1509150294016.0,0.13407529890537262,-0.3064578175544739,9.701305389404297,2,1,1,4,94.22721883820168
1509150294016.0,0.3064578175544739,-0.3447650372982025,9.787496566772461,2,1,1,4,96.0078683694662
1509150294016.0,0.4788403511047363,-0.3351882398128509,9.797073364257812,2,1,1,4,96.32428574260484
1509150294016.0,0.2777273952960968,-0.363918662071228,9.691728591918944,2,1,1,4,94.13917239812082
1509150294016.0,0.2106897532939911,-0.3351882398128509,9.77791976928711,2,1,1,4,95.7644563428676
1509150294016.0,0.181959331035614,-0.3447650372982025,9.787496566772461,2,1,1,4,95.94706117367687
1509150294016.0,0.4405331015586853,-0.3447650372982025,9.787496566772461,2,1,1,4,96.10802138909486
1509150294016.0,0.4118026793003082,-0.3543418645858765,9.624691009521484,2,1,1,4,92.9298166324408
1509150294016.0,0.2777273952960968,-0.3447650372982025,9.691728591918944,2,1,1,4,94.12559853646034
1509150294016.0,0.2298433631658554,-0.3447650372982025,9.77791976928711,2,1,1,4,95.7794059171503
1509150294016.0,0.4022258818149567,-0.3830722570419312,9.83538055419922,2,1,1,4,97.04324066003718
1509150294016.0,0.2585737705230713,-0.3543418645858765,9.710882186889648,2,1,1,4,94.4936513994514
1509150294016.0,0.26815059781074524,-0.3543418645858765,9.624691009521484,2,1,1,4,92.83213992886814
1509150294016.0,0.2968810200691223,-0.3830722570419312,9.691728591918944,2,1,1,4,94.16448579361163
1509150294016.0,0.2298433631658554,-0.4022258818149567,9.864110946655273,2,1,1,4,97.5152983995176
1509150294016.0,0.2011129409074784,-0.4213795065879822,9.883264541625977,2,1,1,4,97.89692510333411
1509150294016.0,0.2298433631658554,-0.4022258818149567,9.806650161743164,2,1,1,4,96.38500102641044
1509150294016.0,0.2777273952960968,-0.4022258818149567,9.66299819946289,2,1,1,4,93.61245236892285
1509150294016.0,0.3447650372982025,-0.363918662071228,9.615114212036133,2,1,1,4,92.70172103404617
1509150294016.0,0.3256114423274994,-0.3926490843296051,9.710882186889648,2,1,1,4,94.56142896245015
1509150294016.0,0.181959331035614,-0.3543418645858765,9.83538055419922,2,1,1,4,96.89337800106928
1509150294016.0,0.22026655077934265,-0.3926490843296051,9.883264541625977,2,1,1,4,97.88160865657844
1509150294016.0,0.3064578175544739,-0.3926490843296051,9.749189376831056,2,1,1,4,95.29478320268065
1509150294016.0,0.2298433631658554,-0.3734954595565796,9.710882186889648,2,1,1,4,94.49355967755146
1509150294016.0,0.3064578175544739,-0.3830722570419312,9.768342971801758,2,1,1,4,95.66118516280424
1509150294016.0,0.2011129409074784,-0.3543418645858765,9.83538055419922,2,1,1,4,96.90071521791882
1509150294016.0,0.2394201755523681,-0.3543418645858765,9.730035781860352,2,1,1,4,94.8564764937425
1509150294016.0,0.2968810200691223,-0.3351882398128509,9.730035781860352,2,1,1,4,94.8740858124689
1509150294016.0,0.22026655077934265,-0.3543418645858765,9.816226959228516,2,1,1,4,96.53238722547513
1509150294016.0,0.13407529890537262,-0.3543418645858765,9.749189376831056,2,1,1,4,95.19022784809027
1509150294016.0,0.2873041927814484,-0.363918662071228,9.768342971801758,2,1,1,4,95.63550490654231
1509150294016.0,0.2968810200691223,-0.3734954595565796,9.797073364257812,2,1,1,4,96.21028370303655
1509150294016.0,0.2489969730377197,-0.3926490843296051,9.682151794433594,2,1,1,4,93.96023616646049
1509150294016.0,0.3543418645858765,-0.4213795065879822,9.720458984375,2,1,1,4,94.79044171248718
1509150294016.0,0.2394201755523681,-0.3447650372982025,9.730035781860352,2,1,1,4,94.84978126768755
1509150294016.0,0.31603461503982544,-0.3734954595565796,9.892841339111328,2,1,1,4,98.10768649704276
1509150294016.0,0.2777273952960968,-0.4022258818149567,9.710882186889648,2,1,1,4,94.54015101375046
1509150294016.0,0.2873041927814484,-0.3734954595565796,9.816226959228516,2,1,1,4,96.58035427258389
1509150294016.0,0.3447650372982025,-0.3256114423274994,9.816226959228516,2,1,1,4,96.58319745740253
1509156454400.0,0.4213795065879822,2.1260511875152592,9.634267807006836,3,1,1,4,97.51677051763568
1509156454400.0,0.4596867263317108,2.1164743900299072,9.60553741455078,3,1,1,4,96.95712475235291
1509156454400.0,0.10534487664699554,2.202665567398072,9.232041358947754,3,1,1,4,90.09342079815873
1509156454400.0,0.07661445438861847,1.944091796875,9.47146224975586,3,1,1,4,93.49395983784825
1509156454400.0,-0.009576806798577309,2.0590133666992188,10.113107681274414,3,1,1,4,106.51457473252606
1509156454400.0,0.2011129409074784,2.0207061767578125,9.730035781860352,3,1,1,4,98.79729618407042
1509156454400.0,0.507570743560791,1.915361404418945,9.2033109664917,3,1,1,4,88.62717011520294
1509156454400.0,0.3256114423274994,2.240972757339477,9.308655738830566,3,1,1,4,91.77905337457553
1509156454400.0,0.4501099288463593,1.8100165128707888,9.959878921508787,3,1,1,4,102.67794685602605
1509156454400.0,0.181959331035614,2.039859771728516,9.59596061706543,3,1,1,4,96.27659725073798
1509156454400.0,0.019153613597154617,2.202665567398072,8.992621421813965,3,1,1,4,85.71934249878231
1509156454400.0,-0.13407529890537262,1.522712230682373,10.362105369567873,3,1,1,4,109.7098564132736
1509156454400.0,-0.2489969730377197,1.6950948238372805,9.730035781860352,3,1,1,4,97.60894227066467
1509156454400.0,-0.009576806798577309,1.9632453918457031,9.289502143859863,3,1,1,4,90.14927426460883
1509156454400.0,0.4213795065879822,1.8770540952682493,9.84495735168457,3,1,1,4,100.6240780216237
1509156454400.0,0.4692635238170624,2.2122423648834237,9.41400146484375,3,1,1,4,93.73764811585048
1509156454400.0,0.2106897532939911,2.097320795059204,9.040505409240724,3,1,1,4,86.17388274404165
1509156454400.0,-0.12449848651885985,2.183511972427368,9.615114212036133,3,1,1,4,97.23364571737837
1509156454400.0,-0.181959331035614,2.231395959854126,9.394847869873047,3,1,1,4,93.27540362586237
1509156454400.0,-0.06703764945268631,2.279279947280884,9.241618156433104,3,1,1,4,90.60711727383489
1509156454400.0,-0.06703764945268631,2.1164743900299072,8.695740699768066,3,1,1,4,80.09986420769943
1509156454400.0,0.07661445438861847,2.0207061767578125,9.77791976928711,3,1,1,4,99.69683824202411
1509156454400.0,0.2777273952960968,2.0590133666992188,9.557653427124023,3,1,1,4,95.6654075833596
1509156454400.0,0.15322890877723694,2.451662540435791,9.576807022094727,3,1,1,4,97.74936104910401
1509156454400.0,0.3926490843296051,2.0590133666992188,9.35654067993164,3,1,1,4,91.93856284288658
1509156454400.0,-0.4692635238170624,2.4420857429504395,9.59596061706543,3,1,1,4,98.26645119497775
1509156454400.0,-0.07661445438861847,1.8483237028121948,9.500192642211914,3,1,1,4,93.67583052413603
1509156454400.0,-0.6799532771110535,2.154781579971313,9.117119789123537,3,1,1,4,88.22729336566573
1509156454400.0,0.15322890877723694,1.656787633895874,9.174580574035645,3,1,1,4,86.94135307178757
1509156454400.0,-0.17238251864910126,2.250549554824829,8.983044624328613,3,1,1,4,85.78977975413724
1509156454400.0,0.3351882398128509,1.972822189331055,9.940725326538086,3,1,1,4,102.82239856450155
1509156454400.0,-0.009576806798577309,2.3942017555236816,8.877699851989746,3,1,1,4,84.54584842339989
1509156454400.0,-0.07661445438861847,2.298433542251587,9.682151794433594,3,1,1,4,99.0327298932221
1509156454400.0,-0.26815059781074524,2.039859771728516,9.097966194152832,3,1,1,4,87.00592150137034
1509156454400.0,-0.6607996821403503,2.403778553009033,10.017339706420898,3,1,1,4,106.56190234565972
1509156454400.0,0.0,2.183511972427368,8.868123054504395,3,1,1,4,83.41133104356601
1509156454400.0,0.0,2.365471363067627,9.059659004211426,3,1,1,4,87.67287604208218
1509156454400.0,-0.17238251864910126,2.403778553009033,9.433155059814453,3,1,1,4,94.79228144714503
1509156454400.0,-0.17238251864910126,2.365471363067627,9.404424667358398,3,1,1,4,94.06837382624795
1509156454400.0,0.2489969730377197,2.3750481605529785,9.337387084960938,3,1,1,4,92.88965083192335
1509156454400.0,0.08619125932455063,2.346317768096924,9.557653427124023,3,1,1,4,96.86137503508687
1509156454400.0,0.1149216815829277,2.183511972427368,8.791508674621582,3,1,1,4,82.07155630257803
1509156454400.0,-0.5841852426528931,2.6144683361053467,9.634267807006836,3,1,1,4,99.99583325535919
1509156454400.0,0.028730420395731926,1.9823989868164065,9.404424667358398,3,1,1,4,92.37393450400596
1509156454400.0,0.13407529890537262,2.518700122833252,9.002198219299316,3,1,1,4,87.40139927409258
1509156454400.0,0.2585737705230713,2.4899697303771973,10.065223693847656,3,1,1,4,107.57553766018947
1509156454400.0,0.6512228846549988,2.279279947280884,9.35654067993164,3,1,1,4,93.16406181879077
1509156454400.0,0.038307227194309235,2.6431987285614014,9.193734169006348,3,1,1,4,91.51271493267876
1509156454400.0,-0.1628057211637497,2.4612393379211426,9.634267807006836,3,1,1,4,98.90332095850246
1509156454400.0,-0.06703764945268631,2.4420857429504395,9.08838939666748,3,1,1,4,88.56709864782383
1509247156224.0,8.726394653320312,2.4309234619140625,-4.3424835205078125,4,1,1,4,100.91651564906351
1509247156224.0,8.59710693359375,2.7693023681640625,-4.1509552001953125,4,1,1,4,98.80971230799332
1509247156224.0,11.327301025390625,1.2018890380859375,-1.9530792236328125,4,1,1,4,133.5668042334728
1509247156224.0,4.578033447265625,4.8921661376953125,-5.9442138671875,4,1,1,4,80.22535826195963
1509247156224.0,3.341033935546875,3.418930053710937,-3.1844940185546875,4,1,1,4,32.992592624854296
1509247156224.0,19.20101928710937,-8.991012573242188,1.5328826904296875,4,1,1,4,451.86717809876416
1509247156224.0,-5.1591796875,9.959884643554688,-5.1102294921875,4,1,1,4,151.930882623652
1509247156224.0,12.39111328125,-0.321624755859375,-2.07757568359375,4,1,1,4,157.95945155341178
1509247156224.0,10.14935302734375,1.2322235107421875,-4.1796875,4,1,1,4,121.9975292517338
1509247156224.0,5.1247100830078125,6.7740020751953125,-2.190093994140625,4,1,1,4,76.94626925280318
1509247156224.0,13.144485473632812,0.7884979248046875,-2.13104248046875,4,1,1,4,177.94056939752772
1509247156224.0,0.0106964111328125,10.063629150390623,-5.1964263916015625,4,1,1,4,128.27959333313623
1509247156224.0,17.527481079101562,-5.1036376953125,0.3166351318359375,4,1,1,4,333.3599685099907
1509247156224.0,-2.1496734619140625,10.471450805664062,-6.8827362060546875,4,1,1,4,161.6444356504362
1509247156224.0,10.949005126953123,0.2976837158203125,-0.846954345703125,4,1,1,4,120.68666052841577
1509247156224.0,13.261016845703125,-2.81317138671875,-1.8700714111328125,4,1,1,4,187.26566811581142
1509247156224.0,4.207733154296875,6.063720703125,-2.916351318359375,4,1,1,4,62.97883207537234
1509247156224.0,14.886672973632812,-4.1539306640625,-0.570831298828125,4,1,1,4,239.19402055745013
1509247156224.0,1.9420318603515625,8.646270751953125,-5.5786895751953125,4,1,1,4,109.65126303909346
1509247156224.0,17.198684692382812,-8.541702270507812,4.561538696289063,4,1,1,4,389.5630681037437
1509247156224.0,0.8438720703125,10.451492309570312,-3.8101806640625,4,1,1,4,124.46328826085664
1509247156224.0,14.776535034179688,-5.552947998046875,3.644561767578125,4,1,1,4,262.4640495630447
1509247156224.0,0.76885986328125,9.496200561523438,-9.68475341796875,4,1,1,4,184.5634193609003
1509247156224.0,10.631378173828123,-1.2178497314453125,0.38446044921875,4,1,1,4,114.6571696803439
1509247156224.0,10.86920166015625,-2.7493438720703125,-3.2483367919921875,4,1,1,4,136.25012837024406
1509247156224.0,5.278732299804688,3.933685302734375,-4.417510986328125,4,1,1,4,62.853298068279415
1509247156224.0,14.014389038085938,-3.0142974853515625,-2.5300750732421875,4,1,1,4,211.8903693172615
1509247156224.0,2.3713836669921875,8.180206298828125,-5.557144165039063,4,1,1,4,103.42108685849236
1509247156224.0,15.7078857421875,-4.465179443359375,-0.02734375,4,1,1,4,266.67624963168055
1509247156224.0,3.302734375,7.4810791015625,-3.94744873046875,4,1,1,4,82.45695035532117
1509247156224.0,15.505172729492188,-7.16424560546875,3.372421264648437,4,1,1,4,303.1100216531195
1509247156224.0,4.5509033203125,8.37652587890625,-3.069580078125,4,1,1,4,100.29922868683934
1509247156224.0,15.912185668945312,-9.102752685546877,4.95819091796875,4,1,1,4,360.6414163962472
1509247156224.0,4.092010498046875,7.7939300537109375,-3.9259033203125,4,1,1,4,92.90261247870512
1509247156224.0,14.695938110351562,-6.4603424072265625,6.010833740234375,4,1,1,4,293.8367432146333
1509247156224.0,1.6052398681640625,8.311080932617188,-4.998504638671875,4,1,1,4,96.63590992568061
1509247156224.0,13.70074462890625,-6.7452545166015625,6.211944580078125,4,1,1,4,271.79711734619923
1509247156224.0,3.1223602294921875,6.418060302734375,-8.198745727539062,4,1,1,4,118.1600629570894
1509247156224.0,11.691207885742188,-5.976715087890625,4.667694091796875,4,1,1,4,194.1928332040552
1509247156224.0,7.5644073486328125,-2.323974609375,-0.6657867431640625,4,1,1,4,63.06438850844279
1509247156224.0,7.399200439453125,1.2841033935546875,-2.473419189453125,4,1,1,4,62.51489115529694
1509247156224.0,14.1348876953125,-5.4651641845703125,-1.01055908203125,4,1,1,4,230.68429938168265
1509247156224.0,2.2077789306640625,6.4124755859375,-2.90277099609375,4,1,1,4,54.42021040269174
1509247156224.0,15.201904296875,-6.809906005859375,2.4945526123046875,4,1,1,4,283.6955067955423
1509247156224.0,1.3562469482421875,8.125930786132812,-5.49969482421875,4,1,1,4,98.11680008517578
1509247156224.0,16.378265380859375,-8.010986328125,6.4362030029296875,4,1,1,4,373.8481879301835
1509247156224.0,-2.776947021484375,10.953475952148438,-7.9489593505859375,4,1,1,4,190.87602495169267
1509247156224.0,16.728622436523438,-7.6957550048828125,7.404266357421875,4,1,1,4,393.8946140105836
1509247156224.0,-1.6325225830078125,8.742828369140625,-6.9609527587890625,4,1,1,4,127.55704118637368
1509247156224.0,13.357574462890625,-4.9695587158203125,4.451416015625,4,1,1,4,222.93641390581615
1509247156224.0,6.447113037109375,2.9536590576171875,-2.1589813232421875,5,1,1,4,54.95056869601831
1509247156224.0,7.9019927978515625,1.7334136962890625,-3.1429901123046875,5,1,1,4,75.3246000658255
1509247156224.0,14.079833984375,-5.295166015625,4.889556884765625,5,1,1,4,250.18827468995005
1509247156224.0,5.4455413818359375,6.321502685546875,-5.855621337890625,5,1,1,4,103.903618397424
1509247156224.0,15.746994018554688,-6.547332763671875,5.8264923095703125,5,1,1,4,324.7833995721303
1509247156224.0,4.2364654541015625,8.058883666992188,-4.291412353515625,5,1,1,4,101.30946548981592
1509247156224.0,14.770156860351562,-5.105224609375,5.5846710205078125,5,1,1,4,275.4094023988582
1509247156224.0,2.7512664794921875,7.2536468505859375,-5.9944915771484375,5,1,1,4,96.11878914269619
1509247156224.0,13.892288208007812,-2.8083953857421875,4.2910003662109375,5,1,1,4,219.29544043983333
1509247156224.0,4.195770263671875,5.2369232177734375,-3.13421630859375,5,1,1,4,54.85316476342268
1509247156224.0,12.08306884765625,-0.50677490234375,3.947036743164064,5,1,1,4,161.83647263073362
1509247156224.0,6.3657073974609375,3.051010131835937,-4.822921752929688,5,1,1,4,73.09146772953682
1509247156224.0,7.5596160888671875,4.2648773193359375,-4.6593170166015625,5,1,1,4,97.04620902123861
1509247156224.0,9.153350830078123,3.10687255859375,-8.404647827148438,5,1,1,4,164.0745936122257
1509247156224.0,3.6131744384765625,7.0756683349609375,-9.7701416015625,5,1,1,4,158.57577882381156
1509247156224.0,12.419845581054688,-1.6679534912109375,6.2135467529296875,5,1,1,4,195.64279635692947
1509247156224.0,4.51898193359375,5.8346710205078125,-5.1517333984375,5,1,1,4,81.00494064227678
1509247156224.0,12.979293823242188,-3.9017486572265625,9.348358154296877,5,1,1,4,271.07751091523096
1509247156224.0,6.98101806640625,6.047760009765625,-7.6528778076171875,5,1,1,4,143.87655311753042
1509247156224.0,13.265792846679688,-3.821136474609375,3.529647827148437,5,1,1,4,203.04075759230182
1509247156224.0,4.833419799804688,3.644775390625,-3.856460571289064,5,1,1,4,51.51862274715678
1509247156224.0,9.407943725585938,0.945709228515625,-2.716827392578125,5,1,1,4,96.78492216975428
1509247156224.0,12.185226440429688,-1.6041107177734375,5.630157470703125,5,1,1,4,182.75158774433658
1509247156224.0,7.0943450927734375,5.0206451416015625,-9.27215576171875,5,1,1,4,161.50948240282014
1509247156224.0,14.50201416015625,-6.3119049072265625,7.0970001220703125,5,1,1,4,300.5159689919092
1509247156224.0,3.0848541259765625,8.337417602539062,-7.5387420654296875,5,1,1,4,135.8614891867619
1509247156224.0,14.954513549804688,-5.15631103515625,6.56390380859375,5,1,1,4,293.30985221103765
