Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516274636720,0,794,365,-,812.15625,259.875,597.15625,349.875,633.15625,385.875,1516274631902.0,0.0,,1.0,0.0
1516274636920,0,794,365,-,,,,,,,,,,,
1516274637121,0,794,365,-,,,,,,,,,,,
1516274637321,0,794,365,-,,,,,,,,,,,
1516274637409,1,794,365,12,,,,,,,,,,,
1516274637720,0,794,365,-,,,,,,,,,,,
1516274637766,2,794,365,-,,,,,,,,,,,
1516274637780,3,794,365,10,,,,,,,,,,,
