,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831609003,1,2,2,469.0,203.0
1,1522831609009,1,3,2,469.0,203.0
2,1522831610485,1,4,2,,
3,1522831610743,1,5,2,,
4,1522831610798,1,4,2,,
5,1522831610964,1,5,2,,
6,1522831611097,1,4,2,,
7,1522831611235,1,5,2,,
8,1522831611288,1,4,2,,
9,1522831611371,1,4,2,,
10,1522831611391,1,4,2,,
11,1522831611429,1,5,2,,
12,1522831611528,1,4,2,,
13,1522831611539,1,4,2,,
14,1522831611545,1,5,2,,
15,1522831611549,1,5,2,,
16,1522831611635,1,4,2,,
17,1522831611686,1,5,2,,
18,1522831611686,1,5,2,,
19,1522831611702,1,5,2,,
20,1522831611804,1,4,2,,
21,1522831611936,1,4,2,,
22,1522831611963,1,5,2,,
23,1522831612079,1,5,2,,
24,1522831612806,2,2,2,503.0,225.0
25,1522831612811,2,3,2,503.0,225.0
26,1522831615733,2,4,2,,
27,1522831615772,2,4,2,,
28,1522831615944,2,5,2,,
29,1522831615956,2,4,2,,
30,1522831615992,2,4,2,,
31,1522831615993,2,5,2,,
32,1522831616153,2,5,2,,
33,1522831616173,2,5,2,,
34,1522831616476,2,4,2,,
35,1522831616551,2,4,2,,
36,1522831616656,2,4,2,,
37,1522831616663,2,5,2,,
38,1522831616683,2,5,2,,
39,1522831616803,2,4,2,,
40,1522831616920,2,4,2,,
41,1522831616932,2,5,2,,
42,1522831616963,2,5,2,,
43,1522831616963,2,5,2,,
44,1522831617258,2,4,2,,
45,1522831617409,2,5,2,,
46,1522831618158,3,2,7,595.0,318.0
47,1522831618164,3,3,7,595.0,318.0
