,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831020970,1,2,2,231.0,220.0
1,1522831021006,1,3,2,231.0,220.0
2,1522831022043,1,4,2,,
3,1522831022069,1,5,2,,
4,1522831022172,1,4,2,,
5,1522831022183,1,5,2,,
6,1522831022324,1,4,2,,
7,1522831022339,1,5,2,,
8,1522831022700,1,4,2,,
9,1522831022727,1,5,2,,
10,1522831022856,1,4,2,,
11,1522831022863,1,5,2,,
12,1522831023091,1,4,2,,
13,1522831023107,1,5,2,,
14,1522831023205,1,4,2,,
15,1522831023213,1,5,2,,
16,1522831023804,2,2,2,240.0,285.0
17,1522831023857,2,3,2,240.0,285.0
18,1522831025393,2,4,2,,
19,1522831025429,2,5,2,,
20,1522831026210,2,4,2,,
21,1522831026225,2,5,2,,
22,1522831026612,2,4,2,,
23,1522831026639,2,5,2,,
24,1522831026723,2,4,2,,
25,1522831026733,2,5,2,,
26,1522831026856,2,4,2,,
27,1522831026875,2,5,2,,
28,1522831027476,2,4,2,,
29,1522831027500,2,5,2,,
30,1522831028314,2,4,2,,
31,1522831028339,2,5,2,,
32,1522831028477,2,4,2,,
33,1522831028499,2,5,2,,
34,1522831028677,2,4,2,,
35,1522831028707,2,5,2,,
36,1522831029083,2,4,2,,
37,1522831029111,2,5,2,,
38,1522831029661,2,4,2,,
39,1522831029680,2,5,2,,
40,1522831029896,2,4,2,,
41,1522831029923,2,5,2,,
42,1522831033325,2,4,2,,
43,1522831033354,2,5,2,,
44,1522831033785,3,2,7,247.0,375.0
45,1522831033835,3,3,7,247.0,375.0
