,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831004145,1,2,2,237.0,223.0
1,1522831004160,1,3,2,237.0,223.0
2,1522831005660,1,4,2,,
3,1522831005713,1,5,2,,
4,1522831005789,1,4,2,,
5,1522831005799,1,5,2,,
6,1522831005922,1,4,2,,
7,1522831005935,1,5,2,,
8,1522831006157,1,4,2,,
9,1522831006184,1,5,2,,
10,1522831006343,1,4,2,,
11,1522831006364,1,5,2,,
12,1522831006911,1,4,2,,
13,1522831006940,1,5,2,,
14,1522831007022,1,4,2,,
15,1522831007035,1,5,2,,
16,1522831007138,1,4,2,,
17,1522831007150,1,5,2,,
18,1522831007927,2,2,2,238.0,292.0
19,1522831007975,2,3,2,238.0,292.0
20,1522831009261,2,4,2,,
21,1522831009298,2,5,2,,
22,1522831009527,2,4,2,,
23,1522831009550,2,5,2,,
24,1522831009658,2,4,2,,
25,1522831009676,2,5,2,,
26,1522831009898,2,4,2,,
27,1522831009922,2,5,2,,
28,1522831010074,2,4,2,,
29,1522831010090,2,5,2,,
30,1522831010358,2,4,2,,
31,1522831010371,2,5,2,,
32,1522831010815,2,4,2,,
33,1522831010842,2,5,2,,
34,1522831011265,2,4,2,,
35,1522831011302,2,5,2,,
36,1522831011424,2,4,2,,
37,1522831011445,2,5,2,,
38,1522831011643,2,4,2,,
39,1522831011654,2,5,2,,
40,1522831011993,2,4,2,,
41,1522831012026,2,5,2,,
42,1522831012123,2,4,2,,
43,1522831012143,2,5,2,,
44,1522831012277,2,4,2,,
45,1522831012301,2,5,2,,
46,1522831012737,2,4,2,,
47,1522831012774,2,5,2,,
48,1522831012964,2,4,2,,
49,1522831012995,2,5,2,,
50,1522831013228,2,4,2,,
51,1522831013251,2,5,2,,
52,1522831013557,2,4,2,,
53,1522831013567,2,5,2,,
54,1522831014061,2,4,2,,
55,1522831014094,2,5,2,,
56,1522831015393,3,2,7,265.0,371.0
57,1522831015407,3,3,7,265.0,371.0
