,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522830991545,1,2,2,294.0,219.0
1,1522830991604,1,3,2,294.0,219.0
2,1522830992646,1,4,2,,
3,1522830992676,1,5,2,,
4,1522830992739,1,4,2,,
5,1522830992747,1,5,2,,
6,1522830992855,1,4,2,,
7,1522830992863,1,5,2,,
8,1522830992971,1,4,2,,
9,1522830992980,1,5,2,,
10,1522830993285,1,4,2,,
11,1522830993306,1,5,2,,
12,1522830993423,1,4,2,,
13,1522830993434,1,5,2,,
14,1522830993554,1,4,2,,
15,1522830993564,1,5,2,,
16,1522830994556,2,2,2,241.0,282.0
17,1522830994594,2,3,2,241.0,282.0
18,1522830995788,2,4,2,,
19,1522830995814,2,5,2,,
20,1522830995889,2,4,2,,
21,1522830995903,2,5,2,,
22,1522830996027,2,4,2,,
23,1522830996046,2,5,2,,
24,1522830996206,2,4,2,,
25,1522830996226,2,5,2,,
26,1522830996290,2,4,2,,
27,1522830996302,2,5,2,,
28,1522830996425,2,4,2,,
29,1522830996438,2,5,2,,
30,1522830996572,2,4,2,,
31,1522830996586,2,5,2,,
32,1522830996760,2,4,2,,
33,1522830996782,2,5,2,,
34,1522830997274,2,4,2,,
35,1522830997297,2,5,2,,
36,1522830997456,2,4,2,,
37,1522830997475,2,5,2,,
38,1522830998090,2,4,2,,
39,1522830998111,2,5,2,,
40,1522830998327,2,4,2,,
41,1522830998350,2,5,2,,
42,1522830998478,2,4,2,,
43,1522830998504,2,5,2,,
44,1522831000154,2,4,2,,
45,1522831000166,2,5,2,,
46,1522831000978,3,2,7,282.0,376.0
47,1522831001008,3,3,7,282.0,376.0
