,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832979205,1,2,2,247.0,195.0
1,1522832979210,1,3,2,247.0,195.0
2,1522832979780,1,4,2,,
3,1522832979852,1,5,2,,
4,1522832979946,1,4,2,,
5,1522832980002,1,5,2,,
6,1522832980080,1,4,2,,
7,1522832980137,1,5,2,,
8,1522832980214,1,4,2,,
9,1522832980262,1,5,2,,
10,1522832980360,1,4,2,,
11,1522832980477,1,5,2,,
12,1522832981251,1,4,2,,
13,1522832981324,1,5,2,,
14,1522832981391,1,4,2,,
15,1522832981418,1,5,2,,
16,1522832981572,1,4,2,,
17,1522832981603,1,5,2,,
18,1522832981692,1,4,2,,
19,1522832981739,1,5,2,,
20,1522832981842,1,4,2,,
21,1522832981923,1,4,2,,
22,1522832981928,1,5,2,,
23,1522832981973,1,5,2,,
24,1522832982023,1,4,2,,
25,1522832982106,1,4,2,,
26,1522832982117,1,5,2,,
27,1522832982122,1,5,2,,
28,1522832982167,1,4,2,,
29,1522832982257,1,5,2,,
30,1522832983720,3,2,7,161.0,316.0
31,1522832983726,3,3,7,161.0,316.0
