,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831078921,1,2,2,260.0,226.0
1,1522831078961,1,3,2,260.0,226.0
2,1522831080397,1,4,2,,
3,1522831080430,1,5,2,,
4,1522831080731,1,4,2,,
5,1522831080762,1,5,2,,
6,1522831081019,1,4,2,,
7,1522831081045,1,5,2,,
8,1522831081175,1,4,2,,
9,1522831081185,1,5,2,,
10,1522831081664,1,4,2,,
11,1522831081694,1,5,2,,
12,1522831081808,1,4,2,,
13,1522831081819,1,5,2,,
14,1522831082424,2,2,2,226.0,293.0
15,1522831082478,2,3,2,226.0,293.0
16,1522831086115,2,4,2,,
17,1522831086146,2,5,2,,
18,1522831086430,2,4,2,,
19,1522831086458,2,5,2,,
20,1522831086917,2,4,2,,
21,1522831086935,2,5,2,,
22,1522831087061,2,4,2,,
23,1522831087083,2,5,2,,
24,1522831088643,2,4,2,,
25,1522831088662,2,5,2,,
26,1522831089146,2,4,2,,
27,1522831089170,2,5,2,,
28,1522831089776,2,4,2,,
29,1522831089792,2,5,2,,
30,1522831090332,2,4,2,,
31,1522831090358,2,5,2,,
32,1522831090894,2,4,2,,
33,1522831090909,2,5,2,,
34,1522831091027,2,4,2,,
35,1522831091049,2,5,2,,
36,1522831092395,3,2,7,244.0,377.0
37,1522831092411,3,3,7,244.0,377.0
