,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831583953,1,2,2,486.0,202.0
1,1522831583960,1,3,2,486.0,202.0
2,1522831586006,1,4,2,,
3,1522831586107,1,5,2,,
4,1522831586212,1,4,2,,
5,1522831586290,1,5,2,,
6,1522831586391,1,4,2,,
7,1522831586477,1,5,2,,
8,1522831586885,1,4,2,,
9,1522831586985,1,4,2,,
10,1522831587027,1,5,2,,
11,1522831587255,1,5,2,,
12,1522831587418,1,4,2,,
13,1522831587556,1,5,2,,
14,1522831587641,1,4,2,,
15,1522831587718,1,5,2,,
16,1522831587827,1,4,2,,
17,1522831587913,1,5,2,,
18,1522831588062,1,4,2,,
19,1522831588104,1,5,2,,
20,1522831589152,2,2,2,466.0,243.0
21,1522831589158,2,3,2,466.0,243.0
22,1522831590128,2,4,2,,
23,1522831590287,2,5,2,,
24,1522831590516,2,4,2,,
25,1522831590608,2,5,2,,
26,1522831590796,2,4,2,,
27,1522831590908,2,5,2,,
28,1522831591025,2,4,2,,
29,1522831591118,2,5,2,,
30,1522831591430,2,4,2,,
31,1522831591490,2,5,2,,
32,1522831591632,2,4,2,,
33,1522831591700,2,5,2,,
34,1522831591851,2,4,2,,
35,1522831591915,2,5,2,,
36,1522831592198,2,4,2,,
37,1522831592266,2,5,2,,
38,1522831592405,2,4,2,,
39,1522831592476,2,5,2,,
40,1522831592774,2,4,2,,
41,1522831592897,2,5,2,,
42,1522831593098,2,4,2,,
43,1522831593217,2,5,2,,
44,1522831593916,2,4,2,,
45,1522831594044,2,5,2,,
46,1522831595346,3,2,7,612.0,322.0
47,1522831595352,3,3,7,612.0,322.0
