,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832561539,1,2,2,471.0,198.0
1,1522832561545,1,3,2,471.0,198.0
2,1522832562429,1,4,2,,
3,1522832562554,1,5,2,,
4,1522832562749,1,4,2,,
5,1522832562880,1,5,2,,
6,1522832562969,1,4,2,,
7,1522832563043,1,5,2,,
8,1522832563181,1,4,2,,
9,1522832563201,1,4,2,,
10,1522832563226,1,5,2,,
11,1522832563242,1,5,2,,
12,1522832563385,1,4,2,,
13,1522832563471,1,5,2,,
14,1522832563604,1,4,2,,
15,1522832563650,1,5,2,,
16,1522832563773,1,4,2,,
17,1522832563851,1,5,2,,
18,1522832564899,2,2,2,462.0,246.0
19,1522832564905,2,3,2,462.0,246.0
20,1522832565266,2,4,2,,
21,1522832565466,2,5,2,,
22,1522832565586,2,4,2,,
23,1522832565650,2,5,2,,
24,1522832566299,2,4,2,,
25,1522832566327,2,4,2,,
26,1522832566390,2,5,2,,
27,1522832566512,2,4,2,,
28,1522832566539,2,4,2,,
29,1522832566560,2,5,2,,
30,1522832566579,2,5,2,,
31,1522832566755,2,5,2,,
32,1522832566872,2,4,2,,
33,1522832566879,2,4,2,,
34,1522832566881,2,4,2,,
35,1522832566919,2,5,2,,
36,1522832566928,2,5,2,,
37,1522832567119,2,5,2,,
38,1522832567119,2,4,2,,
39,1522832567299,2,5,2,,
40,1522832567945,3,2,7,562.0,307.0
41,1522832567951,3,3,7,562.0,307.0
