,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831675769,1,2,2,467.0,207.0
1,1522831675776,1,3,2,467.0,207.0
2,1522831679869,1,4,2,,
3,1522831680000,1,4,2,,
4,1522831680101,1,5,2,,
5,1522831680240,1,4,2,,
6,1522831680248,1,4,2,,
7,1522831680269,1,5,2,,
8,1522831680364,1,4,2,,
9,1522831680401,1,5,2,,
10,1522831680429,1,5,2,,
11,1522831680443,1,4,2,,
12,1522831680544,1,4,2,,
13,1522831680577,1,5,2,,
14,1522831680612,1,4,2,,
15,1522831680614,1,5,2,,
16,1522831680658,1,5,2,,
17,1522831680684,1,4,2,,
18,1522831680765,1,5,2,,
19,1522831680791,1,4,2,,
20,1522831680800,1,4,2,,
21,1522831680834,1,5,2,,
22,1522831680929,1,5,2,,
23,1522831680965,1,5,2,,
24,1522831681701,2,2,2,472.0,235.0
25,1522831681709,2,3,2,472.0,235.0
26,1522831682657,2,4,2,,
27,1522831682786,2,4,2,,
28,1522831682845,2,5,2,,
29,1522831683002,2,4,2,,
30,1522831683013,2,5,2,,
31,1522831683106,2,5,2,,
32,1522831683267,2,4,2,,
33,1522831683482,2,5,2,,
34,1522831683602,2,4,2,,
35,1522831683654,2,4,2,,
36,1522831683733,2,5,2,,
37,1522831683737,2,4,2,,
38,1522831683765,2,5,2,,
39,1522831683829,2,4,2,,
40,1522831683869,2,4,2,,
41,1522831683894,2,5,2,,
42,1522831683894,2,5,2,,
43,1522831683929,2,4,2,,
44,1522831683957,2,5,2,,
45,1522831684002,2,4,2,,
46,1522831684126,2,4,2,,
47,1522831684149,2,5,2,,
48,1522831684170,2,4,2,,
49,1522831684189,2,5,2,,
50,1522831684230,2,5,2,,
51,1522831684277,2,5,2,,
52,1522831685272,3,2,7,618.0,311.0
53,1522831685278,3,3,7,618.0,311.0
