,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831514963,1,2,2,453.0,198.0
1,1522831514969,1,3,2,453.0,198.0
2,1522831515908,1,4,2,,
3,1522831516005,1,5,2,,
4,1522831516099,1,4,2,,
5,1522831516176,1,5,2,,
6,1522831516289,1,4,2,,
7,1522831516366,1,5,2,,
8,1522831516432,1,4,2,,
9,1522831516486,1,4,2,,
10,1522831516515,1,5,2,,
11,1522831516596,1,5,2,,
12,1522831516662,1,4,2,,
13,1522831516707,1,4,2,,
14,1522831516745,1,5,2,,
15,1522831516792,1,5,2,,
16,1522831517221,1,4,2,,
17,1522831517364,1,4,2,,
18,1522831517390,1,5,2,,
19,1522831517413,1,5,2,,
20,1522831517663,1,4,2,,
21,1522831517747,1,5,2,,
22,1522831518400,1,4,2,,
23,1522831518483,1,5,2,,
24,1522831518711,1,4,2,,
25,1522831518793,1,5,2,,
26,1522831520837,2,2,2,463.0,228.0
27,1522831520843,2,3,2,463.0,228.0
28,1522831521531,2,4,2,,
29,1522831521758,2,4,2,,
30,1522831521767,2,4,2,,
31,1522831521786,2,5,2,,
32,1522831521854,2,5,2,,
33,1522831521934,2,4,2,,
34,1522831521961,2,5,2,,
35,1522831521983,2,4,2,,
36,1522831521990,2,4,2,,
37,1522831522002,2,5,2,,
38,1522831522114,2,4,2,,
39,1522831522122,2,5,2,,
40,1522831522147,2,5,2,,
41,1522831522150,2,4,2,,
42,1522831522171,2,4,2,,
43,1522831522291,2,4,2,,
44,1522831522311,2,5,2,,
45,1522831522330,2,5,2,,
46,1522831522343,2,4,2,,
47,1522831522350,2,5,2,,
48,1522831522419,2,4,2,,
49,1522831522438,2,5,2,,
50,1522831522446,2,4,2,,
51,1522831522498,2,5,2,,
52,1522831522506,2,4,2,,
53,1522831522515,2,5,2,,
54,1522831522528,2,4,2,,
55,1522831522528,2,5,2,,
56,1522831522626,2,5,2,,
57,1522831522655,2,4,2,,
58,1522831522683,2,5,2,,
59,1522831522794,2,5,2,,
60,1522831523736,3,2,7,586.0,303.0
61,1522831523742,3,3,7,586.0,303.0
