,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522831128877,1,2,7,275.0,174.0
1,1522831128896,1,1,7,272.0,166.0
2,1522831129121,1,3,7,285.0,143.0
3,1522831129286,2,2,2,251.0,204.0
4,1522831129345,2,3,2,251.0,204.0
5,1522831130230,2,2,2,267.0,218.0
6,1522831130287,2,3,2,267.0,218.0
7,1522831132098,2,4,2,,
8,1522831132127,2,5,2,,
9,1522831133362,2,4,2,,
10,1522831133383,2,5,2,,
11,1522831133932,2,4,2,,
12,1522831133964,2,5,2,,
13,1522831134095,2,4,2,,
14,1522831134116,2,5,2,,
15,1522831134278,2,4,2,,
16,1522831134300,2,5,2,,
17,1522831136263,3,2,2,207.0,299.0
18,1522831136296,3,3,2,207.0,299.0
19,1522831146302,3,4,2,,
20,1522831146341,3,5,2,,
21,1522831146430,3,4,2,,
22,1522831146447,3,5,2,,
23,1522831146531,3,4,2,,
24,1522831146551,3,5,2,,
25,1522831146613,3,4,2,,
26,1522831146628,3,5,2,,
27,1522831146729,3,4,2,,
28,1522831146750,3,5,2,,
29,1522831146797,3,4,2,,
30,1522831146812,3,5,2,,
31,1522831147899,3,4,2,,
32,1522831147942,3,5,2,,
33,1522831148214,3,4,2,,
34,1522831148235,3,5,2,,
35,1522831148967,3,4,2,,
36,1522831148984,3,5,2,,
37,1522831149170,3,4,2,,
38,1522831149195,3,5,2,,
39,1522831149603,3,4,2,,
40,1522831149650,3,5,2,,
41,1522831149737,3,4,2,,
42,1522831149753,3,5,2,,
43,1522831149917,3,4,2,,
44,1522831149936,3,5,2,,
45,1522831150065,3,4,2,,
46,1522831150080,3,5,2,,
47,1522831150189,3,4,2,,
48,1522831150205,3,5,2,,
49,1522831150323,3,4,2,,
50,1522831150337,3,5,2,,
51,1522831150836,3,4,2,,
52,1522831150866,3,5,2,,
53,1522831151019,3,4,2,,
54,1522831151041,3,5,2,,
55,1522831151400,3,4,2,,
56,1522831151430,3,5,2,,
57,1522831151567,3,4,2,,
58,1522831151589,3,5,2,,
59,1522831151716,3,4,2,,
60,1522831151739,3,5,2,,
61,1522831152086,3,4,2,,
62,1522831152111,3,5,2,,
63,1522831152296,3,4,2,,
64,1522831152325,3,5,2,,
65,1522831152915,4,2,7,254.0,369.0
66,1522831152962,4,3,7,254.0,369.0
