,Time,Xpath_id,event_type,control_type,op_x,op_y
0,1522832547412,1,2,2,496.0,208.0
1,1522832547418,1,3,2,496.0,208.0
2,1522832549004,1,4,2,,
3,1522832549197,1,5,2,,
4,1522832549203,1,4,2,,
5,1522832549372,1,5,2,,
6,1522832549462,1,4,2,,
7,1522832549568,1,5,2,,
8,1522832549875,1,4,2,,
9,1522832549985,1,5,2,,
10,1522832550094,1,4,2,,
11,1522832550255,1,4,2,,
12,1522832550344,1,5,2,,
13,1522832550521,1,4,2,,
14,1522832550552,1,5,2,,
15,1522832550707,1,5,2,,
16,1522832550766,1,4,2,,
17,1522832550781,1,4,2,,
18,1522832550928,1,5,2,,
19,1522832550932,1,4,2,,
20,1522832550984,1,5,2,,
21,1522832551095,1,5,2,,
22,1522832551572,2,2,2,490.0,245.0
23,1522832551578,2,3,2,490.0,245.0
24,1522832551801,2,4,2,,
25,1522832552056,2,5,2,,
26,1522832552081,2,4,2,,
27,1522832552333,2,5,2,,
28,1522832552527,2,4,2,,
29,1522832552554,2,4,2,,
30,1522832552626,2,5,2,,
31,1522832552779,2,4,2,,
32,1522832552810,2,5,2,,
33,1522832552911,2,4,2,,
34,1522832552918,2,5,2,,
35,1522832553043,2,4,2,,
36,1522832553050,2,4,2,,
37,1522832553065,2,5,2,,
38,1522832553114,2,4,2,,
39,1522832553219,2,5,2,,
40,1522832553237,2,4,2,,
41,1522832553295,2,5,2,,
42,1522832553295,2,5,2,,
43,1522832553311,2,4,2,,
44,1522832553386,2,5,2,,
45,1522832553523,2,5,2,,
46,1522832553542,2,4,2,,
47,1522832553771,2,5,2,,
48,1522832554404,3,2,7,535.0,311.0
49,1522832554411,3,3,7,535.0,311.0
