Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516612915257,2,34,250,-,189.0,119.0,15.0,232.0,51.0,268.0,1516612912741.0,0.0,,1.0,1.0
1516612915283,1,40,251,-,,,,,,,,,,,
1516612915299,1,47,252,-,,,,,,,,,,,
1516612915315,1,55,254,-,,,,,,,,,,,
1516612915333,1,65,256,-,,,,,,,,,,,
1516612915348,1,73,258,-,,,,,,,,,,,
1516612915364,1,85,261,-,,,,,,,,,,,
1516612915382,1,94,262,-,,,,,,,,,,,
1516612915397,1,105,265,-,,,,,,,,,,,
1516612915414,1,112,268,-,,,,,,,,,,,
1516612915431,1,118,270,-,,,,,,,,,,,
1516612915448,1,125,273,-,,,,,,,,,,,
1516612915464,1,130,275,-,,,,,,,,,,,
1516612915481,1,133,276,-,,,,,,,,,,,
1516612915497,1,136,277,-,,,,,,,,,,,
1516612915514,1,137,278,-,,,,,,,,,,,
1516612915531,1,139,278,-,,,,,,,,,,,
1516612915547,1,140,279,-,,,,,,,,,,,
1516612915564,1,142,279,-,,,,,,,,,,,
1516612915581,1,144,279,-,,,,,,,,,,,
1516612915597,1,146,279,-,,,,,,,,,,,
1516612915614,1,148,279,-,,,,,,,,,,,
1516612915631,1,150,279,-,,,,,,,,,,,
1516612915647,1,153,279,-,,,,,,,,,,,
1516612915664,1,154,279,-,,,,,,,,,,,
1516612915681,1,155,279,-,,,,,,,,,,,
1516612915697,1,156,279,-,,,,,,,,,,,
1516612915714,1,157,279,-,,,,,,,,,,,
1516612915731,1,158,279,-,,,,,,,,,,,
1516612915747,1,159,279,-,,,,,,,,,,,
1516612915780,1,160,279,-,,,,,,,,,,,
1516612915797,1,161,279,-,,,,,,,,,,,
1516612915814,1,161,280,-,,,,,,,,,,,
1516612915831,1,162,280,-,,,,,,,,,,,
1516612915848,1,163,280,-,,,,,,,,,,,
1516612915881,1,164,280,-,,,,,,,,,,,
1516612915914,1,165,280,-,,,,,,,,,,,
1516612915948,1,166,280,-,,,,,,,,,,,
1516612915998,1,167,280,-,,,,,,,,,,,
1516612916014,1,168,280,-,,,,,,,,,,,
1516612916031,1,169,280,-,,,,,,,,,,,
1516612916081,1,170,280,-,,,,,,,,,,,
1516612916131,1,171,280,-,,,,,,,,,,,
1516612916164,1,172,280,-,,,,,,,,,,,
1516612916215,1,173,280,-,,,,,,,,,,,
1516612916473,3,173,280,13,,,,,,,,,,,
