Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,2,1527581003608,36,247,86,168,57,269,15,229,1,1,1
0,1,1527581003785,48,247,86,168,57,269,15,229,1,1,1
0,1,1527581003841,50,247,86,168,57,269,15,229,1,1,1
0,1,1527581003876,55,247,86,168,57,269,15,229,1,1,1
0,1,1527581003918,58,247,86,168,57,269,15,229,1,1,1
0,1,1527581003971,62,247,86,168,57,269,15,229,1,1,1
0,1,1527581004018,65,247,86,168,57,269,15,229,1,1,1
0,1,1527581004060,68,247,86,168,57,269,15,229,1,1,1
0,1,1527581004111,72,247,86,168,57,269,15,229,1,1,1
0,1,1527581004157,76,247,86,168,57,269,15,229,1,1,1
0,1,1527581004196,79,247,86,168,57,269,15,229,1,1,1
0,1,1527581004229,82,247,86,168,57,269,15,229,1,1,1
0,1,1527581004276,86,247,86,168,57,269,15,229,1,1,1
0,1,1527581004312,89,247,86,168,57,269,15,229,1,1,1
0,1,1527581004349,93,247,86,168,57,269,15,229,1,1,1
0,1,1527581004392,97,247,86,168,57,269,15,229,1,1,1
0,1,1527581004427,100,247,86,168,57,269,15,229,1,1,1
0,1,1527581004478,104,247,86,168,57,269,15,229,1,1,1
13,3,1527581004509,104,247,86,168,57,269,15,229,1,1,1
