Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516610822693,2,139,197,-,303.0,165.0,15.0,232.0,51.0,268.0,1516610821820.0,0.0,,1.0,1.0
1516610822809,3,139,197,10,,,,,,,,,,,
1516610822874,2,125,182,-,,,,,,,,,,,
1516610822974,3,125,182,10,,,,,,,,,,,
1516610823026,2,143,184,-,,,,,,,,,,,
1516610823107,3,143,184,10,,,,,,,,,,,
1516610823211,2,188,212,-,,,,,,,,,,,
1516610823292,3,188,212,10,,,,,,,,,,,
1516610823379,2,224,226,-,,,,,,,,,,,
1516610823426,1,219,235,-,,,,,,,,,,,
1516610823442,1,219,237,-,,,,,,,,,,,
1516610823459,1,218,240,-,,,,,,,,,,,
1516610823475,1,215,246,-,,,,,,,,,,,
1516610823490,3,215,246,13,,,,,,,,,,,
1516610823819,2,39,251,-,,,,,,,,,,,
1516610823825,1,47,253,-,,,,,,,,,,,
1516610823831,1,54,253,-,,,,,,,,,,,
1516610823840,1,58,253,-,,,,,,,,,,,
1516610823857,1,62,256,-,,,,,,,,,,,
1516610823874,1,68,259,-,,,,,,,,,,,
1516610823891,1,74,264,-,,,,,,,,,,,
1516610823913,3,74,264,13,,,,,,,,,,,
1516610824215,2,66,251,-,,,,,,,,,,,
1516610824279,1,71,254,-,,,,,,,,,,,
1516610824294,1,76,258,-,,,,,,,,,,,
1516610824307,1,80,260,-,,,,,,,,,,,
1516610824325,1,83,260,-,,,,,,,,,,,
1516610824341,1,86,261,-,,,,,,,,,,,
1516610824358,1,88,261,-,,,,,,,,,,,
1516610824376,3,88,261,13,,,,,,,,,,,
1516610824656,0,88,261,-,,,,,,,,,,,
1516610825059,2,78,256,-,,,,,,,,,,,
1516610825124,1,67,259,-,,,,,,,,,,,
1516610825141,1,61,259,-,,,,,,,,,,,
1516610825157,1,53,260,-,,,,,,,,,,,
1516610825178,3,53,260,13,,,,,,,,,,,
1516610825460,0,53,260,-,,,,,,,,,,,
1516610826026,2,58,262,-,,,,,,,,,,,
1516610826113,3,58,262,10,,,,,,,,,,,
1516610826465,0,53,260,-,,,,,,,,,,,
1516610832883,2,40,248,-,,,,,,,,,,,
1516610832914,1,49,244,-,,,,,,,,,,,
1516610832934,1,54,244,-,,,,,,,,,,,
1516610832947,1,59,244,-,,,,,,,,,,,
1516610832962,1,64,245,-,,,,,,,,,,,
1516610832976,1,71,245,-,,,,,,,,,,,
1516610832993,1,78,246,-,,,,,,,,,,,
1516610833010,1,86,246,-,,,,,,,,,,,
1516610833027,1,92,246,-,,,,,,,,,,,
1516610833043,1,98,246,-,,,,,,,,,,,
1516610833060,1,103,246,-,,,,,,,,,,,
1516610833076,1,108,246,-,,,,,,,,,,,
1516610833095,1,112,246,-,,,,,,,,,,,
1516610833113,1,115,246,-,,,,,,,,,,,
1516610833128,1,116,246,-,,,,,,,,,,,
1516610833144,1,118,246,-,,,,,,,,,,,
