Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,2,1527580682719,36,247,162,161,57,269,15,229,1,1,1
0,1,1527580682891,47,247,162,161,57,269,15,229,1,1,1
0,1,1527580682947,51,247,162,161,57,269,15,229,1,1,1
0,1,1527580682999,55,247,162,161,57,269,15,229,1,1,1
0,1,1527580683045,58,247,162,161,57,269,15,229,1,1,1
0,1,1527580683080,62,247,162,161,57,269,15,229,1,1,1
0,1,1527580683126,65,247,162,161,57,269,15,229,1,1,1
0,1,1527580683163,69,247,162,161,57,269,15,229,1,1,1
0,1,1527580683211,72,247,162,161,57,269,15,229,1,1,1
0,1,1527580683246,76,247,162,161,57,269,15,229,1,1,1
0,1,1527580683280,79,247,162,161,57,269,15,229,1,1,1
0,1,1527580683326,83,247,162,161,57,269,15,229,1,1,1
0,1,1527580683363,86,247,162,161,57,269,15,229,1,1,1
0,1,1527580683408,90,247,162,161,57,269,15,229,1,1,1
0,1,1527580683443,93,247,162,161,57,269,15,229,1,1,1
0,1,1527580683480,96,247,162,161,57,269,15,229,1,1,1
0,1,1527580683510,100,247,162,161,57,269,15,229,1,1,1
0,1,1527580683544,103,247,162,161,57,269,15,229,1,1,1
0,1,1527580683576,107,247,162,161,57,269,15,229,1,1,1
0,1,1527580683610,110,247,162,161,57,269,15,229,1,1,1
0,1,1527580683641,114,247,162,161,57,269,15,229,1,1,1
0,1,1527580683692,118,247,162,161,57,269,15,229,1,1,1
0,1,1527580683724,121,247,162,161,57,269,15,229,1,1,1
0,1,1527580683758,124,247,162,161,57,269,15,229,1,1,1
0,1,1527580683792,128,247,162,161,57,269,15,229,1,1,1
0,1,1527580683825,131,247,162,161,57,269,15,229,1,1,1
0,1,1527580683857,135,247,162,161,57,269,15,229,1,1,1
0,1,1527580683891,138,247,162,161,57,269,15,229,1,1,1
0,1,1527580683923,142,247,162,161,57,269,15,229,1,1,1
0,1,1527580683955,145,247,162,161,57,269,15,229,1,1,1
0,1,1527580683989,149,247,162,161,57,269,15,229,1,1,1
0,1,1527580684037,153,247,162,161,57,269,15,229,1,1,1
0,1,1527580684071,156,247,162,161,57,269,15,229,1,1,1
0,1,1527580684112,159,247,162,161,57,269,15,229,1,1,1
0,1,1527580684138,163,247,162,161,57,269,15,229,1,1,1
0,1,1527580684170,166,247,162,161,57,269,15,229,1,1,1
0,1,1527580684202,170,247,162,161,57,269,15,229,1,1,1
0,1,1527580684236,173,247,162,161,57,269,15,229,1,1,1
0,1,1527580684269,177,247,162,161,57,269,15,229,1,1,1
0,1,1527580684302,180,247,162,161,57,269,15,229,1,1,1
13,3,1527580684334,180,247,162,161,57,269,15,229,1,1,1
