Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516606316961,2,46,254,-,257.0,162.0,15.0,232.0,51.0,268.0,1516606315608.0,0.0,,1.0,1.0
1516606317010,1,56,255,-,,,,,,,,,,,
1516606317026,1,62,255,-,,,,,,,,,,,
1516606317042,1,70,255,-,,,,,,,,,,,
1516606317059,1,78,255,-,,,,,,,,,,,
1516606317075,1,84,255,-,,,,,,,,,,,
1516606317092,1,91,255,-,,,,,,,,,,,
1516606317109,1,97,257,-,,,,,,,,,,,
1516606317125,1,102,258,-,,,,,,,,,,,
1516606317142,1,107,260,-,,,,,,,,,,,
1516606317159,1,111,262,-,,,,,,,,,,,
1516606317176,1,116,263,-,,,,,,,,,,,
1516606317192,1,120,265,-,,,,,,,,,,,
1516606317209,1,125,267,-,,,,,,,,,,,
1516606317225,1,129,269,-,,,,,,,,,,,
1516606317242,1,133,270,-,,,,,,,,,,,
1516606317259,1,136,272,-,,,,,,,,,,,
1516606317275,1,140,272,-,,,,,,,,,,,
1516606317292,1,144,273,-,,,,,,,,,,,
1516606317309,1,147,274,-,,,,,,,,,,,
1516606317325,1,151,275,-,,,,,,,,,,,
1516606317342,1,155,275,-,,,,,,,,,,,
1516606317359,1,159,275,-,,,,,,,,,,,
1516606317375,1,163,276,-,,,,,,,,,,,
1516606317392,1,167,277,-,,,,,,,,,,,
1516606317409,1,170,278,-,,,,,,,,,,,
1516606317425,1,173,278,-,,,,,,,,,,,
1516606317442,1,175,279,-,,,,,,,,,,,
1516606317459,1,178,279,-,,,,,,,,,,,
1516606317475,1,181,280,-,,,,,,,,,,,
1516606317493,1,183,280,-,,,,,,,,,,,
1516606317509,1,185,281,-,,,,,,,,,,,
1516606317526,1,188,281,-,,,,,,,,,,,
1516606317543,1,191,281,-,,,,,,,,,,,
1516606317559,1,194,281,-,,,,,,,,,,,
1516606317575,1,197,281,-,,,,,,,,,,,
1516606317592,1,201,281,-,,,,,,,,,,,
1516606317609,1,204,281,-,,,,,,,,,,,
1516606317625,1,207,281,-,,,,,,,,,,,
1516606317644,1,210,281,-,,,,,,,,,,,
1516606317659,1,213,281,-,,,,,,,,,,,
1516606317676,1,216,281,-,,,,,,,,,,,
1516606317693,1,219,281,-,,,,,,,,,,,
1516606317709,1,222,281,-,,,,,,,,,,,
1516606317725,1,223,281,-,,,,,,,,,,,
1516606317742,1,225,281,-,,,,,,,,,,,
1516606317759,1,226,281,-,,,,,,,,,,,
1516606317776,1,227,281,-,,,,,,,,,,,
1516606317792,1,228,281,-,,,,,,,,,,,
1516606317809,1,229,281,-,,,,,,,,,,,
1516606317843,1,230,281,-,,,,,,,,,,,
1516606317993,1,231,281,-,,,,,,,,,,,
1516606318026,1,232,281,-,,,,,,,,,,,
1516606318059,1,233,281,-,,,,,,,,,,,
1516606318092,1,234,281,-,,,,,,,,,,,
1516606318109,1,235,281,-,,,,,,,,,,,
1516606318142,1,236,281,-,,,,,,,,,,,
1516606318175,1,237,281,-,,,,,,,,,,,
1516606318275,1,238,281,-,,,,,,,,,,,
1516606318325,1,239,281,-,,,,,,,,,,,
1516606318376,1,240,281,-,,,,,,,,,,,
1516606318479,3,240,281,13,,,,,,,,,,,
