Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516606473226,2,38,256,-,311.0,146.0,15.0,232.0,51.0,268.0,1516606472316.0,0.0,,1.0,1.0
1516606473297,1,40,255,-,,,,,,,,,,,
1516606473314,1,44,255,-,,,,,,,,,,,
1516606473331,1,52,256,-,,,,,,,,,,,
1516606473346,1,64,257,-,,,,,,,,,,,
1516606473364,1,76,257,-,,,,,,,,,,,
1516606473380,1,89,257,-,,,,,,,,,,,
1516606473397,1,101,257,-,,,,,,,,,,,
1516606473413,1,115,257,-,,,,,,,,,,,
1516606473429,1,126,257,-,,,,,,,,,,,
1516606473446,1,137,257,-,,,,,,,,,,,
1516606473463,1,148,258,-,,,,,,,,,,,
1516606473480,1,157,258,-,,,,,,,,,,,
1516606473497,1,166,260,-,,,,,,,,,,,
1516606473513,1,174,260,-,,,,,,,,,,,
1516606473529,1,182,260,-,,,,,,,,,,,
1516606473547,1,188,260,-,,,,,,,,,,,
1516606473563,1,195,260,-,,,,,,,,,,,
1516606473580,1,203,260,-,,,,,,,,,,,
1516606473597,1,210,260,-,,,,,,,,,,,
1516606473613,1,217,260,-,,,,,,,,,,,
1516606473629,1,224,260,-,,,,,,,,,,,
1516606473647,1,231,260,-,,,,,,,,,,,
1516606473663,1,236,259,-,,,,,,,,,,,
1516606473679,1,241,259,-,,,,,,,,,,,
1516606473697,1,245,259,-,,,,,,,,,,,
1516606473713,1,249,258,-,,,,,,,,,,,
1516606473730,1,252,258,-,,,,,,,,,,,
1516606473747,1,256,258,-,,,,,,,,,,,
1516606473763,1,260,257,-,,,,,,,,,,,
1516606473781,1,262,257,-,,,,,,,,,,,
1516606473797,1,265,257,-,,,,,,,,,,,
1516606473813,1,267,256,-,,,,,,,,,,,
1516606473830,1,270,256,-,,,,,,,,,,,
1516606473848,1,271,256,-,,,,,,,,,,,
1516606473864,1,273,256,-,,,,,,,,,,,
1516606473881,1,275,256,-,,,,,,,,,,,
1516606473896,1,276,256,-,,,,,,,,,,,
1516606473913,1,278,256,-,,,,,,,,,,,
1516606473931,1,279,255,-,,,,,,,,,,,
1516606473947,1,281,255,-,,,,,,,,,,,
1516606473963,1,282,255,-,,,,,,,,,,,
1516606473980,1,283,255,-,,,,,,,,,,,
1516606473997,1,285,255,-,,,,,,,,,,,
1516606474014,1,286,255,-,,,,,,,,,,,
1516606474029,1,288,254,-,,,,,,,,,,,
1516606474046,1,289,254,-,,,,,,,,,,,
1516606474079,1,290,254,-,,,,,,,,,,,
1516606474129,1,291,254,-,,,,,,,,,,,
1516606474163,1,292,254,-,,,,,,,,,,,
1516606474195,1,293,254,-,,,,,,,,,,,
1516606474246,1,294,254,-,,,,,,,,,,,
1516606474474,3,294,254,13,,,,,,,,,,,
