Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,2,1527846566130,35,254,77,132,57,272,15,232,1,1,1
0,1,1527846566243,46,252,77,132,57,272,15,232,1,1,1
0,1,1527846566265,51,250,77,132,57,272,15,232,1,1,1
0,1,1527846566284,53,250,77,132,57,272,15,232,1,1,1
0,1,1527846566326,59,249,77,132,57,272,15,232,1,1,1
0,1,1527846566367,61,249,77,132,57,272,15,232,1,1,1
0,1,1527846566412,66,248,77,132,57,272,15,232,1,1,1
0,1,1527846566458,71,247,77,132,57,272,15,232,1,1,1
0,1,1527846566497,78,246,77,132,57,272,15,232,1,1,1
0,1,1527846566517,80,246,77,132,57,272,15,232,1,1,1
0,1,1527846566557,82,244,77,132,57,272,15,232,1,1,1
0,1,1527846566598,84,244,77,132,57,272,15,232,1,1,1
0,1,1527846566688,85,244,77,132,57,272,15,232,1,1,1
0,1,1527846566719,88,244,77,132,57,272,15,232,1,1,1
0,1,1527846566736,90,242,77,132,57,272,15,232,1,1,1
0,1,1527846566753,92,242,77,132,57,272,15,232,1,1,1
0,1,1527846566802,93,242,77,132,57,272,15,232,1,1,1
0,1,1527846566821,96,242,77,132,57,272,15,232,1,1,1
0,1,1527846566836,97,242,77,132,57,272,15,232,1,1,1
0,1,1527846566969,98,242,77,132,57,272,15,232,1,1,1
13,3,1527846567308,98,242,77,132,57,272,15,232,1,1,1
