Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516624320199,2,37.7140007019043,245.7140045166016,,121.0,79.0,15.0,228.0,51.0,264.0,1516624311514.0,0.0,,1.0,1.0
1516624320361,1,44.77799987792969,251.1510009765625,,,,,,,,,,,,
1516624320378,1,47.22900009155274,251.93299865722656,,,,,,,,,,,,
1516624320390,1,49.41600036621094,252.6629943847656,,,,,,,,,,,,
1516624320409,1,51.19200134277344,253.406005859375,,,,,,,,,,,,
1516624320424,1,53.57899856567383,254.09500122070312,,,,,,,,,,,,
1516624320442,1,54.58000183105469,254.09500122070312,,,,,,,,,,,,
1516624320456,1,55.73199844360352,254.97000122070312,,,,,,,,,,,,
1516624320475,1,56.87699890136719,254.85699462890625,,,,,,,,,,,,
1516624320488,1,58.01800155639648,255.3520050048828,,,,,,,,,,,,
1516624320507,1,59.17599868774414,255.61900329589844,,,,,,,,,,,,
1516624320522,1,59.89500045776367,256.08599853515625,,,,,,,,,,,,
1516624320544,1,60.0,256.0,,,,,,,,,,,,
1516624320555,1,61.37300109863281,256.38101196289057,,,,,,,,,,,,
1516624320575,1,62.14799880981445,256.38101196289057,,,,,,,,,,,,
1516624320587,1,62.95700073242188,256.38101196289057,,,,,,,,,,,,
1516624320607,1,63.68899917602539,256.8309936523437,,,,,,,,,,,,
1516624320621,1,64.95800018310547,256.76199340820307,,,,,,,,,,,,
1516624320641,1,65.53500366210939,257.1430053710937,,,,,,,,,,,,
1516624320654,1,66.39600372314453,257.1430053710937,,,,,,,,,,,,
1516624320673,1,67.08699798583984,257.1430053710937,,,,,,,,,,,,
1516624320687,1,67.87899780273439,257.59298706054693,,,,,,,,,,,,
1516624320706,1,68.61299896240234,257.52398681640625,,,,,,,,,,,,
1516624320721,1,69.43499755859375,258.00601196289057,,,,,,,,,,,,
1516624320743,1,70.16400146484375,258.2860107421875,,,,,,,,,,,,
1516624320753,1,70.91300201416016,258.72198486328125,,,,,,,,,,,,
1516624320773,1,71.64299774169922,259.07101440429693,,,,,,,,,,,,
1516624320789,1,72.94000244140625,259.42898559570307,,,,,,,,,,,,
1516624320806,1,73.96800231933594,259.8729858398437,,,,,,,,,,,,
1516624320821,1,75.12699890136719,260.19000244140625,,,,,,,,,,,,
1516624320839,1,76.74500274658203,260.57101440429693,,,,,,,,,,,,
1516624320857,1,78.80500030517578,261.06201171875,,,,,,,,,,,,
1516624320870,1,81.44200134277344,261.81399536132807,,,,,,,,,,,,
1516624320889,1,83.62699890136719,262.5419921875,,,,,,,,,,,,
1516624320904,1,85.16400146484375,262.4760131835937,,,,,,,,,,,,
1516624320923,1,85.74099731445312,262.4760131835937,,,,,,,,,,,,
1516624320944,1,86.52799987792969,262.4760131835937,,,,,,,,,,,,
1516624320953,1,87.2969970703125,262.4760131835937,,,,,,,,,,,,
1516624320972,1,88.46900177001953,262.4760131835937,,,,,,,,,,,,
1516624320986,1,90.5780029296875,263.33599853515625,,,,,,,,,,,,
1516624321006,1,92.2760009765625,264.04299926757807,,,,,,,,,,,,
1516624321019,1,93.38999938964844,264.43798828125,,,,,,,,,,,,
1516624321039,1,94.1520004272461,264.81900024414057,,,,,,,,,,,,
1516624321054,1,94.947998046875,264.76199340820307,,,,,,,,,,,,
1516624321072,1,95.68399810791016,264.76199340820307,,,,,,,,,,,,
1516624321085,1,96.43699645996094,265.19900512695307,,,,,,,,,,,,
1516624321104,1,97.16400146484376,265.92599487304693,,,,,,,,,,,,
1516624321122,1,98.35399627685548,266.2860107421875,,,,,,,,,,,,
1516624321135,1,99.1500015258789,266.6669921875,,,,,,,,,,,,
1516624321154,1,99.83200073242188,266.6669921875,,,,,,,,,,,,
1516624321172,1,100.6729965209961,266.6669921875,,,,,,,,,,,,
1516624321186,1,100.99500274658205,266.6669921875,,,,,,,,,,,,
1516624321204,1,101.79199981689452,266.6669921875,,,,,,,,,,,,
1516624321219,1,102.55500030517578,266.6669921875,,,,,,,,,,,,
1516624321238,1,103.29299926757812,266.6669921875,,,,,,,,,,,,
1516624321253,1,103.80999755859376,266.6669921875,,,,,,,,,,,,
1516624321271,1,104.18199920654295,266.6669921875,,,,,,,,,,,,
1516624321320,1,104.38099670410156,266.6669921875,,,,,,,,,,,,
1516624321351,1,104.76200103759766,266.6669921875,,,,,,,,,,,,
1516624321370,1,105.33300018310548,266.6669921875,,,,,,,,,,,,
1516624321434,1,105.52400207519531,266.6669921875,,,,,,,,,,,,
1516624321716,1,105.52400207519531,267.04800415039057,,,,,,,,,,,,
1516624321767,1,104.68800354003906,267.04800415039057,,,,,,,,,,,,
1516624321787,1,104.0,267.0,,,,,,,,,,,,
1516624321801,1,104.0,268.0,,,,,,,,,,,,
1516624321818,1,104.0,268.0,,,,,,,,,,,,
1516624321884,1,103.61900329589844,268.19000244140625,,,,,,,,,,,,
1516624321906,1,103.0479965209961,268.19000244140625,,,,,,,,,,,,
1516624321917,1,102.85700225830078,268.72000122070307,,,,,,,,,,,,
1516624321936,1,102.85700225830078,269.1430053710937,,,,,,,,,,,,
1516624322385,1,102.47599792480469,268.95199584960943,,,,,,,,,,,,
1516624322589,1,101.7979965209961,269.5469970703125,,,,,,,,,,,,
1516624322605,1,101.14299774169922,270.2860107421875,,,,,,,,,,,,
1516624322637,3,101.14299774169922,270.2860107421875,13.0,,,,,,,,,,,
1516624322858,0,101.14299774169922,270.2860107421875,,,,,,,,,,,,
