Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516606593834,2,47,385,-,315.5,287.0,27.5,376.0,63.5,412.0,1516606589972.0,0.0,,1.0,1.0
1516606593884,1,50,386,-,,,,,,,,,,,
1516606593900,1,56,386,-,,,,,,,,,,,
1516606593917,1,67,387,-,,,,,,,,,,,
1516606593933,1,80,389,-,,,,,,,,,,,
1516606593950,1,94,390,-,,,,,,,,,,,
1516606593967,1,106,392,-,,,,,,,,,,,
1516606593983,1,115,394,-,,,,,,,,,,,
1516606593999,1,121,396,-,,,,,,,,,,,
1516606594017,1,128,398,-,,,,,,,,,,,
1516606594033,1,133,400,-,,,,,,,,,,,
1516606594050,1,138,402,-,,,,,,,,,,,
1516606594067,1,141,403,-,,,,,,,,,,,
1516606594084,1,145,403,-,,,,,,,,,,,
1516606594100,1,148,404,-,,,,,,,,,,,
1516606594117,1,151,405,-,,,,,,,,,,,
1516606594135,1,153,405,-,,,,,,,,,,,
1516606594162,1,155,406,-,,,,,,,,,,,
1516606594167,1,158,406,-,,,,,,,,,,,
1516606594183,1,161,407,-,,,,,,,,,,,
1516606594199,1,165,407,-,,,,,,,,,,,
1516606594216,1,169,408,-,,,,,,,,,,,
1516606594235,1,173,408,-,,,,,,,,,,,
1516606594250,1,177,409,-,,,,,,,,,,,
1516606594266,1,181,410,-,,,,,,,,,,,
1516606594283,1,184,411,-,,,,,,,,,,,
1516606594299,1,189,411,-,,,,,,,,,,,
1516606594316,1,194,412,-,,,,,,,,,,,
1516606594333,1,199,413,-,,,,,,,,,,,
1516606594350,1,203,413,-,,,,,,,,,,,
1516606594368,1,208,413,-,,,,,,,,,,,
1516606594385,1,212,413,-,,,,,,,,,,,
1516606594401,1,215,413,-,,,,,,,,,,,
1516606594417,1,219,413,-,,,,,,,,,,,
1516606594434,1,222,413,-,,,,,,,,,,,
1516606594450,1,225,413,-,,,,,,,,,,,
1516606594466,1,227,414,-,,,,,,,,,,,
1516606594483,1,229,414,-,,,,,,,,,,,
1516606594500,1,232,414,-,,,,,,,,,,,
1516606594518,1,234,414,-,,,,,,,,,,,
1516606594534,1,236,414,-,,,,,,,,,,,
1516606594553,1,238,414,-,,,,,,,,,,,
1516606594566,1,240,414,-,,,,,,,,,,,
1516606594587,1,242,414,-,,,,,,,,,,,
1516606594605,1,245,414,-,,,,,,,,,,,
1516606594616,1,247,414,-,,,,,,,,,,,
1516606594636,1,250,414,-,,,,,,,,,,,
1516606594652,1,253,414,-,,,,,,,,,,,
1516606594669,1,257,414,-,,,,,,,,,,,
1516606594685,1,261,413,-,,,,,,,,,,,
1516606594702,1,265,413,-,,,,,,,,,,,
1516606594719,1,268,412,-,,,,,,,,,,,
1516606594737,1,270,412,-,,,,,,,,,,,
1516606594752,1,271,412,-,,,,,,,,,,,
1516606594768,1,272,412,-,,,,,,,,,,,
1516606594785,1,273,412,-,,,,,,,,,,,
1516606594802,1,274,412,-,,,,,,,,,,,
1516606594818,1,276,412,-,,,,,,,,,,,
1516606594834,1,278,412,-,,,,,,,,,,,
1516606594852,1,279,412,-,,,,,,,,,,,
1516606594868,1,281,412,-,,,,,,,,,,,
1516606594886,1,283,412,-,,,,,,,,,,,
1516606594902,1,284,412,-,,,,,,,,,,,
1516606594918,1,285,412,-,,,,,,,,,,,
1516606594934,1,286,412,-,,,,,,,,,,,
1516606594951,1,287,412,-,,,,,,,,,,,
1516606594968,1,288,412,-,,,,,,,,,,,
1516606594986,1,289,412,-,,,,,,,,,,,
1516606595001,1,290,412,-,,,,,,,,,,,
1516606595017,1,291,412,-,,,,,,,,,,,
1516606595049,1,292,412,-,,,,,,,,,,,
1516606595068,1,293,412,-,,,,,,,,,,,
1516606595083,1,294,412,-,,,,,,,,,,,
1516606595101,1,295,412,-,,,,,,,,,,,
1516606595133,1,296,412,-,,,,,,,,,,,
1516606595166,1,297,412,-,,,,,,,,,,,
1516606595200,1,298,412,-,,,,,,,,,,,
1516606595621,1,299,412,-,,,,,,,,,,,
1516606595683,3,299,412,13,,,,,,,,,,,
