Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,2,1530097209476,40,265,124,152,57,267,15,227,1,1,1
0,1,1530097209664,53,263,124,152,57,267,15,227,1,1,1
0,1,1530097209681,65,261,124,152,57,267,15,227,1,1,1
0,1,1530097209701,73,261,124,152,57,267,15,227,1,1,1
0,1,1530097209718,83,261,124,152,57,267,15,227,1,1,1
0,1,1530097209733,90,263,124,152,57,267,15,227,1,1,1
0,1,1530097209752,96,265,124,152,57,267,15,227,1,1,1
0,1,1530097209765,98,267,124,152,57,267,15,227,1,1,1
0,1,1530097209787,101,269,124,152,57,267,15,227,1,1,1
0,1,1530097209807,104,271,124,152,57,267,15,227,1,1,1
0,1,1530097209825,105,271,124,152,57,267,15,227,1,1,1
0,1,1530097209836,107,272,124,152,57,267,15,227,1,1,1
0,1,1530097209849,107,272,124,152,57,267,15,227,1,1,1
0,1,1530097209870,108,272,124,152,57,267,15,227,1,1,1
0,1,1530097209884,108,272,124,152,57,267,15,227,1,1,1
0,1,1530097209903,109,272,124,152,57,267,15,227,1,1,1
0,1,1530097209921,109,272,124,152,57,267,15,227,1,1,1
0,1,1530097209936,109,272,124,152,57,267,15,227,1,1,1
0,1,1530097209970,109,272,124,152,57,267,15,227,1,1,1
0,1,1530097209987,109,272,124,152,57,267,15,227,1,1,1
0,1,1530097210004,111,273,124,152,57,267,15,227,1,1,1
0,1,1530097210032,112,273,124,152,57,267,15,227,1,1,1
0,1,1530097210056,116,274,124,152,57,267,15,227,1,1,1
0,1,1530097210083,118,275,124,152,57,267,15,227,1,1,1
0,1,1530097210107,123,276,124,152,57,267,15,227,1,1,1
0,1,1530097210122,126,277,124,152,57,267,15,227,1,1,1
0,1,1530097210140,129,278,124,152,57,267,15,227,1,1,1
0,1,1530097210156,130,278,124,152,57,267,15,227,1,1,1
0,1,1530097210174,131,278,124,152,57,267,15,227,1,1,1
0,1,1530097210191,131,278,124,152,57,267,15,227,1,1,1
0,1,1530097210224,132,278,124,152,57,267,15,227,1,1,1
0,1,1530097210241,133,278,124,152,57,267,15,227,1,1,1
0,1,1530097210259,134,278,124,152,57,267,15,227,1,1,1
0,1,1530097210276,135,278,124,152,57,267,15,227,1,1,1
0,1,1530097210293,135,278,124,152,57,267,15,227,1,1,1
0,1,1530097210309,136,278,124,152,57,267,15,227,1,1,1
0,1,1530097210325,136,278,124,152,57,267,15,227,1,1,1
0,1,1530097210343,137,278,124,152,57,267,15,227,1,1,1
0,1,1530097210362,138,278,124,152,57,267,15,227,1,1,1
0,1,1530097210380,139,278,124,152,57,267,15,227,1,1,1
0,1,1530097210398,140,278,124,152,57,267,15,227,1,1,1
0,1,1530097210410,140,278,124,152,57,267,15,227,1,1,1
0,1,1530097210427,141,278,124,152,57,267,15,227,1,1,1
0,1,1530097210447,141,278,124,152,57,267,15,227,1,1,1
0,1,1530097210463,141,278,124,152,57,267,15,227,1,1,1
0,1,1530097210478,141,278,124,152,57,267,15,227,1,1,1
0,1,1530097210544,142,278,124,152,57,267,15,227,1,1,1
0,1,1530097210561,142,278,124,152,57,267,15,227,1,1,1
0,1,1530097210595,143,278,124,152,57,267,15,227,1,1,1
0,1,1530097210612,143,278,124,152,57,267,15,227,1,1,1
0,1,1530097210646,144,278,124,152,57,267,15,227,1,1,1
0,1,1530097210663,144,278,124,152,57,267,15,227,1,1,1
0,1,1530097210714,145,278,124,152,57,267,15,227,1,1,1
0,1,1530097210735,145,278,124,152,57,267,15,227,1,1,1
0,1,1530097210749,145,278,124,152,57,267,15,227,1,1,1
0,1,1530097210765,145,278,124,152,57,267,15,227,1,1,1
0,1,1530097210782,145,278,124,152,57,267,15,227,1,1,1
0,1,1530097210798,145,278,124,152,57,267,15,227,1,1,1
0,1,1530097210877,145,278,124,152,57,267,15,227,1,1,1
13,3,1530097210878,145,278,124,152,57,267,15,227,1,1,1
