Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516356373249,0,0,0,-,327.5,598.0,27.5,661.0,63.5,697.0,1516356373026.0,0.0,,1.0,1.0
1516356373447,0,0,0,-,,,,,,,,,,,
1516356373648,0,0,0,-,,,,,,,,,,,
1516356373849,0,0,0,-,,,,,,,,,,,
1516356374050,0,0,0,-,,,,,,,,,,,
1516356374251,0,0,0,-,,,,,,,,,,,
1516356374440,2,95,690,-,,,,,,,,,,,
1516356374461,3,95,690,10,,,,,,,,,,,
1516356374853,0,0,0,-,,,,,,,,,,,
1516356375054,0,0,0,-,,,,,,,,,,,
1516356375256,0,0,0,-,,,,,,,,,,,
1516356375457,0,0,0,-,,,,,,,,,,,
1516356375530,2,94,696,-,,,,,,,,,,,
1516356375580,3,94,696,10,,,,,,,,,,,
1516356375879,0,0,0,-,,,,,,,,,,,
1516356375882,2,98,688,-,,,,,,,,,,,
1516356375962,3,98,688,10,,,,,,,,,,,
1516356376262,0,0,0,-,,,,,,,,,,,
1516356376463,0,0,0,-,,,,,,,,,,,
1516356376664,0,0,0,-,,,,,,,,,,,
1516356376865,0,0,0,-,,,,,,,,,,,
1516356377066,0,0,0,-,,,,,,,,,,,
1516356377267,0,0,0,-,,,,,,,,,,,
1516356377430,2,104,685,-,,,,,,,,,,,
1516356377494,3,104,685,10,,,,,,,,,,,
1516356377869,0,0,0,-,,,,,,,,,,,
1516356378070,0,0,0,-,,,,,,,,,,,
1516356378121,2,114,695,-,,,,,,,,,,,
1516356378164,3,114,695,10,,,,,,,,,,,
1516356378472,0,0,0,-,,,,,,,,,,,
1516356378672,0,0,0,-,,,,,,,,,,,
1516356378874,0,0,0,-,,,,,,,,,,,
1516356378950,2,99,684,-,,,,,,,,,,,
1516356379051,3,99,684,10,,,,,,,,,,,
1516356379288,0,0,0,-,,,,,,,,,,,
1516356379488,0,0,0,-,,,,,,,,,,,
1516356379620,2,106,690,-,,,,,,,,,,,
1516356379681,3,106,690,10,,,,,,,,,,,
1516356379890,0,0,0,-,,,,,,,,,,,
1516356380090,0,0,0,-,,,,,,,,,,,
1516356380292,0,0,0,-,,,,,,,,,,,
1516356380423,2,106,693,-,,,,,,,,,,,
1516356380484,3,106,693,10,,,,,,,,,,,
1516356380694,0,0,0,-,,,,,,,,,,,
1516356380766,2,108,692,-,,,,,,,,,,,
1516356380813,3,108,692,10,,,,,,,,,,,
1516356381096,0,0,0,-,,,,,,,,,,,
1516356381297,0,0,0,-,,,,,,,,,,,
1516356381498,0,0,0,-,,,,,,,,,,,
1516356381699,0,0,0,-,,,,,,,,,,,
1516356381898,2,115,696,-,,,,,,,,,,,
1516356382001,3,115,696,10,,,,,,,,,,,
1516356382292,2,116,696,-,,,,,,,,,,,
1516356382409,3,116,696,10,,,,,,,,,,,
1516356382704,0,0,0,-,,,,,,,,,,,
1516356382905,0,0,0,-,,,,,,,,,,,
1516356383106,0,0,0,-,,,,,,,,,,,
1516356383307,0,0,0,-,,,,,,,,,,,
1516356383509,0,0,0,-,,,,,,,,,,,
1516356383709,0,0,0,-,,,,,,,,,,,
1516356383911,0,0,0,-,,,,,,,,,,,
1516356384112,0,0,0,-,,,,,,,,,,,
1516356384313,0,0,0,-,,,,,,,,,,,
1516356384514,0,0,0,-,,,,,,,,,,,
1516356384598,2,42,684,-,,,,,,,,,,,
1516356384669,1,54,693,-,,,,,,,,,,,
1516356384684,1,85,694,-,,,,,,,,,,,
1516356384689,1,96,690,-,,,,,,,,,,,
1516356384701,1,105,687,-,,,,,,,,,,,
1516356384715,1,117,684,-,,,,,,,,,,,
1516356384732,1,128,681,-,,,,,,,,,,,
1516356384747,1,139,678,-,,,,,,,,,,,
1516356384764,1,148,676,-,,,,,,,,,,,
1516356384781,1,154,676,-,,,,,,,,,,,
1516356384797,1,159,676,-,,,,,,,,,,,
1516356384814,1,163,676,-,,,,,,,,,,,
1516356384831,1,167,676,-,,,,,,,,,,,
1516356384848,1,170,676,-,,,,,,,,,,,
1516356384864,1,172,676,-,,,,,,,,,,,
1516356384881,1,175,675,-,,,,,,,,,,,
1516356384922,3,175,675,13,,,,,,,,,,,
1516356385123,0,175,675,-,,,,,,,,,,,
1516356385324,0,175,675,-,,,,,,,,,,,
1516356385524,0,175,675,-,,,,,,,,,,,
1516356385725,0,175,675,-,,,,,,,,,,,
1516356385925,0,175,675,-,,,,,,,,,,,
1516356386126,0,175,675,-,,,,,,,,,,,
1516356386326,0,175,675,-,,,,,,,,,,,
1516356386526,0,175,675,-,,,,,,,,,,,
1516356386727,0,175,675,-,,,,,,,,,,,
1516356386928,0,175,675,-,,,,,,,,,,,
1516356387129,0,175,675,-,,,,,,,,,,,
1516356387331,0,175,675,-,,,,,,,,,,,
1516356387531,0,175,675,-,,,,,,,,,,,
1516356387732,0,175,675,-,,,,,,,,,,,
1516356387814,2,52,683,-,,,,,,,,,,,
1516356387833,1,60,682,-,,,,,,,,,,,
1516356387851,1,65,682,-,,,,,,,,,,,
1516356387866,1,73,682,-,,,,,,,,,,,
1516356387881,1,81,682,-,,,,,,,,,,,
