Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516606726839,2,47,438,-,173.5,356.875,27.5,423.875,63.5,459.875,1516606724701.0,0.0,,1.0,1.0
1516606726890,1,58,437,-,,,,,,,,,,,
1516606726903,1,61,437,-,,,,,,,,,,,
1516606726918,1,64,437,-,,,,,,,,,,,
1516606726935,1,67,437,-,,,,,,,,,,,
1516606726953,1,70,437,-,,,,,,,,,,,
1516606726970,1,72,437,-,,,,,,,,,,,
1516606726985,1,74,437,-,,,,,,,,,,,
1516606727004,1,76,437,-,,,,,,,,,,,
1516606727020,1,78,437,-,,,,,,,,,,,
1516606727036,1,81,438,-,,,,,,,,,,,
1516606727053,1,83,438,-,,,,,,,,,,,
1516606727070,1,85,439,-,,,,,,,,,,,
1516606727088,1,87,440,-,,,,,,,,,,,
1516606727103,1,89,441,-,,,,,,,,,,,
1516606727120,1,91,441,-,,,,,,,,,,,
1516606727141,1,93,441,-,,,,,,,,,,,
1516606727151,1,96,441,-,,,,,,,,,,,
1516606727169,1,100,441,-,,,,,,,,,,,
1516606727186,1,105,441,-,,,,,,,,,,,
1516606727203,1,110,441,-,,,,,,,,,,,
1516606727219,1,115,441,-,,,,,,,,,,,
1516606727236,1,123,441,-,,,,,,,,,,,
1516606727253,1,132,441,-,,,,,,,,,,,
1516606727272,1,142,441,-,,,,,,,,,,,
1516606727288,1,152,441,-,,,,,,,,,,,
1516606727303,1,162,441,-,,,,,,,,,,,
1516606727320,1,172,441,-,,,,,,,,,,,
1516606727336,1,181,441,-,,,,,,,,,,,
1516606727353,1,190,441,-,,,,,,,,,,,
1516606727371,1,196,440,-,,,,,,,,,,,
1516606727388,1,203,440,-,,,,,,,,,,,
1516606727403,1,209,440,-,,,,,,,,,,,
1516606727420,1,214,439,-,,,,,,,,,,,
1516606727436,1,219,439,-,,,,,,,,,,,
1516606727453,1,222,438,-,,,,,,,,,,,
1516606727470,1,225,438,-,,,,,,,,,,,
1516606727486,1,228,438,-,,,,,,,,,,,
1516606727504,1,230,438,-,,,,,,,,,,,
1516606727519,1,232,438,-,,,,,,,,,,,
