Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516609760953,2,47,444,-,296.5,255.875,27.5,423.875,63.5,459.875,1516609757472.0,0.0,,1.0,1.0
1516609761015,1,52,442,-,,,,,,,,,,,
1516609761031,1,55,442,-,,,,,,,,,,,
1516609761048,1,58,442,-,,,,,,,,,,,
1516609761064,1,62,441,-,,,,,,,,,,,
1516609761081,1,68,441,-,,,,,,,,,,,
1516609761098,1,76,440,-,,,,,,,,,,,
1516609761114,1,84,439,-,,,,,,,,,,,
1516609761131,1,94,438,-,,,,,,,,,,,
1516609761147,1,106,437,-,,,,,,,,,,,
1516609761165,1,117,435,-,,,,,,,,,,,
1516609761181,1,125,435,-,,,,,,,,,,,
1516609761198,1,137,434,-,,,,,,,,,,,
1516609761214,1,149,432,-,,,,,,,,,,,
1516609761231,1,160,431,-,,,,,,,,,,,
1516609761248,1,172,430,-,,,,,,,,,,,
1516609761265,1,182,430,-,,,,,,,,,,,
1516609761281,1,192,430,-,,,,,,,,,,,
1516609761298,1,203,429,-,,,,,,,,,,,
1516609761315,1,212,429,-,,,,,,,,,,,
1516609761332,1,218,428,-,,,,,,,,,,,
1516609761348,1,226,428,-,,,,,,,,,,,
1516609761365,1,233,428,-,,,,,,,,,,,
1516609761382,1,239,428,-,,,,,,,,,,,
1516609761398,1,245,428,-,,,,,,,,,,,
1516609761415,1,249,428,-,,,,,,,,,,,
1516609761431,1,253,428,-,,,,,,,,,,,
1516609761448,1,256,428,-,,,,,,,,,,,
1516609761464,1,259,428,-,,,,,,,,,,,
1516609761481,1,261,428,-,,,,,,,,,,,
1516609761498,1,264,428,-,,,,,,,,,,,
1516609761515,1,265,428,-,,,,,,,,,,,
1516609761531,1,267,428,-,,,,,,,,,,,
1516609761548,1,268,428,-,,,,,,,,,,,
1516609761565,1,269,428,-,,,,,,,,,,,
1516609761581,1,270,428,-,,,,,,,,,,,
1516609761598,1,271,428,-,,,,,,,,,,,
1516609761615,1,272,428,-,,,,,,,,,,,
1516609761647,1,273,428,-,,,,,,,,,,,
1516609761681,1,274,428,-,,,,,,,,,,,
1516609761898,1,275,428,-,,,,,,,,,,,
1516609761964,1,276,428,-,,,,,,,,,,,
1516609762031,1,277,428,-,,,,,,,,,,,
1516609762132,1,278,428,-,,,,,,,,,,,
1516609762366,1,278,429,-,,,,,,,,,,,
1516609762423,3,278,429,13,,,,,,,,,,,
