Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,2,1527845646846,93,247,248,125,57,272,15,232,1,1,1
0,1,1527845646969,102,247,248,125,57,272,15,232,1,1,1
0,1,1527845647169,111,247,248,125,57,272,15,232,1,1,1
0,1,1527845647369,120,247,248,125,57,272,15,232,1,1,1
0,1,1527845647553,129,247,248,125,57,272,15,232,1,1,1
0,1,1527845647735,138,247,248,125,57,272,15,232,1,1,1
0,1,1527845647919,147,247,248,125,57,272,15,232,1,1,1
0,1,1527845648102,156,247,248,125,57,272,15,232,1,1,1
0,1,1527845648286,165,247,248,125,57,272,15,232,1,1,1
0,1,1527845648469,174,247,248,125,57,272,15,232,1,1,1
0,1,1527845648636,183,247,248,125,57,272,15,232,1,1,1
0,1,1527845648803,192,247,248,125,57,272,15,232,1,1,1
0,1,1527845649069,192,247,248,125,57,272,15,232,1,1,1
13,3,1527845649250,192,247,248,125,57,272,15,232,1,1,1
0,0,1527845649497,192,247,248,125,57,272,15,232,1,1,1
0,2,1527845740982,37,247,248,125,57,272,15,232,1,1,1
0,1,1527845741110,59,247,248,125,57,272,15,232,1,1,1
0,1,1527845741304,80,247,248,125,57,272,15,232,1,1,1
0,1,1527845741502,101,247,248,125,57,272,15,232,1,1,1
0,1,1527845741688,121,247,248,125,57,272,15,232,1,1,1
0,1,1527845741869,142,247,248,125,57,272,15,232,1,1,1
0,1,1527845742053,164,247,248,125,57,272,15,232,1,1,1
0,1,1527845742236,185,247,248,125,57,272,15,232,1,1,1
0,1,1527845742420,207,247,248,125,57,272,15,232,1,1,1
0,1,1527845742602,228,247,248,125,57,272,15,232,1,1,1
0,1,1527845742787,249,247,248,125,57,272,15,232,1,1,1
0,1,1527845742954,270,247,248,125,57,272,15,232,1,1,1
0,1,1527845743204,269,247,248,125,57,272,15,232,1,1,1
13,3,1527845743388,269,247,248,125,57,272,15,232,1,1,1
