Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516606869884,2,112.0,373.0,-,246.984375,277.875,87.984375,350.875,123.984375,386.875,1516606866708.0,0.0,,1.0,1.0
1516606870091,1,121.3550033569336,374.1310119628906,-,,,,,,,,,,,
1516606870131,1,126.36299896240234,374.47601318359375,-,,,,,,,,,,,
1516606870143,1,130.78500366210938,375.1940002441406,-,,,,,,,,,,,
1516606870156,1,134.56399536132812,375.55999755859375,-,,,,,,,,,,,
1516606870160,1,137.0,376.0,-,,,,,,,,,,,
1516606870168,1,140.0,376.0,-,,,,,,,,,,,
1516606870187,1,143.0,376.0,-,,,,,,,,,,,
1516606870203,1,146.0,376.0,-,,,,,,,,,,,
1516606870220,1,148.0,376.0,-,,,,,,,,,,,
1516606870235,1,149.0,376.0,-,,,,,,,,,,,
1516606870253,1,151.0,376.0,-,,,,,,,,,,,
1516606870268,1,153.0,376.0,-,,,,,,,,,,,
1516606870287,1,155.0,376.0,-,,,,,,,,,,,
1516606870302,1,158.0,376.0,-,,,,,,,,,,,
1516606870319,1,162.2469940185547,375.62701416015625,-,,,,,,,,,,,
1516606870335,1,166.13299560546875,375.6189880371094,-,,,,,,,,,,,
1516606870352,1,169.73800659179688,375.6189880371094,-,,,,,,,,,,,
1516606870368,1,172.6580047607422,375.6189880371094,-,,,,,,,,,,,
1516606870387,1,174.91200256347656,375.6189880371094,-,,,,,,,,,,,
1516606870401,1,177.49899291992188,375.6189880371094,-,,,,,,,,,,,
1516606870419,1,179.74200439453125,375.6189880371094,-,,,,,,,,,,,
1516606870438,1,182.4960021972656,375.6189880371094,-,,,,,,,,,,,
1516606870451,1,185.0,376.0,-,,,,,,,,,,,
1516606870469,1,190.34300231933597,376.5249938964844,-,,,,,,,,,,,
1516606870489,1,194.11199951171875,377.260009765625,-,,,,,,,,,,,
1516606870505,1,197.2610015869141,377.9819946289063,-,,,,,,,,,,,
1516606870519,1,200.5279998779297,378.7030029296875,-,,,,,,,,,,,
1516606870536,1,203.43800354003903,379.4309997558594,-,,,,,,,,,,,
1516606870554,1,207.8600006103516,379.80999755859375,-,,,,,,,,,,,
1516606870574,1,213.5959930419922,380.5090026855469,-,,,,,,,,,,,
1516606870586,1,219.46299743652344,380.5710144042969,-,,,,,,,,,,,
1516606870603,1,223.6490020751953,380.31298828125,-,,,,,,,,,,,
1516606870619,1,228.11900329589844,379.5669860839844,-,,,,,,,,,,,
1516606870637,1,232.5070037841797,378.8659973144531,-,,,,,,,,,,,
1516606870652,1,238.96499633789062,377.5419921875,-,,,,,,,,,,,
1516606870669,1,245.48800659179688,376.0570068359375,-,,,,,,,,,,,
1516606870686,1,250.79600524902344,375.1109924316406,-,,,,,,,,,,,
1516606870705,1,254.8650054931641,374.3980102539063,-,,,,,,,,,,,
1516606870720,1,258.92800903320307,373.6619873046875,-,,,,,,,,,,,
1516606870737,1,262.25,373.3330078125,-,,,,,,,,,,,
1516606870753,1,265.91900634765625,373.3330078125,-,,,,,,,,,,,
1516606870770,1,268.8389892578125,373.3330078125,-,,,,,,,,,,,
1516606870788,1,272.07901000976557,373.3330078125,-,,,,,,,,,,,
1516606870802,1,275.1019897460937,373.3330078125,-,,,,,,,,,,,
1516606870820,1,277.41299438476557,372.9519958496094,-,,,,,,,,,,,
1516606870836,1,279.60400390625,372.5710144042969,-,,,,,,,,,,,
1516606870852,1,282.3970031738281,372.3529968261719,-,,,,,,,,,,,
1516606870872,1,285.9429931640625,371.6109924316406,-,,,,,,,,,,,
1516606870887,1,289.25,370.8739929199219,-,,,,,,,,,,,
1516606870904,1,292.84600830078125,370.2860107421875,-,,,,,,,,,,,
1516606870920,1,296.489990234375,369.9049987792969,-,,,,,,,,,,,
1516606870938,1,300.21600341796875,369.4429931640625,-,,,,,,,,,,,
1516606870954,1,303.0979919433594,368.7019958496094,-,,,,,,,,,,,
1516606870972,1,305.23199462890625,368.3810119628906,-,,,,,,,,,,,
1516606870989,1,307.3009948730469,367.6610107421875,-,,,,,,,,,,,
1516606871007,1,309.8940124511719,367.2879943847656,-,,,,,,,,,,,
1516606871022,1,312.8699951171875,366.9249877929688,-,,,,,,,,,,,
1516606871038,1,316.42401123046875,366.5820007324219,-,,,,,,,,,,,
1516606871053,1,319.44000244140625,366.47601318359375,-,,,,,,,,,,,
1516606871072,1,321.81500244140625,365.8710021972656,-,,,,,,,,,,,
1516606871087,1,323.9989929199219,365.14300537109375,-,,,,,,,,,,,
1516606871107,1,326.1109924316406,364.5710144042969,-,,,,,,,,,,,
1516606871123,1,328.24200439453125,364.1099853515625,-,,,,,,,,,,,
1516606871139,1,330.5920104980469,363.3269958496094,-,,,,,,,,,,,
1516606871157,1,331.9490051269531,362.59698486328125,-,,,,,,,,,,,
1516606871171,1,333.0379943847656,361.8619995117188,-,,,,,,,,,,,
1516606871189,1,334.5050048828125,361.9049987792969,-,,,,,,,,,,,
1516606871205,1,335.6109924316406,361.5239868164063,-,,,,,,,,,,,
1516606871222,1,336.3299865722656,361.1940002441406,-,,,,,,,,,,,
1516606871246,1,337.4490051269531,360.7619934082031,-,,,,,,,,,,,
1516606871256,1,338.16900634765625,360.7619934082031,-,,,,,,,,,,,
1516606871271,1,338.85699462890625,360.7619934082031,-,,,,,,,,,,,
1516606871289,1,339.2590026855469,360.7619934082031,-,,,,,,,,,,,
1516606871307,1,340.0,360.0,-,,,,,,,,,,,
1516606871322,1,340.2489929199219,360.322998046875,-,,,,,,,,,,,
1516606871357,1,340.5710144042969,360.3810119628906,-,,,,,,,,,,,
1516606871371,1,340.9830017089844,360.3810119628906,-,,,,,,,,,,,
1516606871389,1,341.760986328125,360.3810119628906,-,,,,,,,,,,,
1516606871404,1,342.50201416015625,360.3810119628906,-,,,,,,,,,,,
1516606871421,1,343.2179870605469,360.3810119628906,-,,,,,,,,,,,
1516606871439,1,343.9540100097656,360.3810119628906,-,,,,,,,,,,,
1516606871455,1,344.0,360.0,-,,,,,,,,,,,
1516606871474,1,345.0,360.0,-,,,,,,,,,,,
1516606871492,1,345.77301025390625,359.3699951171875,-,,,,,,,,,,,
1516606871509,1,346.5159912109375,359.2380065917969,-,,,,,,,,,,,
1516606871524,1,346.85699462890625,359.2380065917969,-,,,,,,,,,,,
1516606871543,1,347.0480041503906,359.2380065917969,-,,,,,,,,,,,
1516606871557,1,347.5719909667969,359.2380065917969,-,,,,,,,,,,,
1516606871572,1,348.4200134277344,359.2380065917969,-,,,,,,,,,,,
1516606871591,1,349.4010009765625,359.2380065917969,-,,,,,,,,,,,
1516606871608,1,350.510986328125,359.2380065917969,-,,,,,,,,,,,
1516606871623,1,351.25,358.85699462890625,-,,,,,,,,,,,
1516606871640,1,352.010986328125,358.85699462890625,-,,,,,,,,,,,
1516606871661,1,352.7330017089844,358.85699462890625,-,,,,,,,,,,,
1516606871674,1,353.47198486328125,358.85699462890625,-,,,,,,,,,,,
1516606871689,1,353.8559875488281,358.5249938964844,-,,,,,,,,,,,
1516606871706,1,354.2229919433594,358.1579895019531,-,,,,,,,,,,,
1516606871725,1,354.9020080566406,357.7139892578125,-,,,,,,,,,,,
1516606871742,1,355.62701416015625,357.3330078125,-,,,,,,,,,,,
1516606871756,1,356.3789978027344,357.3330078125,-,,,,,,,,,,,
1516606871773,1,357.10699462890625,357.3330078125,-,,,,,,,,,,,
1516606871789,1,357.8139953613281,357.3330078125,-,,,,,,,,,,,
1516606871809,1,358.2860107421875,357.3330078125,-,,,,,,,,,,,
1516606871828,1,358.0950012207031,356.7820129394531,-,,,,,,,,,,,
1516606871840,1,358.89898681640625,356.5299987792969,-,,,,,,,,,,,
1516606871976,1,359.2380065917969,356.5710144042969,-,,,,,,,,,,,
1516606872343,1,360.927001953125,356.8810119628906,-,,,,,,,,,,,
1516606872360,1,361.8039855957031,356.9519958496094,-,,,,,,,,,,,
1516606872367,1,361.9049987792969,356.9519958496094,-,,,,,,,,,,,
1516606872426,3,361.9049987792969,356.9519958496094,13,,,,,,,,,,,
1516606872628,0,361.9049987792969,356.9519958496094,-,,,,,,,,,,,
1516606875714,2,110.09500122070312,364.5710144042969,-,,,,,,,,,,,
1516606875937,1,120.91899871826172,363.80999755859375,-,,,,,,,,,,,
1516606875954,1,125.53800201416016,363.80999755859375,-,,,,,,,,,,,
1516606876007,1,130.95100402832028,364.1900024414063,-,,,,,,,,,,,
1516606876012,1,145.5500030517578,362.531005859375,-,,,,,,,,,,,
1516606876024,1,152.1300048828125,360.6650085449219,-,,,,,,,,,,,
1516606876040,1,159.74000549316406,358.5409851074219,-,,,,,,,,,,,
1516606876060,1,164.65499877929688,357.0920104980469,-,,,,,,,,,,,
1516606876075,1,168.7740020751953,356.125,-,,,,,,,,,,,
1516606876088,1,172.35899353027344,356.19000244140625,-,,,,,,,,,,,
1516606876103,1,175.72999572753906,356.19000244140625,-,,,,,,,,,,,
1516606876121,1,179.3070068359375,356.19000244140625,-,,,,,,,,,,,
1516606876138,1,184.93099975585938,356.19000244140625,-,,,,,,,,,,,
1516606876154,1,189.9600067138672,356.8789978027344,-,,,,,,,,,,,
1516606876172,1,194.47999572753903,357.6199951171875,-,,,,,,,,,,,
1516606876188,1,197.94200134277344,358.3429870605469,-,,,,,,,,,,,
1516606876205,1,201.4429931640625,359.07000732421875,-,,,,,,,,,,,
1516606876226,1,205.70599365234372,360.37799072265625,-,,,,,,,,,,,
1516606876239,1,210.6479949951172,361.4639892578125,-,,,,,,,,,,,
1516606876257,1,214.73699951171875,362.41400146484375,-,,,,,,,,,,,
1516606876271,1,219.66000366210938,363.531005859375,-,,,,,,,,,,,
1516606876287,1,223.39599609375,364.2980041503906,-,,,,,,,,,,,
1516606876304,1,226.5220031738281,365.3919982910156,-,,,,,,,,,,,
1516606876323,1,229.38499450683597,366.1080017089844,-,,,,,,,,,,,
1516606876339,1,233.1000061035156,366.8489990234375,-,,,,,,,,,,,
1516606876355,1,237.1909942626953,367.5910034179688,-,,,,,,,,,,,
1516606876373,1,240.7729949951172,368.3070068359375,-,,,,,,,,,,,
1516606876388,1,244.072998046875,368.7619934082031,-,,,,,,,,,,,
1516606876405,1,248.0659942626953,368.7619934082031,-,,,,,,,,,,,
1516606876421,1,251.81300354003903,368.7619934082031,-,,,,,,,,,,,
1516606876439,1,255.38800048828125,368.7619934082031,-,,,,,,,,,,,
1516606876456,1,258.80398559570307,368.7619934082031,-,,,,,,,,,,,
1516606876472,1,262.49200439453125,368.7619934082031,-,,,,,,,,,,,
1516606876489,1,265.19100952148443,368.7619934082031,-,,,,,,,,,,,
1516606876506,1,267.67300415039057,368.7619934082031,-,,,,,,,,,,,
1516606876523,1,270.20498657226557,367.9630126953125,-,,,,,,,,,,,
1516606876539,1,273.2550048828125,367.2099914550781,-,,,,,,,,,,,
1516606876556,1,276.13800048828125,367.2380065917969,-,,,,,,,,,,,
1516606876574,1,278.71099853515625,366.5249938964844,-,,,,,,,,,,,
1516606876589,1,281.239013671875,365.7850036621094,-,,,,,,,,,,,
1516606876605,1,283.88299560546875,365.05499267578125,-,,,,,,,,,,,
1516606876622,1,286.60101318359375,364.6990051269531,-,,,,,,,,,,,
1516606876642,1,289.6099853515625,363.97900390625,-,,,,,,,,,,,
1516606876655,1,293.14599609375,363.0459899902344,-,,,,,,,,,,,
1516606876672,1,297.0559997558594,361.9339904785156,-,,,,,,,,,,,
1516606876688,1,300.77398681640625,360.99700927734375,-,,,,,,,,,,,
1516606876706,1,303.6499938964844,360.7619934082031,-,,,,,,,,,,,
1516606876722,1,305.3190002441406,360.3810119628906,-,,,,,,,,,,,
1516606876740,1,306.7900085449219,360.3810119628906,-,,,,,,,,,,,
1516606876758,1,308.0,360.0,-,,,,,,,,,,,
1516606876773,1,310.0,360.0,-,,,,,,,,,,,
1516606876790,1,313.0,360.0,-,,,,,,,,,,,
1516606876808,1,315.0,360.0,-,,,,,,,,,,,
1516606876823,1,317.0,360.0,-,,,,,,,,,,,
1516606876840,1,319.0,360.0,-,,,,,,,,,,,
1516606876857,1,321.0,360.0,-,,,,,,,,,,,
1516606876872,1,323.0,360.0,-,,,,,,,,,,,
1516606876889,1,324.0,360.0,-,,,,,,,,,,,
1516606876909,1,326.0,360.0,-,,,,,,,,,,,
1516606876925,1,327.0,360.0,-,,,,,,,,,,,
1516606876940,1,328.0,360.0,-,,,,,,,,,,,
1516606876956,1,330.0,360.0,-,,,,,,,,,,,
1516606876973,1,331.0,360.0,-,,,,,,,,,,,
1516606876992,1,333.0,360.0,-,,,,,,,,,,,
1516606877007,1,335.0,360.0,-,,,,,,,,,,,
1516606877024,1,336.0,360.0,-,,,,,,,,,,,
1516606877041,1,337.0,360.0,-,,,,,,,,,,,
1516606877058,1,338.0,360.0,-,,,,,,,,,,,
1516606877073,1,340.0,360.0,-,,,,,,,,,,,
1516606877090,1,340.77099609375,359.79998779296875,-,,,,,,,,,,,
1516606877107,1,341.5060119628906,359.6189880371094,-,,,,,,,,,,,
1516606877126,1,342.4010009765625,359.6189880371094,-,,,,,,,,,,,
1516606877140,1,344.32598876953125,359.6189880371094,-,,,,,,,,,,,
1516606877158,1,346.05999755859375,359.2380065917969,-,,,,,,,,,,,
1516606877175,1,347.5249938964844,359.2380065917969,-,,,,,,,,,,,
1516606877191,1,348.9989929199219,359.2380065917969,-,,,,,,,,,,,
1516606877207,1,349.7120056152344,359.2380065917969,-,,,,,,,,,,,
1516606877224,1,351.1390075683594,359.2380065917969,-,,,,,,,,,,,
1516606877242,1,352.3089904785156,359.2380065917969,-,,,,,,,,,,,
1516606877260,1,353.0690002441406,359.2380065917969,-,,,,,,,,,,,
1516606877273,1,353.7550048828125,359.2380065917969,-,,,,,,,,,,,
1516606877292,1,354.531005859375,359.2380065917969,-,,,,,,,,,,,
1516606877310,1,355.2380065917969,359.2380065917969,-,,,,,,,,,,,
1516606877327,1,355.59600830078125,359.2380065917969,-,,,,,,,,,,,
1516606877345,1,356.32501220703125,359.2380065917969,-,,,,,,,,,,,
1516606877359,1,357.07598876953125,359.2380065917969,-,,,,,,,,,,,
1516606877386,1,357.57598876953125,359.2380065917969,-,,,,,,,,,,,
1516606877393,1,358.1570129394531,359.2380065917969,-,,,,,,,,,,,
1516606877409,1,358.6669921875,359.2380065917969,-,,,,,,,,,,,
1516606877443,1,358.85699462890625,359.2380065917969,-,,,,,,,,,,,
1516606877492,1,359.2380065917969,359.2380065917969,-,,,,,,,,,,,
1516606877859,1,359.6189880371094,359.2380065917969,-,,,,,,,,,,,
1516606877963,1,360.0,359.0,-,,,,,,,,,,,
1516606878078,1,360.3810119628906,359.2380065917969,-,,,,,,,,,,,
1516606878129,1,360.7619934082031,359.2380065917969,-,,,,,,,,,,,
1516606878179,1,361.14300537109375,359.2380065917969,-,,,,,,,,,,,
1516606878211,1,361.14300537109375,359.2380065917969,-,,,,,,,,,,,
1516606878228,1,361.14300537109375,359.2380065917969,-,,,,,,,,,,,
1516606878245,1,361.5239868164063,359.2380065917969,-,,,,,,,,,,,
1516606878298,1,361.9049987792969,359.2380065917969,-,,,,,,,,,,,
1516606878365,1,362.55499267578125,359.2380065917969,-,,,,,,,,,,,
1516606878381,1,362.6669921875,359.2380065917969,-,,,,,,,,,,,
1516606878399,1,362.6669921875,359.2380065917969,-,,,,,,,,,,,
1516606878413,1,362.6669921875,359.2380065917969,-,,,,,,,,,,,
1516606878532,1,363.0480041503906,359.2380065917969,-,,,,,,,,,,,
1516606878552,1,363.0480041503906,359.2380065917969,-,,,,,,,,,,,
1516606878595,1,363.0480041503906,359.2380065917969,-,,,,,,,,,,,
1516606878682,1,363.95001220703125,359.2380065917969,-,,,,,,,,,,,
1516606878699,1,364.6239929199219,359.2380065917969,-,,,,,,,,,,,
1516606878716,1,367.4729919433594,359.2380065917969,-,,,,,,,,,,,
1516606878732,1,368.4309997558594,359.2380065917969,-,,,,,,,,,,,
1516606878805,3,368.4309997558594,359.2380065917969,13,,,,,,,,,,,
1516606879088,0,368.4309997558594,359.2380065917969,-,,,,,,,,,,,
1516606881841,2,157.71400451660156,524.5709838867189,-,,,,,,,,,,,
1516606881922,1,141.8000030517578,521.10400390625,-,,,,,,,,,,,
1516606881940,1,131.72999572753906,518.8109741210939,-,,,,,,,,,,,
1516606881970,1,121.3730010986328,515.9619750976561,-,,,,,,,,,,,
1516606881993,1,113.10199737548828,513.7990112304689,-,,,,,,,,,,,
1516606882006,1,97.8489990234375,510.1669921875,-,,,,,,,,,,,
1516606882023,1,91.48699951171876,509.0150146484375,-,,,,,,,,,,,
1516606882039,1,87.23200225830078,508.5710144042969,-,,,,,,,,,,,
