Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516605497421,2,142,283,-,239.0,162.0,15.0,232.0,51.0,268.0,1516605496379.0,0.0,,1.0,1.0
1516605497555,3,142,283,10,,,,,,,,,,,
1516605497798,0,0,0,-,,,,,,,,,,,
1516605499173,2,39,266,-,,,,,,,,,,,
1516605499309,1,40,266,-,,,,,,,,,,,
1516605499325,1,45,266,-,,,,,,,,,,,
1516605499342,1,50,267,-,,,,,,,,,,,
1516605499366,1,53,269,-,,,,,,,,,,,
1516605499378,1,56,269,-,,,,,,,,,,,
1516605499399,1,57,270,-,,,,,,,,,,,
1516605499412,1,58,270,-,,,,,,,,,,,
1516605499500,1,60,270,-,,,,,,,,,,,
1516605499541,1,61,270,-,,,,,,,,,,,
1516605500273,3,61,270,13,,,,,,,,,,,
1516605500616,0,61,270,-,,,,,,,,,,,
1516605501759,2,57,252,-,,,,,,,,,,,
1516605502465,3,57,252,10,,,,,,,,,,,
1516605502828,0,61,270,-,,,,,,,,,,,
1516605503659,2,84,273,-,,,,,,,,,,,
1516605504891,3,84,273,10,,,,,,,,,,,
1516605505235,0,61,270,-,,,,,,,,,,,
1516605505690,2,34,253,-,,,,,,,,,,,
1516605506200,1,36,253,-,,,,,,,,,,,
1516605506244,1,37,253,-,,,,,,,,,,,
1516605506268,1,38,254,-,,,,,,,,,,,
1516605506285,1,41,254,-,,,,,,,,,,,
1516605506302,1,42,255,-,,,,,,,,,,,
1516605506319,1,43,255,-,,,,,,,,,,,
1516605506371,1,45,255,-,,,,,,,,,,,
1516605507267,1,46,255,-,,,,,,,,,,,
1516605507331,1,47,255,-,,,,,,,,,,,
1516605507411,1,48,255,-,,,,,,,,,,,
1516605507428,1,50,255,-,,,,,,,,,,,
1516605507445,1,52,255,-,,,,,,,,,,,
1516605507463,1,53,255,-,,,,,,,,,,,
1516605507480,1,55,257,-,,,,,,,,,,,
1516605507539,1,56,257,-,,,,,,,,,,,
1516605507579,1,57,257,-,,,,,,,,,,,
1516605507675,1,59,257,-,,,,,,,,,,,
1516605507692,1,63,257,-,,,,,,,,,,,
1516605507709,1,66,258,-,,,,,,,,,,,
1516605507730,1,72,258,-,,,,,,,,,,,
1516605507746,1,77,258,-,,,,,,,,,,,
1516605507763,1,79,258,-,,,,,,,,,,,
1516605507782,1,81,258,-,,,,,,,,,,,
1516605507796,1,82,258,-,,,,,,,,,,,
1516605508072,3,82,258,13,,,,,,,,,,,
1516605508443,0,82,258,-,,,,,,,,,,,
1516605511143,2,38,255,-,,,,,,,,,,,
1516605511254,1,40,255,-,,,,,,,,,,,
1516605511270,1,42,255,-,,,,,,,,,,,
1516605511287,1,47,255,-,,,,,,,,,,,
1516605511303,1,48,255,-,,,,,,,,,,,
1516605511323,1,49,255,-,,,,,,,,,,,
1516605511341,1,51,255,-,,,,,,,,,,,
1516605511366,1,53,255,-,,,,,,,,,,,
1516605511382,1,58,255,-,,,,,,,,,,,
1516605511402,1,65,255,-,,,,,,,,,,,
1516605511419,1,71,257,-,,,,,,,,,,,
1516605511435,1,78,258,-,,,,,,,,,,,
1516605511450,1,83,259,-,,,,,,,,,,,
1516605511468,1,85,261,-,,,,,,,,,,,
1516605511484,1,90,261,-,,,,,,,,,,,
1516605511502,1,95,263,-,,,,,,,,,,,
1516605511518,1,103,265,-,,,,,,,,,,,
1516605511535,1,110,267,-,,,,,,,,,,,
1516605511552,1,120,270,-,,,,,,,,,,,
1516605511569,1,126,271,-,,,,,,,,,,,
1516605511586,1,135,274,-,,,,,,,,,,,
1516605511602,1,141,275,-,,,,,,,,,,,
1516605511622,1,148,277,-,,,,,,,,,,,
1516605511640,1,152,278,-,,,,,,,,,,,
1516605511657,1,154,278,-,,,,,,,,,,,
1516605511693,1,159,280,-,,,,,,,,,,,
1516605511727,1,167,281,-,,,,,,,,,,,
1516605511759,1,175,281,-,,,,,,,,,,,
1516605511792,1,178,282,-,,,,,,,,,,,
1516605511845,1,180,282,-,,,,,,,,,,,
1516605511861,1,183,282,-,,,,,,,,,,,
1516605511878,1,187,284,-,,,,,,,,,,,
1516605511902,1,194,284,-,,,,,,,,,,,
1516605511917,1,198,285,-,,,,,,,,,,,
1516605511935,1,203,285,-,,,,,,,,,,,
1516605511951,1,206,286,-,,,,,,,,,,,
1516605511968,1,207,286,-,,,,,,,,,,,
1516605512109,1,208,286,-,,,,,,,,,,,
1516605512317,1,210,288,-,,,,,,,,,,,
1516605512333,1,211,288,-,,,,,,,,,,,
1516605512355,1,213,289,-,,,,,,,,,,,
1516605512525,1,215,289,-,,,,,,,,,,,
1516605512541,1,215,290,-,,,,,,,,,,,
1516605512566,1,216,290,-,,,,,,,,,,,
1516605513231,1,216,291,-,,,,,,,,,,,
1516605513248,1,218,291,-,,,,,,,,,,,
1516605513265,1,219,293,-,,,,,,,,,,,
1516605513286,1,220,294,-,,,,,,,,,,,
1516605513301,1,222,296,-,,,,,,,,,,,
1516605513320,1,223,296,-,,,,,,,,,,,
1516605513831,1,221,296,-,,,,,,,,,,,
1516605513911,1,220,296,-,,,,,,,,,,,
1516605514015,1,219,296,-,,,,,,,,,,,
1516605514351,1,220,296,-,,,,,,,,,,,
1516605514456,1,221,296,-,,,,,,,,,,,
1516605515611,3,221,296,13,,,,,,,,,,,
