1522230391288,0.0,9.81,0.0,1522230391295,-0.0011843875,9.806651,0.0012479542,1522230391295,0.0,0.0,0.0,1522230391293,0.0,1522230391293,0.0011851912,0.0033502579,-0.0012485387,1522230391295,22.0,5.9,43.1,1522230391295,1.0,1522230391295,0.0,0.0,0.0,1522230391293,0.16532044,0.68750906,0.68750924,0.16532238,0,0,0,0
1522230391295,0.0,9.81,0.0,1522230391305,-0.0011844606,9.80665,0.0012491232,1522230391305,0.0,0.0,0.0,1522230391295,0.0,1522230391295,0.0011843875,0.0033493042,-0.0012479542,1522230391305,22.0,5.9,43.1,1522230391305,1.0,1522230391305,0.0,0.0,0.0,1522230391295,0.1653204,0.6875089,0.6875093,0.16532278,0,0,0,0
1522230391305,0.0,9.81,0.0,1522230391313,-0.0011835838,9.80665,0.0012485387,1522230391314,0.0,0.0,0.0,1522230391305,0.0,1522230391305,0.0011844606,0.0033502579,-0.0012491232,1522230391314,22.0,5.9,43.1,1522230391314,1.0,1522230391314,0.0,0.0,0.0,1522230391305,0.16532035,0.6875087,0.6875094,0.16532323,0,0,0,0
1522230391314,0.0,9.81,0.0,1522230391324,-0.0011835108,9.806651,0.0012479542,1522230391325,0.0,0.0,0.0,1522230391314,0.0,1522230391314,0.0011835838,0.0033502579,-0.0012485387,1522230391324,22.0,5.9,43.1,1522230391324,1.0,1522230391324,0.0,0.0,0.0,1522230391314,0.16532032,0.6875086,0.68750954,0.16532363,0,0,0,0
1522230391325,0.0,9.81,0.0,1522230391333,-0.0011833645,9.806651,0.0012479542,1522230391334,0.0,0.0,0.0,1522230391325,0.0,1522230391325,0.0011835108,0.0033493042,-0.0012479542,1522230391334,22.0,5.9,43.1,1522230391333,1.0,1522230391333,0.0,0.0,0.0,1522230391325,0.16532026,0.68750834,0.6875096,0.16532406,0,0,0,0
1522230391334,0.0,9.81,0.0,1522230391343,-0.0011832184,9.806651,0.0012473697,1522230391343,0.0,0.0,0.0,1522230391334,0.0,1522230391334,0.0011833645,0.0033493042,-0.0012479542,1522230391343,22.0,5.9,43.1,1522230391343,1.0,1522230391343,0.0,0.0,0.0,1522230391334,0.16532022,0.68750817,0.68750966,0.1653245,0,0,0,0
1522230391343,0.0,9.81,0.0,1522230391353,-0.0011829992,9.806651,0.0012473697,1522230391353,0.0,0.0,0.0,1522230391344,0.0,1522230391344,0.0011832184,0.0033493042,-0.0012473697,1522230391353,22.0,5.9,43.1,1522230391353,1.0,1522230391353,0.0,0.0,0.0,1522230391344,0.16532026,0.68750834,0.6875096,0.16532406,0,0,0,0
1522230391353,0.0,9.81,0.0,1522230391362,-0.001182707,9.806652,0.0012462006,1522230391362,0.0,0.0,0.0,1522230391353,0.0,1522230391353,0.0011829992,0.0033493042,-0.0012473697,1522230391362,22.0,5.9,43.1,1522230391362,1.0,1522230391362,0.0,0.0,0.0,1522230391353,0.1653203,0.6875085,0.68750954,0.16532363,0,0,0,0
1522230391362,0.0,9.81,0.0,1522230391371,-0.0011819763,9.806651,0.0012467852,1522230391371,0.0,0.0,0.0,1522230391362,0.0,1522230391362,0.001182707,0.0033483505,-0.0012462006,1522230391371,22.0,5.9,43.1,1522230391371,1.0,1522230391371,0.0,0.0,0.0,1522230391362,0.16532035,0.6875087,0.6875095,0.1653232,0,0,0,0
1522230391371,0.0,9.81,0.0,1522230391381,-0.0011816841,9.806651,0.0012456161,1522230391382,0.0,0.0,0.0,1522230391372,0.0,1522230391371,0.0011819763,0.0033493042,-0.0012467852,1522230391381,22.0,5.9,43.1,1522230391381,1.0,1522230391381,0.0,0.0,0.0,1522230391371,0.1653204,0.6875089,0.6875094,0.1653228,0,0,0,0
1522230391382,0.0,9.81,0.0,1522230391391,-0.0011807343,9.806651,0.0012456161,1522230391391,0.0,0.0,0.0,1522230391382,0.0,1522230391382,0.0011816841,0.0033493042,-0.0012456161,1522230391391,22.0,5.9,43.1,1522230391391,1.0,1522230391391,0.0,0.0,0.0,1522230391382,0.16532044,0.68750906,0.68750936,0.16532238,0,0,0,0
1522230391391,0.0,9.81,0.0,1522230391401,-0.0011808804,9.80665,0.0012467852,1522230391402,0.0,0.0,0.0,1522230391392,0.0,1522230391392,0.0011807343,0.0033493042,-0.0012456161,1522230391402,22.0,5.9,43.1,1522230391401,1.0,1522230391401,0.0,0.0,0.0,1522230391392,0.16532047,0.6875092,0.68750924,0.16532198,0,0,0,0
1522230391402,0.0,9.81,0.0,1522230391408,-0.0011798574,9.806651,0.0012462006,1522230391409,0.0,0.0,0.0,1522230391402,0.0,1522230391402,0.0011808804,0.0033502579,-0.0012467852,1522230391408,22.0,5.9,43.1,1522230391408,1.0,1522230391408,0.0,0.0,0.0,1522230391402,0.16532052,0.68750936,0.6875091,0.16532151,0,0,0,0
1522230391409,0.0,9.81,0.0,1522230391418,-0.001179346,9.80665,0.0012473697,1522230391418,0.0,0.0,0.0,1522230391417,0.0,1522230391412,0.0011798574,0.0033493042,-0.0012462006,1522230391418,22.0,5.9,43.1,1522230391418,1.0,1522230391418,0.0,0.0,0.0,1522230391410,0.16532056,0.68750954,0.68750906,0.16532113,0,0,0,0
1522230391418,0.0,9.81,0.0,1522230391428,-0.0011789807,9.806652,0.0012456161,1522230391431,0.0,0.0,0.0,1522230391419,0.0,1522230391419,0.001179346,0.0033502579,-0.0012473697,1522230391430,22.0,5.9,43.1,1522230391429,1.0,1522230391430,0.0,0.0,0.0,1522230391419,0.1653206,0.6875097,0.687509,0.16532071,0,0,0,0
1522230391431,0.0,9.81,0.0,1522230391438,-0.0011792729,9.80665,0.0012473697,1522230391444,0.0,0.0,0.0,1522230391433,0.0,1522230391433,0.0011789807,0.0033483505,-0.0012456161,1522230391444,22.0,5.9,43.1,1522230391442,1.0,1522230391443,0.0,0.0,0.0,1522230391432,0.16532065,0.6875099,0.68750894,0.16532028,0,0,0,0
1522230391444,0.0,9.81,0.0,1522230391448,-0.0011791999,9.80665,0.0012462006,1522230391449,0.0,0.0,0.0,1522230391445,0.0,1522230391445,0.0011792729,0.0033502579,-0.0012473697,1522230391449,22.0,5.9,43.1,1522230391448,1.0,1522230391448,0.0,0.0,0.0,1522230391445,0.1653207,0.6875101,0.6875088,0.16531982,0,0,0,0
1522230391450,0.0,9.81,0.0,1522230391457,-0.0011786154,9.806651,0.0012462006,1522230391466,0.0,0.0,0.0,1522230391453,0.0,1522230391452,0.0011791999,0.0033502579,-0.0012462006,1522230391465,22.0,5.9,43.1,1522230391464,1.0,1522230391465,0.0,0.0,0.0,1522230391451,0.16532074,0.68751025,0.6875087,0.16531937,0,0,0,0
