Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515753180948,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515753180737.0,1.0,,0.0,0.0
1515753181147,,,0,0,0,-,,,,,,,,,
1515753181346,,,0,0,0,-,,,,,,,,,
1515753181546,,,0,0,0,-,,,,,,,,,
1515753181748,,,0,0,0,-,,,,,,,,,
1515753181903,,,1,785,581,-,,,,,,,,,
1515753181919,,,1,775,564,-,,,,,,,,,
1515753181936,,,1,756,550,-,,,,,,,,,
1515753181953,,,1,739,530,-,,,,,,,,,
1515753181969,,,1,728,512,-,,,,,,,,,
1515753181985,,,1,713,498,-,,,,,,,,,
1515753182002,,,1,695,484,-,,,,,,,,,
1515753182019,,,1,680,467,-,,,,,,,,,
1515753182036,,,1,668,449,-,,,,,,,,,
1515753182052,,,1,658,430,-,,,,,,,,,
1515753182069,,,1,643,412,-,,,,,,,,,
1515753182086,,,1,631,395,-,,,,,,,,,
1515753182103,,,1,616,377,-,,,,,,,,,
1515753182120,,,1,598,365,-,,,,,,,,,
1515753182136,,,1,582,352,-,,,,,,,,,
1515753182153,,,1,562,336,-,,,,,,,,,
1515753182169,,,1,543,321,-,,,,,,,,,
1515753182186,,,1,529,304,-,,,,,,,,,
1515753182203,,,1,518,292,-,,,,,,,,,
1515753182219,,,1,502,273,-,,,,,,,,,
1515753182236,,,1,487,258,-,,,,,,,,,
1515753182253,,,1,472,242,-,,,,,,,,,
1515753182269,,,1,452,223,-,,,,,,,,,
1515753182287,,,1,442,341,12,,,,,,,,,
1515753182288,,,2,442,341,-,,,,,,,,,
1515753182290,,,3,442,341,10,,,,,,,,,
1515753182548,,,0,442,341,-,,,,,,,,,
1515753182748,,,0,442,341,-,,,,,,,,,
1515753182948,,,0,442,341,-,,,,,,,,,
1515753183099,6.0,22.0,0,442,341,,,,,,,,,,
1515753183147,,,0,442,341,-,,,,,,,,,
1515753183207,7.0,22.0,0,442,341,,,,,,,,,,
1515753183311,6.0,22.0,0,442,341,,,,,,,,,,
1515753183348,,,0,442,341,-,,,,,,,,,
1515753183418,7.0,22.0,0,442,341,,,,,,,,,,
1515753183530,6.0,22.0,0,442,341,,,,,,,,,,
1515753183551,,,0,442,341,-,,,,,,,,,
1515753183646,7.0,22.0,0,442,341,,,,,,,,,,
1515753183748,,,0,442,341,-,,,,,,,,,
1515753183750,6.0,22.0,0,442,341,,,,,,,,,,
1515753183855,7.0,22.0,0,442,341,,,,,,,,,,
1515753183947,,,0,442,341,-,,,,,,,,,
1515753183959,6.0,22.0,0,442,341,,,,,,,,,,
1515753184073,7.0,22.0,0,442,341,,,,,,,,,,
1515753184148,,,0,442,341,-,,,,,,,,,
1515753184181,6.0,22.0,0,442,341,,,,,,,,,,
1515753184288,7.0,22.0,0,442,341,,,,,,,,,,
1515753184350,,,0,442,341,-,,,,,,,,,
1515753184394,6.0,22.0,0,442,341,,,,,,,,,,
1515753184501,7.0,22.0,0,442,341,,,,,,,,,,
1515753184547,,,0,442,341,-,,,,,,,,,
1515753184608,6.0,22.0,0,442,341,,,,,,,,,,
1515753184716,7.0,22.0,0,442,341,,,,,,,,,,
1515753184749,,,0,442,341,-,,,,,,,,,
1515753184820,6.0,22.0,0,442,341,,,,,,,,,,
1515753184927,7.0,22.0,0,442,341,,,,,,,,,,
1515753184947,,,0,442,341,-,,,,,,,,,
1515753185033,,,1,442,242,-,,,,,,,,,
1515753185044,,,1,427,257,-,,,,,,,,,
1515753185061,,,1,414,267,-,,,,,,,,,
1515753185078,,,1,398,286,-,,,,,,,,,
1515753185094,,,1,380,301,-,,,,,,,,,
1515753185111,,,1,370,312,-,,,,,,,,,
1515753185128,,,1,352,325,-,,,,,,,,,
1515753185144,,,1,336,341,-,,,,,,,,,
1515753185161,,,1,316,355,-,,,,,,,,,
1515753185178,,,1,303,374,-,,,,,,,,,
1515753185194,,,1,289,384,-,,,,,,,,,
1515753185211,,,1,272,398,-,,,,,,,,,
1515753185228,,,1,254,408,-,,,,,,,,,
1515753185245,,,1,235,418,-,,,,,,,,,
1515753185262,,,1,218,429,-,,,,,,,,,
1515753185278,,,1,200,446,-,,,,,,,,,
1515753185295,,,1,186,456,-,,,,,,,,,
1515753185311,,,1,166,467,-,,,,,,,,,
1515753185328,,,1,153,479,-,,,,,,,,,
1515753185344,,,1,133,497,-,,,,,,,,,
1515753185361,,,1,121,509,-,,,,,,,,,
1515753185379,,,1,103,524,-,,,,,,,,,
1515753185394,,,1,85,539,-,,,,,,,,,
1515753185411,,,1,70,554,-,,,,,,,,,
1515753185428,,,1,59,564,-,,,,,,,,,
1515753185438,,,1,442,405,12,,,,,,,,,
1515753185438,,,2,442,405,-,,,,,,,,,
1515753185440,,,3,442,405,10,,,,,,,,,
1515753185749,,,0,442,405,-,,,,,,,,,
1515753185946,,,0,442,405,-,,,,,,,,,
1515753186150,,,0,442,405,-,,,,,,,,,
1515753186262,6.0,22.0,0,442,405,,,,,,,,,,
1515753186347,,,0,442,405,-,,,,,,,,,
1515753186365,7.0,22.0,0,442,405,,,,,,,,,,
1515753186470,6.0,22.0,0,442,405,,,,,,,,,,
1515753186551,,,0,442,405,-,,,,,,,,,
1515753186574,7.0,22.0,0,442,405,,,,,,,,,,
1515753186679,6.0,22.0,0,442,405,,,,,,,,,,
1515753186749,,,0,442,405,-,,,,,,,,,
1515753186783,7.0,22.0,0,442,405,,,,,,,,,,
1515753186887,6.0,22.0,0,442,405,,,,,,,,,,
1515753186950,,,0,442,405,-,,,,,,,,,
