Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515746809959,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515746809740.0,1.0,,0.0,0.0
1515746810159,,,0,0,0,-,,,,,,,,,
1515746810357,,,0,0,0,-,,,,,,,,,
1515746810555,,,0,0,0,-,,,,,,,,,
1515746810755,,,0,0,0,-,,,,,,,,,
1515746810912,,,1,364,580,-,,,,,,,,,
1515746810928,,,1,347,562,-,,,,,,,,,
1515746810945,,,1,337,543,-,,,,,,,,,
1515746810962,,,1,324,528,-,,,,,,,,,
1515746810978,,,1,307,512,-,,,,,,,,,
1515746810995,,,1,290,501,-,,,,,,,,,
1515746811012,,,1,277,481,-,,,,,,,,,
1515746811028,,,1,266,465,-,,,,,,,,,
1515746811045,,,1,246,453,-,,,,,,,,,
1515746811061,,,1,235,434,-,,,,,,,,,
1515746811079,,,1,220,416,-,,,,,,,,,
1515746811096,,,1,200,399,-,,,,,,,,,
1515746811112,,,1,185,380,-,,,,,,,,,
1515746811125,,,1,442,341,12,,,,,,,,,
1515746811126,,,2,442,341,-,,,,,,,,,
1515746811127,,,3,442,341,10,,,,,,,,,
1515746811356,,,0,442,341,-,,,,,,,,,
1515746811556,,,0,442,341,-,,,,,,,,,
1515746811756,,,0,442,341,-,,,,,,,,,
1515746811939,6.0,22.0,0,442,341,,,,,,,,,,
1515746811955,,,0,442,341,-,,,,,,,,,
1515746812049,7.0,22.0,0,442,341,,,,,,,,,,
1515746812155,,,0,442,341,-,,,,,,,,,
1515746812156,6.0,22.0,0,442,341,,,,,,,,,,
1515746812263,7.0,22.0,0,442,341,,,,,,,,,,
1515746812357,,,0,442,341,-,,,,,,,,,
1515746812369,6.0,22.0,0,442,341,,,,,,,,,,
1515746812476,7.0,22.0,0,442,341,,,,,,,,,,
1515746812555,,,0,442,341,-,,,,,,,,,
1515746812583,6.0,22.0,0,442,341,,,,,,,,,,
1515746812691,7.0,22.0,0,442,341,,,,,,,,,,
1515746812757,,,0,442,341,-,,,,,,,,,
1515746812797,6.0,22.0,0,442,341,,,,,,,,,,
1515746812904,7.0,22.0,0,442,341,,,,,,,,,,
1515746812956,,,0,442,341,-,,,,,,,,,
1515746813011,6.0,22.0,0,442,341,,,,,,,,,,
1515746813116,7.0,22.0,0,442,341,,,,,,,,,,
1515746813156,,,0,442,341,-,,,,,,,,,
1515746813222,6.0,22.0,0,442,341,,,,,,,,,,
1515746813329,7.0,22.0,0,442,341,,,,,,,,,,
1515746813358,,,0,442,341,-,,,,,,,,,
1515746813440,6.0,22.0,0,442,341,,,,,,,,,,
1515746813547,7.0,22.0,0,442,341,,,,,,,,,,
1515746813554,,,0,442,341,-,,,,,,,,,
1515746813653,,,1,173,390,-,,,,,,,,,
1515746813669,,,1,162,403,-,,,,,,,,,
1515746813686,,,1,152,421,-,,,,,,,,,
1515746813703,,,1,135,435,-,,,,,,,,,
1515746813719,,,1,124,446,-,,,,,,,,,
1515746813735,,,1,106,458,-,,,,,,,,,
1515746813744,,,1,442,405,12,,,,,,,,,
1515746813744,,,2,442,405,-,,,,,,,,,
1515746813745,,,3,442,405,10,,,,,,,,,
1515746813955,,,0,442,405,-,,,,,,,,,
1515746814155,,,0,442,405,-,,,,,,,,,
1515746814359,,,0,442,405,-,,,,,,,,,
1515746814556,,,0,442,405,-,,,,,,,,,
1515746814570,6.0,22.0,0,442,405,,,,,,,,,,
1515746814678,7.0,22.0,0,442,405,,,,,,,,,,
1515746814756,,,0,442,405,-,,,,,,,,,
1515746814785,6.0,22.0,0,442,405,,,,,,,,,,
1515746814893,7.0,22.0,0,442,405,,,,,,,,,,
1515746814956,,,0,442,405,-,,,,,,,,,
1515746815000,6.0,22.0,0,442,405,,,,,,,,,,
1515746815114,7.0,22.0,0,442,405,,,,,,,,,,
1515746815155,,,0,442,405,-,,,,,,,,,
1515746815219,6.0,22.0,0,442,405,,,,,,,,,,
1515746815328,7.0,22.0,0,442,405,,,,,,,,,,
1515746815356,,,0,442,405,-,,,,,,,,,
1515746815435,6.0,22.0,0,442,405,,,,,,,,,,
1515746815542,7.0,22.0,0,442,405,,,,,,,,,,
1515746815556,,,0,442,405,-,,,,,,,,,
1515746815649,6.0,22.0,0,442,405,,,,,,,,,,
1515746815756,,,0,442,405,-,,,,,,,,,
1515746815761,7.0,22.0,0,442,405,,,,,,,,,,
1515746815868,6.0,22.0,0,442,405,,,,,,,,,,
1515746815957,,,0,442,405,-,,,,,,,,,
1515746815976,7.0,22.0,0,442,405,,,,,,,,,,
1515746816082,6.0,22.0,0,442,405,,,,,,,,,,
1515746816159,,,0,442,405,-,,,,,,,,,
1515746816190,7.0,22.0,0,442,405,,,,,,,,,,
1515746816295,6.0,22.0,0,442,405,,,,,,,,,,
1515746816355,,,0,442,405,-,,,,,,,,,
1515746816402,7.0,22.0,0,442,405,,,,,,,,,,
1515746816507,6.0,22.0,0,442,405,,,,,,,,,,
1515746816556,,,0,442,405,-,,,,,,,,,
1515746816614,7.0,22.0,0,442,405,,,,,,,,,,
1515746816721,6.0,22.0,0,442,405,,,,,,,,,,
1515746816756,,,0,442,405,-,,,,,,,,,
1515746816827,7.0,22.0,0,442,405,,,,,,,,,,
1515746816938,,,1,442,469,12,,,,,,,,,
1515746816939,,,2,442,469,-,,,,,,,,,
1515746816941,,,3,442,469,10,,,,,,,,,
1515746817155,,,0,442,469,-,,,,,,,,,
1515746817356,,,0,442,469,-,,,,,,,,,
1515746817557,,,0,442,469,-,,,,,,,,,
1515746817756,,,0,442,469,-,,,,,,,,,
1515746817760,6.0,23.0,0,442,469,,,,,,,,,,
1515746817868,7.0,23.0,0,442,469,,,,,,,,,,
1515746817954,,,0,442,469,-,,,,,,,,,
1515746817975,6.0,23.0,0,442,469,,,,,,,,,,
1515746818082,7.0,23.0,0,442,469,,,,,,,,,,
1515746818156,,,0,442,469,-,,,,,,,,,
1515746818189,6.0,23.0,0,442,469,,,,,,,,,,
1515746818296,7.0,23.0,0,442,469,,,,,,,,,,
1515746818356,,,0,442,469,-,,,,,,,,,
1515746818402,6.0,23.0,0,442,469,,,,,,,,,,
1515746818508,7.0,23.0,0,442,469,,,,,,,,,,
1515746818556,,,0,442,469,-,,,,,,,,,
1515746818614,6.0,23.0,0,442,469,,,,,,,,,,
1515746818722,7.0,23.0,0,442,469,,,,,,,,,,
1515746818755,,,0,442,469,-,,,,,,,,,
1515746818826,6.0,23.0,0,442,469,,,,,,,,,,
1515746818932,7.0,23.0,0,442,469,,,,,,,,,,
1515746818957,,,0,442,469,-,,,,,,,,,
1515746819037,6.0,23.0,0,442,469,,,,,,,,,,
1515746819143,7.0,23.0,0,442,469,,,,,,,,,,
1515746819156,,,0,442,469,-,,,,,,,,,
1515746819248,6.0,23.0,0,442,469,,,,,,,,,,
1515746819356,,,0,442,469,-,,,,,,,,,
1515746819357,7.0,23.0,0,442,469,,,,,,,,,,
1515746819460,6.0,23.0,0,442,469,,,,,,,,,,
1515746819555,,,0,442,469,-,,,,,,,,,
1515746819563,7.0,23.0,0,442,469,,,,,,,,,,
1515746819669,6.0,23.0,0,442,469,,,,,,,,,,
1515746819757,,,0,442,469,-,,,,,,,,,
1515746819778,7.0,23.0,0,442,469,,,,,,,,,,
1515746819882,,,1,93,475,-,,,,,,,,,
1515746819885,,,1,82,493,-,,,,,,,,,
1515746819902,,,1,72,510,-,,,,,,,,,
1515746819919,,,1,53,526,-,,,,,,,,,
1515746819935,,,1,39,545,-,,,,,,,,,
1515746819953,,,1,22,561,-,,,,,,,,,
1515746819969,,,1,4,580,-,,,,,,,,,
1515746819992,,,1,442,532,12,,,,,,,,,
