Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518081355384,1016,251,841,407,576,389,0,0,1
0,1,1518081355389,1001,256,841,407,576,389,0,0,1
0,1,1518081355411,966,274,841,407,576,389,0,0,1
0,1,1518081355423,953,281,841,407,576,389,0,0,1
0,1,1518081355443,933,294,841,407,576,389,0,0,1
0,1,1518081355456,915,306,841,407,576,389,0,0,1
0,1,1518081355473,905,314,841,407,576,389,0,0,1
0,1,1518081355490,893,324,841,407,576,389,0,0,1
0,1,1518081355507,882,331,841,407,576,389,0,0,1
0,1,1518081355527,869,340,841,407,576,389,0,0,1
0,1,1518081355539,861,345,841,407,576,389,0,0,1
0,1,1518081355556,854,349,841,407,576,389,0,0,1
0,1,1518081355573,847,352,841,407,576,389,0,0,1
0,1,1518081355590,841,355,841,407,576,389,0,0,1
0,1,1518081355607,835,357,841,407,576,389,0,0,1
0,1,1518081355624,829,359,841,407,576,389,0,0,1
0,1,1518081355641,824,360,841,407,576,389,0,0,1
0,1,1518081355658,818,362,841,407,576,389,0,0,1
0,1,1518081355674,812,363,841,407,576,389,0,0,1
0,1,1518081355691,807,365,841,407,576,389,0,0,1
0,1,1518081355707,799,370,841,407,576,389,0,0,1
0,1,1518081355727,791,377,841,407,576,389,0,0,1
0,1,1518081355740,787,383,841,407,576,389,0,0,1
38,1,1518081355757,784,386,841,407,576,389,0,0,1
0,0,1518081355981,784,386,841,407,576,389,0,0,1
0,1,1518081356025,784,386,841,407,576,389,0,0,1
0,1,1518081356042,782,390,841,407,576,389,0,0,1
0,1,1518081356059,778,396,841,407,576,389,0,0,1
0,1,1518081356076,773,401,841,407,576,389,0,0,1
0,1,1518081356092,769,405,841,407,576,389,0,0,1
0,1,1518081356108,765,408,841,407,576,389,0,0,1
0,1,1518081356128,762,411,841,407,576,389,0,0,1
0,1,1518081356142,760,413,841,407,576,389,0,0,1
0,1,1518081356159,758,413,841,407,576,389,0,0,1
38,1,1518081356175,757,413,841,407,576,389,0,0,1
0,0,1518081356381,757,413,841,407,576,389,0,0,1
0,2,1518081356423,757,413,841,407,576,389,0,0,1
36,3,1518081356430,757,413,841,407,576,389,0,0,1
