Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515664893424,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515664893208.0,1.0,,0.0,0.0
1515664893624,,,0,0,0,-,,,,,,,,,
1515664893824,,,0,0,0,-,,,,,,,,,
1515664894025,,,0,0,0,-,,,,,,,,,
1515664894223,,,0,0,0,-,,,,,,,,,
1515664894423,,,0,0,0,-,,,,,,,,,
1515664894465,,,1,783,498,-,,,,,,,,,
1515664894481,,,1,764,487,-,,,,,,,,,
1515664894498,,,1,752,472,-,,,,,,,,,
1515664894515,,,1,739,462,-,,,,,,,,,
1515664894531,,,1,728,447,-,,,,,,,,,
1515664894548,,,1,716,429,-,,,,,,,,,
1515664894564,,,1,704,409,-,,,,,,,,,
1515664894582,,,1,689,396,-,,,,,,,,,
1515664894597,,,1,676,385,-,,,,,,,,,
1515664894614,,,1,656,365,-,,,,,,,,,
1515664894632,,,1,641,345,-,,,,,,,,,
1515664894648,,,1,621,327,-,,,,,,,,,
1515664894665,,,1,610,315,-,,,,,,,,,
1515664894681,,,1,593,303,-,,,,,,,,,
1515664894699,,,1,581,292,-,,,,,,,,,
1515664894714,,,1,564,273,-,,,,,,,,,
1515664894732,,,1,545,254,-,,,,,,,,,
1515664894753,,,1,442,341,12,,,,,,,,,
1515664894754,,,2,442,341,-,,,,,,,,,
1515664894757,,,3,442,341,10,,,,,,,,,
1515664895024,,,0,442,341,-,,,,,,,,,
1515664895225,,,0,442,341,-,,,,,,,,,
1515664895424,,,0,442,341,-,,,,,,,,,
1515664895564,6.0,22.0,0,442,341,,,,,,,,,,
1515664895623,,,0,442,341,-,,,,,,,,,
1515664895669,7.0,22.0,0,442,341,,,,,,,,,,
1515664895771,6.0,22.0,0,442,341,,,,,,,,,,
1515664895827,,,0,442,341,-,,,,,,,,,
1515664895878,7.0,22.0,0,442,341,,,,,,,,,,
1515664895980,6.0,22.0,0,442,341,,,,,,,,,,
1515664896023,,,0,442,341,-,,,,,,,,,
1515664896086,7.0,22.0,0,442,341,,,,,,,,,,
1515664896191,6.0,22.0,0,442,341,,,,,,,,,,
1515664896223,,,0,442,341,-,,,,,,,,,
1515664896299,7.0,22.0,0,442,341,,,,,,,,,,
1515664896409,6.0,22.0,0,442,341,,,,,,,,,,
1515664896423,,,0,442,341,-,,,,,,,,,
1515664896514,7.0,22.0,0,442,341,,,,,,,,,,
1515664896619,6.0,22.0,0,442,341,,,,,,,,,,
1515664896622,,,0,442,341,-,,,,,,,,,
1515664896725,7.0,22.0,0,442,341,,,,,,,,,,
1515664896825,,,0,442,341,-,,,,,,,,,
1515664896831,6.0,22.0,0,442,341,,,,,,,,,,
1515664896938,7.0,22.0,0,442,341,,,,,,,,,,
1515664897024,,,0,442,341,-,,,,,,,,,
1515664897043,6.0,22.0,0,442,341,,,,,,,,,,
1515664897168,7.0,22.0,0,442,341,,,,,,,,,,
1515664897226,,,0,442,341,-,,,,,,,,,
1515664897278,,,1,534,270,-,,,,,,,,,
1515664897288,,,1,517,284,-,,,,,,,,,
1515664897305,,,1,499,298,-,,,,,,,,,
1515664897324,,,1,489,311,-,,,,,,,,,
1515664897339,,,1,473,328,-,,,,,,,,,
1515664897356,,,1,453,343,-,,,,,,,,,
1515664897372,,,1,443,358,-,,,,,,,,,
1515664897389,,,1,428,370,-,,,,,,,,,
1515664897405,,,1,408,382,-,,,,,,,,,
1515664897423,,,1,389,400,-,,,,,,,,,
1515664897439,,,1,379,413,-,,,,,,,,,
1515664897456,,,1,361,432,-,,,,,,,,,
1515664897473,,,1,351,444,-,,,,,,,,,
1515664897489,,,1,335,461,-,,,,,,,,,
1515664897496,,,1,442,405,12,,,,,,,,,
1515664897496,,,2,442,405,-,,,,,,,,,
1515664897497,,,3,442,405,10,,,,,,,,,
1515664897823,,,0,442,405,-,,,,,,,,,
1515664898023,,,0,442,405,-,,,,,,,,,
1515664898224,,,0,442,405,-,,,,,,,,,
1515664898320,6.0,22.0,0,442,405,,,,,,,,,,
1515664898427,,,0,442,405,-,,,,,,,,,
1515664898428,7.0,22.0,0,442,405,,,,,,,,,,
1515664898535,6.0,22.0,0,442,405,,,,,,,,,,
1515664898624,,,0,442,405,-,,,,,,,,,
1515664898643,7.0,22.0,0,442,405,,,,,,,,,,
1515664898748,6.0,22.0,0,442,405,,,,,,,,,,
1515664898826,,,0,442,405,-,,,,,,,,,
1515664898857,7.0,22.0,0,442,405,,,,,,,,,,
1515664898960,6.0,22.0,0,442,405,,,,,,,,,,
1515664899024,,,0,442,405,-,,,,,,,,,
1515664899067,7.0,22.0,0,442,405,,,,,,,,,,
1515664899173,6.0,22.0,0,442,405,,,,,,,,,,
1515664899226,,,0,442,405,-,,,,,,,,,
1515664899280,7.0,22.0,0,442,405,,,,,,,,,,
1515664899382,6.0,22.0,0,442,405,,,,,,,,,,
1515664899424,,,0,442,405,-,,,,,,,,,
1515664899488,7.0,22.0,0,442,405,,,,,,,,,,
1515664899595,6.0,22.0,0,442,405,,,,,,,,,,
1515664899623,,,0,442,405,-,,,,,,,,,
1515664899701,7.0,22.0,0,442,405,,,,,,,,,,
1515664899805,6.0,22.0,0,442,405,,,,,,,,,,
1515664899824,,,0,442,405,-,,,,,,,,,
1515664899912,7.0,22.0,0,442,405,,,,,,,,,,
1515664900014,6.0,22.0,0,442,405,,,,,,,,,,
1515664900022,,,0,442,405,-,,,,,,,,,
1515664900121,7.0,22.0,0,442,405,,,,,,,,,,
1515664900223,,,0,442,405,-,,,,,,,,,
1515664900227,6.0,22.0,0,442,405,,,,,,,,,,
