Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518083318228,664,446,758,408,493,386,0,0,1
0,1,1518083318323,653,447,758,408,493,386,0,0,1
0,1,1518083318341,650,452,758,408,493,386,0,0,1
0,1,1518083318356,648,459,758,408,493,386,0,0,1
0,1,1518083318373,646,465,758,408,493,386,0,0,1
0,1,1518083318390,645,469,758,408,493,386,0,0,1
0,1,1518083318407,644,471,758,408,493,386,0,0,1
0,1,1518083318423,643,472,758,408,493,386,0,0,1
0,1,1518083318440,643,473,758,408,493,386,0,0,1
0,1,1518083318457,643,470,758,408,493,386,0,0,1
0,1,1518083318474,643,461,758,408,493,386,0,0,1
0,1,1518083318490,645,452,758,408,493,386,0,0,1
0,1,1518083318508,650,435,758,408,493,386,0,0,1
0,1,1518083318523,653,429,758,408,493,386,0,0,1
0,1,1518083318541,655,424,758,408,493,386,0,0,1
0,1,1518083318557,657,421,758,408,493,386,0,0,1
0,1,1518083318573,658,420,758,408,493,386,0,0,1
0,1,1518083318590,659,420,758,408,493,386,0,0,1
38,1,1518083318607,659,420,758,408,493,386,0,0,1
0,0,1518083318885,659,420,758,408,493,386,0,0,1
0,2,1518083318965,659,420,758,408,493,386,0,0,1
36,3,1518083318972,659,420,758,408,493,386,0,0,1
