Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518081959497,569,255,758,408,493,386,0,0,1
0,1,1518081959510,529,242,758,408,493,386,0,0,1
0,1,1518081959531,492,232,758,408,493,386,0,0,1
0,1,1518081959550,454,223,758,408,493,386,0,0,1
0,1,1518081959563,405,210,758,408,493,386,0,0,1
0,1,1518081959583,368,202,758,408,493,386,0,0,1
0,1,1518081959600,332,192,758,408,493,386,0,0,1
0,1,1518081959615,318,187,758,408,493,386,0,0,1
0,1,1518081959759,322,187,758,408,493,386,0,0,1
0,1,1518081959777,334,193,758,408,493,386,0,0,1
0,1,1518081959793,354,203,758,408,493,386,0,0,1
0,1,1518081959809,393,222,758,408,493,386,0,0,1
0,1,1518081959827,459,251,758,408,493,386,0,0,1
0,1,1518081959842,530,281,758,408,493,386,0,0,1
0,1,1518081959859,556,292,758,408,493,386,0,0,1
0,1,1518081959875,585,305,758,408,493,386,0,0,1
0,1,1518081960026,585,311,758,408,493,386,0,0,1
0,1,1518081960043,585,319,758,408,493,386,0,0,1
0,1,1518081960060,588,327,758,408,493,386,0,0,1
0,1,1518081960076,593,332,758,408,493,386,0,0,1
0,1,1518081960093,596,336,758,408,493,386,0,0,1
0,1,1518081960111,602,344,758,408,493,386,0,0,1
0,1,1518081960127,606,349,758,408,493,386,0,0,1
0,1,1518081960148,609,353,758,408,493,386,0,0,1
0,1,1518081960164,611,356,758,408,493,386,0,0,1
0,1,1518081960177,612,358,758,408,493,386,0,0,1
0,1,1518081960198,613,359,758,408,493,386,0,0,1
0,1,1518081960209,613,363,758,408,493,386,0,0,1
0,1,1518081960229,613,369,758,408,493,386,0,0,1
0,1,1518081960246,614,377,758,408,493,386,0,0,1
0,1,1518081960261,614,384,758,408,493,386,0,0,1
0,1,1518081960282,615,393,758,408,493,386,0,0,1
0,1,1518081960293,615,397,758,408,493,386,0,0,1
0,1,1518081960312,616,401,758,408,493,386,0,0,1
0,1,1518081960329,617,404,758,408,493,386,0,0,1
38,1,1518081960343,617,406,758,408,493,386,0,0,1
0,0,1518081960653,617,406,758,408,493,386,0,0,1
0,1,1518081961610,616,406,758,408,493,386,0,0,1
0,1,1518081961626,611,406,758,408,493,386,0,0,1
0,1,1518081961643,606,406,758,408,493,386,0,0,1
0,1,1518081961659,600,406,758,408,493,386,0,0,1
0,1,1518081961676,595,406,758,408,493,386,0,0,1
0,1,1518081961693,593,406,758,408,493,386,0,0,1
0,1,1518081961710,591,406,758,408,493,386,0,0,1
0,1,1518081961759,591,406,758,408,493,386,0,0,1
0,1,1518081961776,592,406,758,408,493,386,0,0,1
0,1,1518081961793,595,407,758,408,493,386,0,0,1
0,1,1518081961811,601,409,758,408,493,386,0,0,1
0,1,1518081961826,604,409,758,408,493,386,0,0,1
0,1,1518081961842,610,410,758,408,493,386,0,0,1
0,1,1518081961859,614,410,758,408,493,386,0,0,1
0,1,1518081961876,619,410,758,408,493,386,0,0,1
0,1,1518081961893,620,410,758,408,493,386,0,0,1
0,1,1518081962092,621,410,758,408,493,386,0,0,1
0,1,1518081962111,628,410,758,408,493,386,0,0,1
0,1,1518081962126,635,410,758,408,493,386,0,0,1
0,1,1518081962145,638,410,758,408,493,386,0,0,1
0,1,1518081962161,641,410,758,408,493,386,0,0,1
38,1,1518081962176,642,410,758,408,493,386,0,0,1
0,2,1518081962410,642,410,758,408,493,386,0,0,1
36,3,1518081962422,642,410,758,408,493,386,0,0,1
