Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518083191645,754,100,841,407,576,389,0,0,1
0,1,1518083191654,1038,259,841,407,576,389,0,0,1
0,1,1518083192021,1050,263,841,407,576,389,0,0,1
38,1,1518083192045,1051,263,841,407,576,389,0,0,1
0,0,1518083192246,1051,263,841,407,576,389,0,0,1
0,1,1518083192381,907,273,841,407,576,389,0,0,1
0,1,1518083192390,877,273,841,407,576,389,0,0,1
0,1,1518083192395,857,273,841,407,576,389,0,0,1
0,1,1518083192395,857,273,841,407,576,389,0,0,1
0,1,1518083192414,844,275,841,407,576,389,0,0,1
0,1,1518083192420,844,275,841,407,576,389,0,0,1
0,1,1518083192435,837,275,841,407,576,389,0,0,1
0,1,1518083192438,837,275,841,407,576,389,0,0,1
0,1,1518083192450,831,275,841,407,576,389,0,0,1
0,1,1518083192452,831,275,841,407,576,389,0,0,1
0,1,1518083192468,825,275,841,407,576,389,0,0,1
0,1,1518083192470,825,275,841,407,576,389,0,0,1
0,1,1518083192481,820,275,841,407,576,389,0,0,1
0,1,1518083192484,820,275,841,407,576,389,0,0,1
0,1,1518083192498,811,273,841,407,576,389,0,0,1
0,1,1518083192499,811,273,841,407,576,389,0,0,1
0,1,1518083192518,804,271,841,407,576,389,0,0,1
0,1,1518083192520,804,271,841,407,576,389,0,0,1
0,1,1518083192531,796,269,841,407,576,389,0,0,1
0,1,1518083192534,796,269,841,407,576,389,0,0,1
0,1,1518083192552,791,269,841,407,576,389,0,0,1
0,1,1518083192553,791,269,841,407,576,389,0,0,1
0,1,1518083192569,790,268,841,407,576,389,0,0,1
0,1,1518083192570,790,268,841,407,576,389,0,0,1
0,1,1518083192737,789,268,841,407,576,389,0,0,1
0,1,1518083192739,789,268,841,407,576,389,0,0,1
0,1,1518083192754,788,269,841,407,576,389,0,0,1
0,1,1518083192756,788,269,841,407,576,389,0,0,1
0,1,1518083192769,788,271,841,407,576,389,0,0,1
0,1,1518083192770,788,271,841,407,576,389,0,0,1
0,1,1518083192788,788,276,841,407,576,389,0,0,1
0,1,1518083192790,788,276,841,407,576,389,0,0,1
0,1,1518083192803,788,279,841,407,576,389,0,0,1
0,1,1518083192804,788,279,841,407,576,389,0,0,1
0,1,1518083192820,789,285,841,407,576,389,0,0,1
0,1,1518083192822,789,285,841,407,576,389,0,0,1
0,1,1518083192837,789,294,841,407,576,389,0,0,1
0,1,1518083192839,789,294,841,407,576,389,0,0,1
0,1,1518083192854,790,305,841,407,576,389,0,0,1
0,1,1518083192856,790,305,841,407,576,389,0,0,1
0,1,1518083192872,791,318,841,407,576,389,0,0,1
0,1,1518083192877,791,318,841,407,576,389,0,0,1
0,1,1518083192892,791,344,841,407,576,389,0,0,1
0,1,1518083192893,791,344,841,407,576,389,0,0,1
0,1,1518083192909,791,374,841,407,576,389,0,0,1
0,1,1518083192910,791,374,841,407,576,389,0,0,1
0,1,1518083192923,791,389,841,407,576,389,0,0,1
0,1,1518083192926,791,389,841,407,576,389,0,0,1
0,1,1518083192939,791,393,841,407,576,389,0,0,1
0,1,1518083192940,791,393,841,407,576,389,0,0,1
0,1,1518083192987,790,393,841,407,576,389,0,0,1
0,1,1518083192989,790,393,841,407,576,389,0,0,1
0,1,1518083193004,789,393,841,407,576,389,0,0,1
0,1,1518083193005,789,393,841,407,576,389,0,0,1
0,1,1518083193019,788,394,841,407,576,389,0,0,1
0,1,1518083193020,788,394,841,407,576,389,0,0,1
0,1,1518083193036,787,394,841,407,576,389,0,0,1
0,1,1518083193038,787,394,841,407,576,389,0,0,1
0,1,1518083193054,785,394,841,407,576,389,0,0,1
0,1,1518083193055,785,394,841,407,576,389,0,0,1
0,1,1518083193069,783,394,841,407,576,389,0,0,1
0,1,1518083193071,783,394,841,407,576,389,0,0,1
0,1,1518083193084,779,395,841,407,576,389,0,0,1
0,1,1518083193085,779,395,841,407,576,389,0,0,1
0,1,1518083193102,775,396,841,407,576,389,0,0,1
0,1,1518083193103,775,396,841,407,576,389,0,0,1
0,1,1518083193120,772,400,841,407,576,389,0,0,1
0,1,1518083193122,772,400,841,407,576,389,0,0,1
0,1,1518083193138,770,402,841,407,576,389,0,0,1
0,1,1518083193142,770,402,841,407,576,389,0,0,1
0,1,1518083193153,769,403,841,407,576,389,0,0,1
0,1,1518083193158,769,403,841,407,576,389,0,0,1
0,1,1518083193176,768,403,841,407,576,389,0,0,1
0,1,1518083193177,768,403,841,407,576,389,0,0,1
0,1,1518083193192,768,404,841,407,576,389,0,0,1
0,1,1518083193194,768,404,841,407,576,389,0,0,1
0,1,1518083193206,767,404,841,407,576,389,0,0,1
0,1,1518083193207,767,404,841,407,576,389,0,0,1
0,1,1518083193224,767,405,841,407,576,389,0,0,1
38,1,1518083193225,767,405,841,407,576,389,0,0,1
0,2,1518083193288,767,405,841,407,576,389,0,0,1
36,3,1518083193353,767,405,841,407,576,389,0,0,1
