Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518086121835,614,289,797,411,532,389,0,0,1
0,1,1518086121838,616,291,797,411,532,389,0,0,1
0,1,1518086121862,620,294,797,411,532,389,0,0,1
0,1,1518086121878,624,293,797,411,532,389,0,0,1
0,1,1518086121895,628,285,797,411,532,389,0,0,1
0,1,1518086121911,630,277,797,411,532,389,0,0,1
0,1,1518086121928,634,268,797,411,532,389,0,0,1
0,1,1518086121945,639,260,797,411,532,389,0,0,1
0,1,1518086121962,641,256,797,411,532,389,0,0,1
0,1,1518086121977,644,253,797,411,532,389,0,0,1
0,1,1518086121995,646,251,797,411,532,389,0,0,1
0,1,1518086122011,647,251,797,411,532,389,0,0,1
0,1,1518086122028,647,251,797,411,532,389,0,0,1
0,1,1518086122048,648,251,797,411,532,389,0,0,1
0,1,1518086122128,648,251,797,411,532,389,0,0,1
0,1,1518086122145,648,251,797,411,532,389,0,0,1
0,1,1518086122161,649,251,797,411,532,389,0,0,1
0,1,1518086122350,649,255,797,411,532,389,0,0,1
0,1,1518086122361,649,262,797,411,532,389,0,0,1
0,1,1518086122378,647,278,797,411,532,389,0,0,1
0,1,1518086122395,643,295,797,411,532,389,0,0,1
0,1,1518086122411,639,314,797,411,532,389,0,0,1
0,1,1518086122429,634,333,797,411,532,389,0,0,1
0,1,1518086122445,630,352,797,411,532,389,0,0,1
0,1,1518086122462,627,366,797,411,532,389,0,0,1
0,1,1518086122478,626,383,797,411,532,389,0,0,1
0,1,1518086122496,624,400,797,411,532,389,0,0,1
0,1,1518086122511,623,408,797,411,532,389,0,0,1
0,1,1518086122528,623,413,797,411,532,389,0,0,1
0,1,1518086122545,623,415,797,411,532,389,0,0,1
0,1,1518086122562,623,416,797,411,532,389,0,0,1
38,1,1518086122578,623,416,797,411,532,389,0,0,1
0,0,1518086122833,623,416,797,411,532,389,0,0,1
0,2,1518086122892,623,416,797,411,532,389,0,0,1
36,3,1518086122906,623,416,797,411,532,389,0,0,1
