Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515999385754,,,0,0,0,-,581.65625,298.875,881.65625,342.875,1515999385524.0,0.0,,0.0,0.0
1515999385930,,,0,0,0,-,,,,,,,,,
1515999385949,,,1,744,13,-,,,,,,,,,
1515999385963,,,1,720,86,-,,,,,,,,,
1515999385979,,,1,703,153,-,,,,,,,,,
1515999385997,,,1,689,236,-,,,,,,,,,
1515999386013,,,1,683,282,-,,,,,,,,,
1515999386030,,,1,678,328,-,,,,,,,,,
1515999386052,,,1,676,351,-,,,,,,,,,
1515999386068,,,1,673,371,-,,,,,,,,,
1515999386084,,,1,672,379,-,,,,,,,,,
1515999386097,,,1,671,385,-,,,,,,,,,
1515999386114,,,1,671,387,-,,,,,,,,,
1515999386131,,,1,670,388,-,,,,,,,,,
1515999386146,,,1,670,388,-,,,,,,,,,
1515999386195,,,1,670,388,-,,,,,,,,,
1515999386203,,,1,670,388,-,,,,,,,,,
1515999386213,,,1,669,387,-,,,,,,,,,
1515999386229,,,1,669,385,-,,,,,,,,,
1515999386246,,,1,668,382,-,,,,,,,,,
1515999386263,,,1,667,378,-,,,,,,,,,
1515999386280,,,1,667,372,-,,,,,,,,,
1515999386297,,,1,666,366,-,,,,,,,,,
1515999386315,,,1,666,360,-,,,,,,,,,
1515999386333,,,1,666,353,-,,,,,,,,,
1515999386347,,,1,666,348,-,,,,,,,,,
1515999386365,,,1,667,344,-,,,,,,,,,
1515999386380,,,1,668,338,-,,,,,,,,,
1515999386397,,,1,669,335,-,,,,,,,,,
1515999386413,,,1,669,333,-,,,,,,,,,
1515999386429,,,1,670,331,-,,,,,,,,,
1515999386446,,,1,671,329,-,,,,,,,,,
1515999386463,,,1,671,328,-,,,,,,,,,
1515999386480,,,1,671,328,-,,,,,,,,,
1515999386497,,,1,671,327,-,,,,,,,,,
1515999386513,,,1,671,326,-,,,,,,,,,
1515999386530,,,1,671,326,-,,,,,,,,,
1515999386563,,,1,671,325,12,,,,,,,,,
1515999386760,,,2,671,325,-,,,,,,,,,
1515999386771,,,3,671,325,10,,,,,,,,,
