Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518082727942,484,48,820,408,555,386,0,0,1
0,1,1518082728000,402,3,820,408,555,386,0,0,1
0,1,1518082728021,385,2,820,408,555,386,0,0,1
0,1,1518082728038,368,2,820,408,555,386,0,0,1
0,1,1518082728054,346,5,820,408,555,386,0,0,1
0,1,1518082728071,337,8,820,408,555,386,0,0,1
0,1,1518082728087,335,9,820,408,555,386,0,0,1
0,1,1518082728104,335,9,820,408,555,386,0,0,1
0,1,1518082728120,336,11,820,408,555,386,0,0,1
0,1,1518082728255,348,16,820,408,555,386,0,0,1
0,1,1518082728271,374,27,820,408,555,386,0,0,1
0,1,1518082728287,389,33,820,408,555,386,0,0,1
0,1,1518082728304,401,42,820,408,555,386,0,0,1
0,1,1518082728320,417,56,820,408,555,386,0,0,1
0,1,1518082728337,441,83,820,408,555,386,0,0,1
0,1,1518082728354,472,118,820,408,555,386,0,0,1
0,1,1518082728371,502,152,820,408,555,386,0,0,1
0,1,1518082728388,525,181,820,408,555,386,0,0,1
0,1,1518082728404,542,204,820,408,555,386,0,0,1
0,1,1518082728420,557,226,820,408,555,386,0,0,1
0,1,1518082728438,571,245,820,408,555,386,0,0,1
0,1,1518082728454,586,263,820,408,555,386,0,0,1
0,1,1518082728471,592,270,820,408,555,386,0,0,1
0,1,1518082728487,599,277,820,408,555,386,0,0,1
0,1,1518082728504,609,287,820,408,555,386,0,0,1
0,1,1518082728521,617,297,820,408,555,386,0,0,1
0,1,1518082728538,623,302,820,408,555,386,0,0,1
0,1,1518082728554,625,307,820,408,555,386,0,0,1
0,1,1518082728571,628,311,820,408,555,386,0,0,1
0,1,1518082728588,630,315,820,408,555,386,0,0,1
0,1,1518082728605,632,319,820,408,555,386,0,0,1
0,1,1518082728621,633,322,820,408,555,386,0,0,1
0,1,1518082728637,636,327,820,408,555,386,0,0,1
0,1,1518082728654,642,334,820,408,555,386,0,0,1
0,1,1518082729063,717,428,820,408,555,386,0,0,1
0,1,1518082729088,719,426,820,408,555,386,0,0,1
0,1,1518082729104,720,424,820,408,555,386,0,0,1
0,1,1518082729121,720,423,820,408,555,386,0,0,1
0,1,1518082729138,720,422,820,408,555,386,0,0,1
0,1,1518082729155,721,421,820,408,555,386,0,0,1
0,1,1518082729171,721,420,820,408,555,386,0,0,1
0,1,1518082729188,722,418,820,408,555,386,0,0,1
0,1,1518082729204,723,417,820,408,555,386,0,0,1
0,1,1518082729221,723,417,820,408,555,386,0,0,1
0,1,1518082729238,723,416,820,408,555,386,0,0,1
0,1,1518082729254,725,415,820,408,555,386,0,0,1
38,1,1518082729270,725,414,820,408,555,386,0,0,1
0,2,1518082729287,725,414,820,408,555,386,0,0,1
36,3,1518082729346,725,414,820,408,555,386,0,0,1
