Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515652275126,,,0,0,0,-,581.65625,512.875,879.65625,550.875,1515652274925.0,0.0,,0.0,0.0
1515652275327,,,0,0,0,-,,,,,,,,,
1515652275528,,,0,0,0,-,,,,,,,,,
1515652275564,,,1,630,476,-,,,,,,,,,
1515652275566,,,1,630,476,-,,,,,,,,,
1515652275571,,,1,630,474,-,,,,,,,,,
1515652275572,,,1,630,474,-,,,,,,,,,
1515652275578,,,1,630,474,-,,,,,,,,,
1515652275595,,,1,630,474,-,,,,,,,,,
1515652275595,,,1,630,470,-,,,,,,,,,
1515652275602,,,1,629,468,-,,,,,,,,,
1515652275603,,,1,629,468,-,,,,,,,,,
1515652275610,,,1,629,466,-,,,,,,,,,
1515652275611,,,1,629,466,-,,,,,,,,,
1515652275618,,,1,629,463,-,,,,,,,,,
1515652275619,,,1,629,463,-,,,,,,,,,
1515652275626,,,1,628,460,-,,,,,,,,,
1515652275626,,,1,628,460,-,,,,,,,,,
1515652275634,,,1,628,457,-,,,,,,,,,
1515652275634,,,1,628,457,-,,,,,,,,,
1515652275642,,,1,627,454,-,,,,,,,,,
1515652275643,,,1,627,454,-,,,,,,,,,
1515652275650,,,1,626,450,-,,,,,,,,,
1515652275651,,,1,626,450,-,,,,,,,,,
1515652275658,,,1,625,446,-,,,,,,,,,
1515652275659,,,1,625,446,-,,,,,,,,,
1515652275666,,,1,624,442,-,,,,,,,,,
1515652275667,,,1,624,442,-,,,,,,,,,
1515652275674,,,1,623,438,-,,,,,,,,,
1515652275675,,,1,623,438,-,,,,,,,,,
1515652275682,,,1,622,433,-,,,,,,,,,
1515652275683,,,1,622,433,-,,,,,,,,,
1515652275690,,,1,621,429,-,,,,,,,,,
1515652275691,,,1,621,429,-,,,,,,,,,
1515652275706,,,1,619,425,-,,,,,,,,,
1515652275707,,,1,619,424,-,,,,,,,,,
1515652275714,,,1,618,420,-,,,,,,,,,
1515652275715,,,1,618,420,-,,,,,,,,,
1515652275722,,,1,618,417,-,,,,,,,,,
1515652275723,,,1,618,417,-,,,,,,,,,
1515652275731,,,1,617,414,-,,,,,,,,,
1515652275731,,,1,617,414,-,,,,,,,,,
1515652275739,,,1,616,412,-,,,,,,,,,
1515652275739,,,1,616,412,-,,,,,,,,,
1515652275747,,,1,616,410,-,,,,,,,,,
1515652275747,,,1,616,410,-,,,,,,,,,
1515652275754,,,1,615,408,-,,,,,,,,,
1515652275755,,,1,615,408,-,,,,,,,,,
1515652275763,,,1,615,406,-,,,,,,,,,
