Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515729292964,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515729292754.0,1.0,,0.0,0.0
1515729293166,,,0,0,0,-,,,,,,,,,
1515729293367,,,0,0,0,-,,,,,,,,,
1515729293566,,,0,0,0,-,,,,,,,,,
1515729293767,,,0,0,0,-,,,,,,,,,
1515729293838,,,1,621,587,-,,,,,,,,,
1515729293854,,,1,610,575,-,,,,,,,,,
1515729293871,,,1,598,559,-,,,,,,,,,
1515729293888,,,1,586,542,-,,,,,,,,,
1515729293904,,,1,573,523,-,,,,,,,,,
1515729293920,,,1,557,512,-,,,,,,,,,
1515729293938,,,1,544,494,-,,,,,,,,,
1515729293954,,,1,533,482,-,,,,,,,,,
1515729293970,,,1,519,464,-,,,,,,,,,
1515729293988,,,1,501,454,-,,,,,,,,,
1515729294005,,,1,491,439,-,,,,,,,,,
1515729294021,,,1,479,423,-,,,,,,,,,
1515729294038,,,1,465,406,-,,,,,,,,,
1515729294055,,,1,450,391,-,,,,,,,,,
1515729294071,,,1,436,377,-,,,,,,,,,
1515729294088,,,1,422,359,-,,,,,,,,,
1515729294106,,,1,442,341,12,,,,,,,,,
1515729294107,,,2,442,341,-,,,,,,,,,
1515729294110,,,3,442,341,10,,,,,,,,,
1515729294363,,,0,442,341,-,,,,,,,,,
1515729294564,,,0,442,341,-,,,,,,,,,
1515729294765,,,0,442,341,-,,,,,,,,,
1515729294922,6.0,22.0,0,442,341,,,,,,,,,,
1515729294965,,,0,442,341,-,,,,,,,,,
1515729295033,7.0,22.0,0,442,341,,,,,,,,,,
1515729295140,6.0,22.0,0,442,341,,,,,,,,,,
1515729295166,,,0,442,341,-,,,,,,,,,
1515729295249,7.0,22.0,0,442,341,,,,,,,,,,
1515729295351,6.0,22.0,0,442,341,,,,,,,,,,
1515729295364,,,0,442,341,-,,,,,,,,,
1515729295459,7.0,22.0,0,442,341,,,,,,,,,,
1515729295564,,,0,442,341,-,,,,,,,,,
1515729295565,6.0,22.0,0,442,341,,,,,,,,,,
1515729295672,7.0,22.0,0,442,341,,,,,,,,,,
1515729295763,,,0,442,341,-,,,,,,,,,
1515729295777,6.0,22.0,0,442,341,,,,,,,,,,
1515729295885,7.0,22.0,0,442,341,,,,,,,,,,
1515729295967,,,0,442,341,-,,,,,,,,,
1515729295990,6.0,22.0,0,442,341,,,,,,,,,,
1515729296099,7.0,22.0,0,442,341,,,,,,,,,,
1515729296167,,,0,442,341,-,,,,,,,,,
1515729296207,6.0,22.0,0,442,341,,,,,,,,,,
1515729296321,7.0,22.0,0,442,341,,,,,,,,,,
1515729296363,,,0,442,341,-,,,,,,,,,
1515729296428,6.0,22.0,0,442,341,,,,,,,,,,
1515729296534,7.0,22.0,0,442,341,,,,,,,,,,
1515729296567,,,0,442,341,-,,,,,,,,,
1515729296640,6.0,22.0,0,442,341,,,,,,,,,,
1515729296744,7.0,22.0,0,442,341,,,,,,,,,,
1515729296763,,,0,442,341,-,,,,,,,,,
1515729296847,6.0,22.0,0,442,341,,,,,,,,,,
1515729296955,7.0,22.0,0,442,341,,,,,,,,,,
1515729296964,,,0,442,341,-,,,,,,,,,
1515729297061,6.0,22.0,0,442,341,,,,,,,,,,
1515729297162,,,0,442,341,-,,,,,,,,,
1515729297170,7.0,22.0,0,442,341,,,,,,,,,,
1515729297272,6.0,22.0,0,442,341,,,,,,,,,,
1515729297366,,,0,442,341,-,,,,,,,,,
1515729297378,7.0,22.0,0,442,341,,,,,,,,,,
1515729297482,,,1,412,377,-,,,,,,,,,
1515729297497,,,1,393,391,-,,,,,,,,,
1515729297514,,,1,383,408,-,,,,,,,,,
1515729297530,,,1,369,419,-,,,,,,,,,
1515729297548,,,1,359,431,-,,,,,,,,,
1515729297564,,,1,343,442,-,,,,,,,,,
1515729297581,,,1,328,457,-,,,,,,,,,
1515729297598,,,1,318,470,-,,,,,,,,,
1515729297608,,,1,442,405,12,,,,,,,,,
1515729297609,,,2,442,405,-,,,,,,,,,
1515729297610,,,3,442,405,10,,,,,,,,,
1515729297963,,,0,442,405,-,,,,,,,,,
1515729298165,,,0,442,405,-,,,,,,,,,
1515729298367,,,0,442,405,-,,,,,,,,,
1515729298434,6.0,22.0,0,442,405,,,,,,,,,,
1515729298542,7.0,22.0,0,442,405,,,,,,,,,,
1515729298565,,,0,442,405,-,,,,,,,,,
1515729298645,6.0,22.0,0,442,405,,,,,,,,,,
1515729298754,7.0,22.0,0,442,405,,,,,,,,,,
1515729298764,,,0,442,405,-,,,,,,,,,
1515729298860,6.0,22.0,0,442,405,,,,,,,,,,
1515729298964,,,0,442,405,-,,,,,,,,,
1515729298965,7.0,22.0,0,442,405,,,,,,,,,,
1515729299072,6.0,22.0,0,442,405,,,,,,,,,,
1515729299165,,,0,442,405,-,,,,,,,,,
1515729299178,7.0,22.0,0,442,405,,,,,,,,,,
1515729299283,6.0,22.0,0,442,405,,,,,,,,,,
