Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515999663671,,,0,0,0,-,581.65625,298.875,881.65625,342.875,1515999663401.0,0.0,,0.0,0.0
1515999663815,,,0,0,0,-,,,,,,,,,
1515999664012,,,0,0,0,-,,,,,,,,,
1515999664053,,,1,793,0,-,,,,,,,,,
1515999664058,,,1,793,0,-,,,,,,,,,
1515999664075,,,1,774,88,-,,,,,,,,,
1515999664090,,,1,762,158,-,,,,,,,,,
1515999664108,,,1,758,199,-,,,,,,,,,
1515999664124,,,1,755,241,-,,,,,,,,,
1515999664140,,,1,755,261,-,,,,,,,,,
1515999664158,,,1,755,273,-,,,,,,,,,
1515999664174,,,1,755,282,-,,,,,,,,,
1515999664191,,,1,755,285,-,,,,,,,,,
1515999664208,,,1,756,286,-,,,,,,,,,
1515999664224,,,1,756,287,-,,,,,,,,,
1515999664241,,,1,756,288,-,,,,,,,,,
1515999664257,,,1,756,288,-,,,,,,,,,
1515999664274,,,1,756,288,-,,,,,,,,,
1515999664291,,,1,756,288,-,,,,,,,,,
1515999664307,,,1,756,290,-,,,,,,,,,
1515999664324,,,1,754,293,-,,,,,,,,,
1515999664340,,,1,752,296,-,,,,,,,,,
1515999664357,,,1,751,297,-,,,,,,,,,
1515999664375,,,1,750,299,-,,,,,,,,,
1515999664391,,,1,748,302,-,,,,,,,,,
1515999664408,,,1,745,305,-,,,,,,,,,
1515999664425,,,1,741,311,-,,,,,,,,,
1515999664441,,,1,737,317,-,,,,,,,,,
1515999664457,,,1,735,320,12,,,,,,,,,
1515999664666,,,2,735,320,-,,,,,,,,,
1515999664673,,,3,735,320,10,,,,,,,,,
