Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743004926,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515743004712.0,1.0,,0.0,0.0
1515743005122,,,0,0,0,-,,,,,,,,,
1515743005325,,,0,0,0,-,,,,,,,,,
1515743005523,,,0,0,0,-,,,,,,,,,
1515743005722,,,0,0,0,-,,,,,,,,,
1515743005923,,,0,0,0,-,,,,,,,,,
1515743006033,,,1,784,395,-,,,,,,,,,
1515743006048,,,1,773,376,-,,,,,,,,,
1515743006066,,,1,755,365,-,,,,,,,,,
1515743006082,,,1,736,349,-,,,,,,,,,
1515743006098,,,1,717,330,-,,,,,,,,,
1515743006115,,,1,697,315,-,,,,,,,,,
1515743006132,,,1,681,302,-,,,,,,,,,
1515743006148,,,1,664,289,-,,,,,,,,,
1515743006165,,,1,645,272,-,,,,,,,,,
1515743006182,,,1,627,253,-,,,,,,,,,
1515743006198,,,1,610,233,-,,,,,,,,,
1515743006215,,,1,594,222,-,,,,,,,,,
1515743006233,,,1,576,204,-,,,,,,,,,
1515743006249,,,1,560,189,-,,,,,,,,,
1515743006265,,,1,540,175,-,,,,,,,,,
1515743006282,,,1,528,162,-,,,,,,,,,
1515743006299,,,1,512,148,-,,,,,,,,,
1515743006316,,,1,492,130,-,,,,,,,,,
1515743006332,,,1,479,114,-,,,,,,,,,
1515743006349,,,1,468,102,-,,,,,,,,,
1515743006366,,,1,456,87,-,,,,,,,,,
1515743006382,,,1,437,71,-,,,,,,,,,
1515743006399,,,1,422,61,-,,,,,,,,,
1515743006416,,,1,409,51,-,,,,,,,,,
1515743006433,,,1,399,35,-,,,,,,,,,
1515743006449,,,1,382,22,-,,,,,,,,,
1515743006465,,,1,371,11,-,,,,,,,,,
1515743006529,,,1,442,341,12,,,,,,,,,
1515743006529,,,2,442,341,-,,,,,,,,,
1515743006531,,,3,442,341,10,,,,,,,,,
1515743006925,,,0,442,341,-,,,,,,,,,
1515743007126,,,0,442,341,-,,,,,,,,,
1515743007323,,,0,442,341,-,,,,,,,,,
1515743007339,6.0,22.0,0,442,341,,,,,,,,,,
1515743007447,7.0,22.0,0,442,341,,,,,,,,,,
1515743007522,,,0,442,341,-,,,,,,,,,
1515743007554,6.0,22.0,0,442,341,,,,,,,,,,
1515743007661,7.0,22.0,0,442,341,,,,,,,,,,
1515743007726,,,0,442,341,-,,,,,,,,,
1515743007767,6.0,22.0,0,442,341,,,,,,,,,,
1515743007873,7.0,22.0,0,442,341,,,,,,,,,,
1515743007922,,,0,442,341,-,,,,,,,,,
1515743007979,6.0,22.0,0,442,341,,,,,,,,,,
1515743008087,7.0,22.0,0,442,341,,,,,,,,,,
1515743008125,,,0,442,341,-,,,,,,,,,
1515743008193,6.0,22.0,0,442,341,,,,,,,,,,
1515743008299,7.0,22.0,0,442,341,,,,,,,,,,
1515743008325,,,0,442,341,-,,,,,,,,,
1515743008405,6.0,22.0,0,442,341,,,,,,,,,,
1515743008511,7.0,22.0,0,442,341,,,,,,,,,,
1515743008523,,,0,442,341,-,,,,,,,,,
1515743008618,6.0,22.0,0,442,341,,,,,,,,,,
1515743008725,7.0,22.0,0,442,341,,,,,,,,,,
1515743008725,,,0,442,341,-,,,,,,,,,
1515743008831,6.0,22.0,0,442,341,,,,,,,,,,
1515743008926,,,0,442,341,-,,,,,,,,,
1515743008936,7.0,22.0,0,442,341,,,,,,,,,,
1515743009042,6.0,22.0,0,442,341,,,,,,,,,,
1515743009122,,,0,442,341,-,,,,,,,,,
1515743009150,7.0,22.0,0,442,341,,,,,,,,,,
1515743009253,6.0,22.0,0,442,341,,,,,,,,,,
1515743009323,,,0,442,341,-,,,,,,,,,
1515743009358,7.0,22.0,0,442,341,,,,,,,,,,
1515743009462,6.0,22.0,0,442,341,,,,,,,,,,
1515743009524,,,0,442,341,-,,,,,,,,,
1515743009567,7.0,22.0,0,442,341,,,,,,,,,,
1515743009691,,,1,286,0,-,,,,,,,,,
1515743009708,,,1,274,20,-,,,,,,,,,
1515743009725,,,1,261,33,-,,,,,,,,,
1515743009742,,,1,241,50,-,,,,,,,,,
1515743009759,,,1,222,63,-,,,,,,,,,
1515743009775,,,1,206,81,-,,,,,,,,,
1515743009792,,,1,190,92,-,,,,,,,,,
1515743009808,,,1,176,105,-,,,,,,,,,
1515743009825,,,1,160,120,-,,,,,,,,,
1515743009842,,,1,150,139,-,,,,,,,,,
1515743009859,,,1,134,150,-,,,,,,,,,
1515743009875,,,1,117,160,-,,,,,,,,,
1515743009891,,,1,102,175,-,,,,,,,,,
1515743009909,,,1,85,185,-,,,,,,,,,
